Time,25W,25X,25Y,25Z,25P,25Q
99.731,1832,2642,3931,3,8,5
99.731,1839,2646,3821,8,18,6
99.731,1833,2645,3958,7,5,8
99.731,1834,2643,4074,7,7,4
99.731,1833,2642,3988,16,8,5
99.731,1833,2648,3942,5,6,11
99.731,1835,2644,3849,9,10,9
99.731,1835,2649,3959,10,6,9
99.731,1836,2650,4058,12,7,8
99.731,1831,2638,3975,10,8,3
99.731,1827,2644,3935,8,11,6
99.731,1832,2644,3855,7,4,10
99.731,1833,2639,3961,5,7,6
99.731,1838,2646,4047,9,8,6
99.731,1839,2639,3984,8,6,8
99.731,1835,2644,3940,8,8,8
99.731,1839,2649,3820,8,16,3
99.731,1832,2649,3950,5,3,3
99.731,1830,2639,4060,6,2,8
99.731,1836,2642,3983,10,5,7
99.731,1832,2641,3942,8,5,7
99.731,1827,2643,3825,10,4,3
99.731,1833,2646,3964,4,8,8
99.731,1828,2650,4050,12,5,7
99.731,1833,2649,3967,5,1,5
99.731,1834,2645,3935,11,9,6
99.731,1832,2651,3819,3,9,7
99.731,1838,2645,3959,5,9,12
99.742,1836,2645,4066,8,11,5
99.760,1835,2641,3975,6,8,8
99.779,1834,2646,3936,10,10,7
99.780,1830,2648,3829,8,8,6
99.799,1836,2648,3954,7,5,7
99.818,1835,2641,4085,8,6,7
99.839,1831,2642,3978,12,1,5
99.857,1835,2645,3922,11,2,6
99.873,1834,2646,3785,9,8,5
99.891,1838,2644,3967,9,8,6
99.908,1842,2651,4062,7,3,9
99.928,1831,2645,3976,9,6,10
99.929,1837,2642,3948,10,11,3
99.950,1834,2644,3819,10,8,9
99.969,1831,2645,3962,6,7,8
99.987,1836,2647,4069,7,12,8
100.002,1833,2645,3993,4,5,7
100.018,1834,2640,3938,4,3,5
100.038,1833,2642,3828,6,4,6
100.080,1836,2647,3960,7,2,8
100.080,1832,2647,4064,5,3,7
100.083,1836,2641,3983,6,3,5
100.087,1833,2645,3935,5,-1,4
100.107,1832,2646,3824,5,4,6
100.128,1841,2645,3964,10,6,7
100.147,1827,2650,4080,6,11,5
100.168,1837,2647,3981,6,7,8
100.190,1837,2645,3947,3,8,4
100.205,1824,2648,3831,8,11,1
100.223,1832,2644,3960,6,6,5
100.223,1833,2644,4046,8,5,8
100.244,1834,2641,3971,7,3,4
100.255,1831,2645,3937,9,8,11
100.272,1832,2647,3828,8,8,3
100.285,1834,2648,3959,6,10,6
100.308,1827,2640,4076,5,8,5
100.329,1827,2644,3973,9,8,11
100.349,1834,2640,3935,10,4,1
100.369,1832,2642,3833,9,4,5
100.371,1837,2643,3954,9,7,4
100.387,1830,2647,4044,12,7,6
100.397,1835,2646,3981,12,5,7
100.417,1832,2648,3943,5,6,9
100.437,1837,2648,3835,9,5,7
100.450,1835,2644,3960,6,7,8
100.464,1838,2648,4078,-1,5,6
100.483,1827,2643,3977,10,3,1
100.502,1832,2644,3927,4,6,7
100.503,1836,2639,3824,2,8,8
100.523,1835,2644,3953,9,9,5
100.543,1836,2640,4061,2,8,8
100.560,1830,2644,3964,-1,5,8
100.579,1833,2637,3933,8,5,5
100.600,1831,2643,3836,6,6,8
100.615,1834,2654,3961,5,8,9
100.634,1840,2644,4065,11,9,3
100.648,1839,2648,3965,6,5,8
100.648,1832,2649,3944,6,2,3
100.667,1829,2642,3871,8,8,5
100.676,1835,2643,3964,9,5,3
100.696,1841,2644,4086,5,10,5
100.716,1833,2644,3992,12,4,10
100.736,1840,2642,3931,8,5,10
100.756,1836,2645,3850,4,9,3
100.766,1839,2646,3969,12,7,5
100.783,1833,2650,4056,11,7,5
100.784,1833,2649,3963,9,7,9
100.804,1833,2643,3935,6,11,6
100.821,1834,2644,3866,8,9,5
100.829,1835,2648,3959,9,2,7
