Time,25W,25X,25Y,25Z,25P,25Q
52.442,1837,2647,4063,3,5,8
52.442,1841,2647,3999,9,10,9
52.442,1836,2647,3953,10,9,7
52.442,1830,2651,3831,4,10,5
52.442,1838,2652,3976,9,21,9
52.442,1847,2647,4069,6,5,8
52.442,1843,2651,3996,10,10,10
52.442,1844,2645,3953,5,7,3
52.442,1836,2642,3842,12,5,7
52.442,1841,2656,3970,5,7,8
52.442,1838,2649,4084,8,5,4
52.442,1836,2644,3991,8,6,8
52.442,1840,2651,3947,8,2,8
52.442,1834,2647,3846,8,7,5
52.442,1847,2643,3976,6,9,10
52.442,1843,2645,4087,9,5,4
52.442,1839,2645,3984,12,7,7
52.442,1835,2648,3949,8,4,8
52.442,1829,2647,3858,-1,2,8
52.442,1842,2645,3972,4,8,10
52.442,1843,2649,4074,7,8,6
52.442,1837,2647,3991,15,10,10
52.442,1840,2646,3962,6,5,3
52.442,1833,2645,3857,6,7,9
52.442,1838,2646,3976,9,5,10
52.442,1842,2651,4041,9,7,6
52.442,1837,2647,3987,6,13,8
52.442,1841,2647,3946,10,3,5
52.442,1839,2646,3835,8,6,7
52.451,1835,2647,3980,8,5,9
52.469,1835,2649,4051,3,10,8
52.484,1837,2646,3984,8,10,7
52.497,1836,2652,3956,8,6,6
52.515,1841,2646,3850,5,6,5
52.532,1835,2647,3976,7,8,12
52.546,1839,2647,4065,5,5,9
52.560,1837,2649,3979,3,10,9
52.561,1835,2648,3947,5,6,4
52.578,1839,2642,3853,8,2,6
52.598,1834,2665,3968,7,7,7
52.617,1845,2656,4077,8,5,7
52.634,1839,2646,3997,5,3,6
52.650,1840,2648,3955,8,11,10
52.668,1835,2648,3841,12,5,8
52.686,1838,2647,3970,11,4,8
52.705,1839,2646,4067,9,12,1
52.705,1846,2647,3979,12,10,7
52.725,1837,2646,3947,4,5,5
52.767,1840,2640,3852,8,5,7
52.767,1833,2646,3979,4,5,8
52.787,1837,2652,4041,8,6,5
52.807,1834,2647,3977,7,20,8
52.827,1837,2650,3957,8,-1,8
52.845,1839,2642,3822,9,7,3
52.864,1840,2652,3980,9,8,9
52.865,1839,2645,4073,6,4,8
52.882,1846,2650,3991,3,9,6
52.902,1839,2643,3953,9,7,4
52.921,1831,2641,3813,6,8,3
52.938,1844,2647,3979,6,4,10
52.958,1841,2648,4073,6,5,6
52.976,1840,2649,4000,5,4,6
52.999,1840,2647,3949,10,10,8
53.019,1834,2648,3854,6,4,8
53.019,1835,2647,3988,8,8,12
53.037,1839,2652,4093,12,7,5
53.059,1839,2647,3978,10,8,9
53.080,1839,2649,3947,7,8,-1
53.102,1835,2648,3859,7,6,6
53.123,1834,2651,3983,7,11,3
53.144,1839,2645,4095,8,3,9
53.160,1838,2646,4004,10,6,7
53.181,1868,2647,3956,11,9,10
53.182,1834,2645,3850,8,8,8
53.199,1840,2645,3982,7,7,11
53.220,1844,2651,4077,3,7,8
53.240,1838,2652,3991,9,6,11
53.258,1843,2652,3955,8,5,6
53.277,1839,2645,3848,10,2,8
53.298,1842,2648,3975,6,7,10
53.316,1837,2650,4053,7,11,8
53.336,1841,2648,3999,5,9,8
53.336,1835,2656,3958,12,8,5
53.349,1838,2646,3864,5,4,6
53.360,1835,2650,3975,5,4,10
53.375,1844,2656,4093,8,10,10
53.389,1840,2647,3989,6,5,6
53.406,1837,2649,3951,8,9,5
53.424,1837,2648,3852,12,10,6
53.441,1844,2647,3963,10,4,3
53.461,1852,2653,4095,9,6,3
53.461,1845,2646,3979,8,10,18
53.478,1839,2650,3951,5,5,5
53.498,1839,2649,3850,7,4,8
53.520,1834,2648,3976,13,4,8
53.540,1842,2645,4072,5,8,12
53.558,1840,2646,3987,3,3,5
53.570,1841,2648,3956,9,7,2
53.591,1831,2647,3856,8,8,5
53.611,1839,2648,3982,3,6,6
53.611,1848,2647,4090,3,3,1
53.633,1837,2646,3980,5,1,6
53.651,1842,2649,3962,8,16,5
53.663,1839,2639,3841,4,5,5
53.704,1838,2645,3984,16,6,5
53.704,1843,2645,4071,7,4,2
53.724,1846,2651,4005,6,7,4
53.745,1842,2647,3936,10,9,-1
53.764,1849,2651,3858,7,6,11
53.764,1836,2646,3977,7,8,8
53.784,1845,2647,4079,9,7,8
53.804,1842,2647,3997,10,8,6
53.825,1837,2646,3952,2,2,6
53.845,1835,2650,3824,6,5,2
53.862,1834,2643,3978,8,8,11
53.881,1842,2653,4074,10,4,6
53.900,1840,2656,3976,8,6,6
53.922,1828,2654,3940,6,3,8
53.922,1844,2650,3857,8,9,6
53.938,1850,2646,3969,8,8,12
53.952,1860,2646,4095,4,5,5
53.960,1841,2658,3990,7,7,9
53.974,1842,2658,3962,8,3,3
53.992,1843,2648,3839,10,7,5
54.010,1839,2647,3984,4,12,8
54.028,1845,2647,4078,6,8,8
54.049,1852,2654,4001,10,5,5
54.050,1839,2643,3966,11,4,3
54.067,1844,2648,3872,7,14,3
54.086,1834,2643,3975,5,6,8
54.107,1835,2642,4082,6,5,5
54.110,1839,2644,4013,5,-1,7
54.130,1841,2644,3960,12,1,8
54.151,1840,2647,3856,6,4,4
54.174,1837,2650,3977,5,5,10
54.194,1847,2658,4084,5,8,8
54.194,1837,2644,3985,4,2,4
54.214,1837,2652,3955,8,3,3
54.233,1839,2649,3814,6,3,6
54.252,1836,2641,3976,5,5,4
54.292,1850,2647,4065,7,5,4
54.293,1830,2648,3982,10,8,4
54.311,1839,2651,3959,8,7,6
54.330,1829,2650,3838,8,3,10
54.348,1844,2648,3980,8,8,10
54.348,1838,2647,4028,4,8,8
54.366,1846,2649,4001,13,10,9
54.386,1835,2648,3961,3,5,6
54.405,1828,2650,3825,7,9,3
54.425,1841,2647,3965,7,9,6
54.466,1840,2647,3992,10,3,7
54.466,1840,2653,3959,6,8,10
54.486,1839,2647,3949,10,8,8
54.505,1848,2643,3798,5,6,6
54.506,1846,2648,3991,7,4,12
54.524,1841,2647,3991,8,8,7
54.542,1840,2647,4008,7,8,2
54.561,1841,2650,3962,11,6,6
54.583,1833,2650,3827,5,9,8
54.603,1854,2645,3982,9,11,-1
54.641,1843,2650,3989,4,7,8
54.642,1835,2645,3981,2,2,2
54.642,1839,2651,3959,5,10,7
54.659,1837,2650,3826,2,8,7
54.679,1838,2650,3986,9,3,10
54.696,1838,2648,3984,6,3,8
54.713,1839,2645,3954,0,6,8
54.733,1832,2645,3963,8,8,9
54.753,1835,2648,3823,9,5,6
54.773,1842,2650,3989,9,8,5
54.796,1840,2648,3981,7,5,8
54.815,1839,2647,3989,3,3,8
54.816,1846,2648,3966,5,7,9
54.834,1839,2642,3836,5,6,9
54.856,1843,2652,3975,-3,4,-1
54.875,1843,2646,3978,5,6,6
54.881,1854,2648,4015,3,3,2
54.900,1846,2647,3969,6,5,8
54.922,1832,2641,3849,8,5,8
54.941,1842,2647,3981,6,8,6
54.963,1842,2649,3983,6,7,5
54.963,1839,2655,3977,7,6,3
54.976,1842,2648,3947,10,6,3
54.994,1834,2647,3856,6,5,7
55.014,1834,2649,4004,4,5,10
55.035,1850,2652,3970,5,4,6
55.054,1837,2654,3979,7,3,3
55.073,1840,2648,3952,8,6,4
55.093,1837,2645,3809,2,1,6
55.093,1838,2647,3996,7,5,3
55.112,1839,2646,3973,4,8,8
55.127,1844,2649,4009,5,5,3
55.144,1840,2645,3952,-1,8,2
55.155,1841,2647,3835,7,6,7
55.177,1825,2646,3982,6,7,4
55.196,1843,2647,3976,8,8,4
55.215,1842,2645,4005,6,1,7
55.228,1841,2642,3958,-1,2,10
55.229,1836,2645,3831,-1,6,7
55.244,1837,2639,3985,5,5,5
55.264,1842,2658,3978,6,5,4
55.284,1841,2643,3984,8,7,8
55.302,1838,2646,3950,9,6,9
55.323,1835,2650,3852,9,7,8
55.343,1840,2645,3991,5,4,5
55.365,1841,2647,3978,1,9,8
55.386,1834,2639,4037,6,7,8
55.406,1843,2646,3947,6,9,4
55.408,1831,2642,3834,8,7,11
55.421,1840,2648,3998,3,9,3
55.439,1835,2647,3963,6,-1,4
55.459,1852,2646,3903,3,4,5
55.479,1852,2657,3956,9,4,6
55.498,1838,2649,3900,5,2,10
55.521,1839,2647,3998,13,7,6
55.539,1838,2652,3972,7,9,8
55.539,1844,2649,4018,8,6,10
55.559,1839,2651,3961,7,-2,4
55.578,1837,2647,3866,9,7,4
55.598,1841,2647,3996,12,6,1
55.604,1845,2654,3982,6,6,3
55.624,1844,2651,3946,10,1,11
55.640,1835,2647,3949,3,6,8
55.660,1837,2645,3865,5,6,6
55.679,1842,2643,4022,7,14,4
55.680,1835,2642,3978,5,4,3
55.693,1844,2646,4007,6,3,5
55.712,1834,2644,3915,7,7,3
55.733,1823,2661,3659,7,8,3
55.751,1833,2644,3984,4,9,2
55.771,1840,2644,3988,3,7,7
55.788,1871,2649,4095,11,10,7
55.808,1826,2649,3976,3,6,8
55.828,1828,2651,2898,5,4,5
55.828,1834,2637,3731,5,9,7
55.848,1843,2654,4014,6,4,3
55.867,1851,2652,4095,5,4,5
55.885,1834,2649,3950,9,4,8
55.905,1811,2647,2286,10,7,10
55.925,1823,2637,3551,8,3,8
55.944,1824,2645,4044,6,5,7
55.962,1871,2635,4095,6,10,6
55.983,1835,2685,3950,10,6,13
55.983,1831,2640,2259,11,10,9
56.001,1839,2644,3574,3,6,6
56.019,1837,2645,4072,7,9,5
56.039,1780,2659,4095,50,21,17
56.060,1835,2648,3899,10,10,12
56.078,1801,2647,1817,16,7,8
56.099,1825,2650,3614,11,9,12
56.120,1843,2646,4003,10,10,16
56.140,1887,2652,4095,111,26,22
56.140,1837,2637,3889,12,10,11
56.180,1818,2635,1791,8,12,5
56.180,1830,2639,3595,6,10,8
56.199,1847,2645,4052,8,10,11
56.220,1890,2632,4095,107,24,17
56.239,1830,2650,3878,14,12,11
56.260,1794,2636,1616,7,-1,12
56.280,1817,2652,3595,3,10,9
56.296,1841,2649,4060,9,7,10
56.298,1868,2645,4095,14,13,7
56.313,1848,2645,3843,10,12,11
56.335,1818,2648,1537,7,10,11
56.350,1837,2646,3599,7,5,10
56.369,1848,2651,4051,9,5,12
56.388,1818,2645,4095,107,25,24
56.410,1838,2650,3835,16,11,13
56.429,1873,2633,1563,8,7,10
56.446,1829,2643,3605,8,8,3
56.446,1838,2645,4062,7,12,9
56.465,1862,2640,4095,114,23,19
56.484,1834,2650,3880,11,11,12
56.502,1797,2651,1594,11,7,4
56.524,1833,2640,3649,12,13,12
56.544,1836,2642,4078,10,10,11
56.563,1886,2648,4095,120,24,22
56.583,1849,2645,3812,9,10,12
56.602,1837,2642,1572,7,10,5
56.604,1839,2644,3687,16,7,15
56.623,1840,2646,4095,16,6,9
56.642,1872,2644,4095,117,23,25
56.663,1832,2649,3836,13,8,10
56.684,1799,2648,1424,13,7,7
56.704,1841,2639,3650,16,9,8
56.722,1847,2645,4095,10,3,16
56.744,1841,2650,4095,104,24,20
56.764,1834,2649,3797,10,7,9
56.764,1785,2635,1492,7,9,9
56.805,1814,2647,3735,11,12,8
56.805,1837,2645,4095,8,10,9
56.825,1903,2657,4095,118,23,20
56.845,1831,2639,3834,8,11,9
56.865,1828,2628,1389,13,6,9
56.885,1834,2641,3748,11,7,5
56.904,1835,2644,4081,13,12,7
56.921,1810,2669,4095,104,27,15
56.922,1837,2638,3764,8,6,9
56.939,1810,2640,1349,10,10,5
56.956,1850,2644,3644,8,11,11
56.975,1832,2656,4076,10,12,13
56.997,1836,2629,4095,87,44,24
57.016,1834,2643,3776,13,10,11
57.035,1815,2617,1429,8,10,6
57.053,1827,2645,3752,9,8,10
57.074,1846,2650,4095,10,8,12
57.074,1831,2642,4095,111,23,26
57.091,1839,2640,3778,12,10,10
57.107,1805,2636,1407,12,6,8
57.126,1823,2641,3706,6,7,8
57.147,1832,2644,4095,7,5,16
57.167,1792,2646,4095,110,29,23
57.187,1828,2645,3751,10,7,7
57.203,1851,2627,1538,9,11,9
57.221,1824,2645,3749,13,6,7
57.223,1843,2652,4079,11,10,7
57.238,1911,2652,4095,98,28,19
57.260,1838,2655,3740,9,9,12
57.280,1825,2643,1424,-7,15,9
57.300,1836,2650,3707,8,8,10
57.320,1848,2647,4093,13,8,6
57.335,1908,2655,4095,106,24,23
57.355,1848,2649,3735,7,11,4
57.375,1813,2665,1531,7,9,7
57.375,1836,2641,3714,12,9,5
57.396,1851,2637,4085,11,2,13
57.417,1805,2631,4095,8,17,12
57.436,1830,2650,3755,10,9,16
57.457,1804,2636,1473,6,10,6
57.474,1821,2642,3741,9,3,8
57.492,1838,2645,4095,12,7,8
57.516,1775,2665,4095,101,23,23
57.534,1836,2643,3788,8,13,11
57.535,1829,2655,1371,10,9,7
57.553,1824,2654,3736,5,12,13
57.573,1834,2644,4095,7,5,13
57.595,1846,2646,4095,115,28,19
57.616,1836,2667,3726,9,7,6
57.636,1824,2636,1265,10,14,11
57.656,1841,2645,3673,10,9,3
57.675,1831,2640,4095,13,19,10
57.693,1855,2645,4095,120,22,17
57.694,1841,2644,3770,12,7,7
57.714,1812,2636,1360,7,12,7
57.732,1839,2642,3681,16,10,7
57.770,1840,2643,4095,12,12,10
57.770,1850,2630,4095,62,23,18
57.785,1826,2649,3787,10,6,8
57.803,1823,2638,1352,9,6,7
57.822,1825,2655,3755,13,8,6
57.841,1837,2646,4095,12,8,12
57.841,1839,2653,4095,89,20,22
57.860,1839,2643,3759,11,12,10
57.879,1818,2634,1452,8,13,4
57.899,1815,2631,3653,7,6,11
57.936,1839,2648,4095,12,9,12
57.936,1810,2662,4095,109,22,18
57.956,1832,2646,3742,12,11,12
57.976,1833,2647,1511,9,12,12
