Time,25W,25X,25Y,25Z,25P,25Q
113.579,1829,2645,3979,6,7,4
113.579,1841,2645,4061,10,4,12
113.579,1835,2646,3951,6,8,9
113.579,1830,2646,3836,6,4,8
113.579,1815,2646,3933,13,4,9
113.579,1839,2647,3979,10,9,5
113.579,1835,2656,4051,13,9,6
113.579,1833,2642,3944,9,9,6
113.579,1823,2637,3835,9,12,3
113.579,1836,2644,3937,9,10,6
113.579,1837,2644,3985,3,9,7
113.579,1830,2647,4063,5,6,8
113.579,1833,2644,3955,8,8,8
113.579,1829,2641,3887,6,12,10
113.579,1837,2643,3946,7,8,10
113.579,1828,2645,3968,7,8,9
113.579,1838,2647,4068,9,10,10
113.579,1834,2649,3956,8,3,6
113.579,1832,2639,3861,5,-1,2
113.579,1842,2638,3961,6,5,7
113.579,1835,2646,3976,7,5,3
113.579,1839,2644,4042,6,8,5
113.579,1837,2648,3958,9,6,4
113.579,1838,2645,3888,5,1,11
113.579,1835,2646,3943,9,5,7
113.579,1836,2645,3983,11,8,10
113.579,1839,2642,4044,3,4,3
113.579,1833,2649,3955,8,9,12
113.579,1830,2648,3872,9,7,1
113.579,1831,2647,3943,-9,11,3
113.579,1837,2645,3985,8,7,8
113.579,1823,2642,4045,3,6,6
113.579,1835,2645,3950,4,4,10
113.579,1825,2645,3885,6,9,6
113.579,1832,2642,3962,12,7,6
113.579,1832,2647,3980,7,4,6
113.579,1843,2644,4037,9,12,7
113.579,1838,2645,3946,12,7,3
113.579,1832,2642,3874,7,-1,8
113.579,1836,2648,3968,8,6,5
113.579,1840,2646,3977,-1,5,9
113.579,1836,2645,4021,-1,10,-1
113.579,1834,2648,3946,9,12,4
113.579,1831,2640,3869,4,6,1
113.579,1829,2644,3957,3,5,11
113.579,1831,2645,3974,6,9,9
113.579,1816,2642,3992,8,2,8
113.579,1836,2648,3946,3,5,-1
113.579,1836,2643,3884,9,2,9
113.579,1823,2644,3964,9,7,8
113.584,1837,2647,3985,5,6,10
113.584,1838,2653,3999,7,3,5
113.598,1832,2644,3946,4,6,5
113.617,1833,2646,3864,7,4,8
113.637,1831,2648,3957,4,8,5
113.654,1837,2649,3974,3,8,3
113.672,1856,2644,4059,6,8,11
113.690,1834,2645,3947,5,6,11
113.710,1831,2643,3865,7,8,13
113.729,1845,2649,3965,4,10,10
113.730,1839,2646,3974,9,8,4
113.747,1842,2652,4048,6,7,12
113.759,1835,2645,3958,4,-1,4
113.774,1833,2642,3904,7,2,5
113.792,1829,2642,3993,3,10,8
113.811,1835,2643,3963,12,7,8
113.832,1839,2636,4037,9,4,5
113.852,1836,2639,3952,10,12,3
113.872,1838,2646,3865,9,8,3
113.872,1832,2647,4002,8,3,5
113.891,1835,2647,3976,0,5,8
113.906,1846,2647,4013,10,1,6
113.926,1822,2645,3943,6,8,5
113.945,1845,2649,3881,10,9,3
113.965,1834,2645,3982,5,8,5
113.987,1842,2643,3959,3,4,4
114.005,1840,2646,3993,7,6,3
114.023,1838,2638,3957,8,3,8
114.023,1836,2646,3912,8,8,3
114.038,1826,2646,3953,7,4,5
114.056,1840,2645,3957,6,9,6
114.067,1834,2649,3964,8,5,7
114.089,1828,2645,3939,7,3,9
114.109,1836,2642,3874,2,7,12
114.130,1835,2646,3984,9,3,11
114.137,1837,2648,3963,7,4,10
114.156,1833,2641,4026,3,-1,10
114.156,1836,2642,3956,8,1,4
114.166,1832,2642,3876,5,10,6
114.186,1830,2647,3971,2,7,8
114.206,1840,2648,3963,4,3,8
114.227,1844,2651,3993,3,4,5
114.247,1833,2642,3954,7,3,9
114.261,1841,2641,3883,5,5,6
114.281,1840,2641,3964,5,7,7
114.300,1835,2642,3966,8,2,8
114.300,1841,2647,4031,3,5,3
114.316,1836,2643,3953,7,5,3
114.324,1823,2642,3889,6,10,4
