Time,25W,25X,25Y,25Z,25P,25Q
0.000,2180,2890,4008,446,445,446
0.020,2180,2895,4082,448,448,447
0.040,2184,2890,4019,448,444,448
0.060,2174,2893,3979,450,443,448
0.080,2173,2894,3901,446,440,444
0.100,2163,2891,3991,449,442,451
0.120,2167,2892,4082,445,447,454
0.140,2186,2895,4019,443,448,442
0.160,2176,2897,3977,446,448,439
0.180,2175,2890,3862,438,443,439
0.200,2167,2883,3990,444,442,444
0.220,2188,2894,4095,447,447,444
0.240,2171,2891,4012,436,445,440
0.260,2170,2893,3984,445,450,445
0.280,2168,2889,3846,439,442,439
0.300,2177,2896,3985,439,444,447
0.320,2174,2890,4091,457,446,447
0.340,2172,2887,4013,443,435,444
0.360,2181,2890,3984,441,439,439
0.380,2166,2889,3853,439,444,448
0.400,2176,2894,3991,452,444,446
0.420,2187,2887,4094,445,453,440
0.440,2174,2892,4021,445,451,444
0.460,2175,2897,3978,441,440,441
0.480,2175,2899,3878,447,446,441
0.500,2179,2897,4011,443,438,443
0.520,2171,2894,4095,441,449,437
0.540,2176,2888,4006,431,442,439
0.560,2174,2891,3976,445,439,445
0.580,2177,2894,3863,443,445,441
0.600,2176,2890,3990,443,446,444
0.620,2185,2891,4086,442,443,450
0.640,2178,2901,4000,453,445,441
0.660,2176,2900,3980,443,442,441
0.680,2178,2899,3905,438,444,439
0.700,2178,2894,3985,439,443,443
0.720,2185,2896,4091,438,454,440
0.740,2161,2880,4015,429,436,440
0.760,2169,2887,3972,442,442,436
0.780,2158,2883,3908,438,437,445
0.800,2172,2891,3979,444,439,444
0.820,2174,2893,4079,441,443,440
0.840,2163,2888,4000,439,440,440
0.860,2178,2898,3976,443,441,443
0.880,2174,2887,3878,441,441,439
0.900,2171,2891,3989,440,452,444
0.920,2175,2896,4037,436,445,446
0.940,2163,2890,3990,441,442,437
0.960,2175,2893,3973,445,442,448
0.980,2172,2893,3909,446,437,444
1.000,2171,2888,4008,441,444,439
1.020,2186,2888,4095,448,439,448
1.040,2184,2901,3992,437,441,448
1.060,2178,2893,3966,439,439,439
1.080,2173,2884,3908,440,438,463
