Time,25W,25X,25Y,25Z,25P,25Q
0.000,2174,2886,4013,442,441,438
0.020,2167,2893,4011,451,436,456
0.040,2180,2896,3989,442,444,445
0.060,2184,2895,3895,444,448,444
0.080,2180,2895,4011,442,450,448
0.100,2181,2894,3988,448,447,441
0.120,2180,2891,4050,449,439,439
0.140,2179,2894,3948,443,450,439
0.160,2186,2890,3898,449,446,449
0.180,2181,2892,4018,444,454,448
0.200,2182,2896,3994,445,441,443
0.220,2192,2898,3996,446,445,439
0.240,2188,2901,3984,446,443,443
0.260,2177,2899,3905,450,452,453
0.280,2184,2891,4014,453,444,451
0.300,2173,2889,3989,445,427,448
0.320,2184,2896,4031,455,443,439
0.340,2175,2891,3981,423,441,443
0.360,2172,2892,3887,446,443,449
0.380,2177,2896,4019,449,441,447
0.400,2181,2897,3999,443,449,445
0.420,2191,2896,4031,435,456,441
0.440,2173,2896,3988,447,443,451
0.460,2163,2891,3886,444,448,445
0.480,2179,2897,3995,445,448,448
0.500,2176,2891,3992,447,444,446
0.520,2180,2891,4015,439,444,447
0.540,2175,2889,3982,441,441,439
0.560,2170,2895,3877,443,445,441
0.580,2180,2885,3995,444,426,438
0.600,2180,2907,3997,452,443,452
0.620,2176,2896,4008,436,450,441
0.640,2173,2906,3964,445,442,445
0.660,2179,2889,3898,442,455,447
0.680,2179,2892,4005,450,443,448
0.700,2176,2896,3980,448,449,449
0.720,2180,2898,4060,448,437,446
0.740,2174,2891,3976,443,443,446
0.760,2183,2889,3891,450,444,443
0.780,2184,2907,4000,447,447,445
0.800,2174,2894,3988,441,448,450
0.820,2152,2897,3962,444,447,456
0.840,2176,2890,3980,443,441,439
0.860,2176,2897,3884,442,435,450
0.880,2174,2896,3972,442,447,447
0.900,2176,2892,3996,450,449,443
0.920,2181,2884,4055,449,460,446
0.940,2182,2900,3983,439,450,449
0.960,2189,2900,3903,446,451,448
0.980,2171,2904,4012,448,447,447
1.000,2175,2890,3988,447,443,448
1.020,2148,2896,3988,450,443,460
1.040,2184,2902,3984,452,447,450
1.060,2171,2895,3902,441,454,443
1.080,2179,2890,4011,448,445,447
1.100,2177,2896,3998,446,439,444
1.120,2180,2886,4003,441,456,439
1.140,2186,2895,3980,446,444,443
1.160,2176,2883,3913,441,442,438
1.180,2178,2895,3996,443,443,441
1.200,2171,2894,3994,450,446,447
1.220,2177,2890,4012,443,446,443
1.240,2176,2891,3976,445,452,452
1.260,2175,2895,3918,444,453,450
1.280,2174,2897,3990,446,456,451
1.300,2181,2897,3992,447,450,445
1.320,2168,2918,4026,456,445,442
1.340,2179,2898,3982,451,449,444
1.360,2182,2894,3929,443,438,448
1.380,2173,2883,4038,449,443,445
