Time,25W,25X,25Y,25Z,25P,25Q
0.000,2181,2895,4013,453,451,451
0.020,2184,2898,4095,452,457,451
0.040,2180,2898,3984,452,445,450
0.060,2181,2900,3883,447,451,454
0.080,2186,2894,3978,450,447,444
0.100,2184,2894,3994,450,448,452
0.120,2183,2899,4069,456,443,456
0.140,2175,2897,3979,452,449,445
0.160,2181,2889,3891,441,456,448
0.180,2185,2909,3976,446,451,446
0.200,2180,2896,4007,451,451,452
0.220,2178,2899,4071,460,452,450
0.240,2181,2892,3982,452,453,452
0.260,2179,2892,3906,450,456,449
0.280,2181,2898,3959,453,449,451
0.300,2202,2895,4005,447,448,452
0.320,2175,2905,4088,476,447,450
0.340,2174,2897,3979,453,450,456
0.360,2176,2894,3895,449,456,446
0.380,2177,2897,3983,450,459,451
0.400,2181,2904,4004,472,453,453
0.420,2174,2888,4095,452,447,454
0.440,2182,2897,3973,451,453,455
0.460,2169,2898,3886,447,453,448
0.480,2181,2893,3971,445,447,450
0.500,2179,2891,3998,450,446,447
0.520,2192,2897,4090,456,451,447
0.540,2178,2914,3981,452,453,450
0.560,2188,2891,3906,450,452,450
0.580,2181,2897,3977,450,445,449
0.600,2178,2897,4005,446,453,452
0.620,2182,2895,4092,459,453,455
0.640,2177,2893,3987,449,452,447
0.660,2184,2904,3887,447,452,453
0.680,2175,2898,3953,454,453,456
0.700,2175,2899,4002,453,452,456
0.720,2185,2893,4095,438,444,453
0.740,2182,2910,3988,472,454,459
0.760,2180,2902,3892,449,456,455
0.780,2186,2890,3957,454,449,456
0.800,2177,2896,4006,453,459,450
0.820,2178,2890,4087,452,456,447
0.840,2172,2892,3975,450,453,451
0.860,2176,2895,3873,448,476,452
0.880,2186,2897,3975,445,457,450
0.900,2188,2890,4004,454,456,449
0.920,2192,2905,4091,454,456,457
0.940,2180,2898,3985,454,451,450
0.960,2176,2895,3901,450,449,455
0.980,2182,2892,3974,448,454,455
1.000,2184,2895,3997,450,448,447
1.020,2188,2892,4092,455,451,443
1.040,2177,2898,3986,452,451,457
1.060,2177,2894,3895,453,447,446
1.080,2177,2901,4002,443,451,461
1.100,2179,2896,4004,456,454,452
1.120,2188,2912,4071,457,448,455
1.140,2180,2909,3975,458,446,447
1.160,2188,2890,3883,451,448,449
1.180,2180,2889,3969,455,445,452
1.200,2183,2894,4004,449,452,448
1.220,2179,2898,4079,449,450,452
1.240,2185,2916,3962,452,447,456
1.260,2178,2892,3892,431,449,445
1.280,2184,2896,3965,455,456,449
1.300,2181,2895,4020,447,441,448
1.320,2196,2896,4091,451,459,458
