Time,25W,25X,25Y,25Z,25P,25Q
0.000,2163,2887,3909,452,441,441
0.020,2178,2890,3973,446,441,447
0.040,2173,2896,3911,448,448,444
0.060,2184,2889,4020,446,440,445
0.080,2173,2891,4000,445,444,450
0.100,2175,2897,4095,442,440,444
0.120,2173,2893,3982,443,446,448
0.140,2181,2897,3920,439,448,435
0.160,2183,2892,4005,444,445,452
0.180,2171,2887,4000,448,445,443
0.200,2175,2874,4009,439,458,446
0.220,2181,2891,3987,447,468,449
0.240,2167,2896,3917,443,452,453
0.260,2182,2893,4010,455,444,452
0.280,2180,2897,3994,443,444,446
0.300,2184,2889,4044,449,455,443
0.320,2177,2887,3967,443,442,445
0.340,2178,2903,3919,441,444,449
0.360,2180,2896,3982,447,452,447
0.380,2174,2896,3990,444,452,448
0.400,2180,2886,4001,436,447,441
0.420,2176,2896,3982,447,450,453
0.440,2175,2883,3936,439,444,448
0.460,2170,2895,4001,447,447,445
0.480,2188,2891,3994,454,448,446
0.500,2194,2902,4095,450,439,460
0.520,2186,2900,3990,450,451,443
0.540,2173,2888,3928,440,439,443
0.560,2168,2899,3972,443,437,438
0.580,2174,2892,3999,445,448,445
0.600,2176,2908,4010,444,443,462
0.620,2182,2899,3977,442,444,448
0.640,2167,2888,3940,436,442,444
0.660,2173,2896,3990,459,441,445
0.680,2171,2891,3991,450,442,450
0.700,2198,2905,4094,451,446,449
0.720,2169,2887,3972,453,443,446
0.740,2176,2885,3921,441,447,442
0.760,2182,2891,4004,442,446,435
0.780,2182,2901,4001,445,443,457
0.800,2185,2897,4015,449,444,418
0.820,2182,2893,3976,449,439,443
0.840,2167,2887,3928,443,447,447
0.860,2170,2893,3989,447,448,451
0.880,2172,2893,3998,447,440,443
0.900,2181,2901,4024,452,448,447
0.920,2178,2897,3983,450,445,436
0.940,2171,2887,3919,443,439,444
0.960,2176,2893,4010,444,450,438
0.980,2176,2900,3993,445,449,448
1.000,2157,2895,3999,455,448,457
1.020,2173,2893,3975,443,449,446
1.040,2162,2896,3926,442,446,445
1.060,2178,2891,3989,449,442,451
1.080,2176,2892,3999,441,450,444
1.100,2176,2881,4011,435,452,445
