Time,W,X,Y
0.008,2163.218505468168,1747.1363071101603,438.57312799898114
0.008,2163.218505468168,1747.1363071101603,438.57312799898114
0.031,2158.106930549765,1762.4710318653695,438.57312799898114
0.031,2158.106930549765,1762.4710318653695,438.57312799898114
0.032,2181.620175174419,1752.2478820285633,462.08637262363516
0.032,2181.620175174419,1752.2478820285633,462.08637262363516
0.058,2165.2631354355294,1746.1139921264796,428.34997816217503
0.058,2165.2631354355294,1746.1139921264796,428.34997816217503
0.085,2159.1292455334456,1756.3371419632858,426.3053481948138
0.085,2162.1961904844875,1753.270197012244,441.64007295002295
0.085,2162.1961904844875,1753.270197012244,441.64007295002295
0.113,2161.173875500807,1753.270197012244,429.3722931458557
0.113,2161.173875500807,1753.270197012244,429.3722931458557
0.14,2167.3077654028903,1749.1809370775215,433.4615530805781
0.14,2167.3077654028903,1749.1809370775215,433.4615530805781
0.14,2154.0176706150423,1752.2478820285633,440.61775796634237
0.167,2154.0176706150423,1752.2478820285633,440.61775796634237
0.168,2169.3523953702515,1742.0247321917573,448.79627783578724
0.194,2169.3523953702515,1742.0247321917573,448.79627783578724
0.194,2164.240820451849,1752.2478820285633,438.57312799898114
0.194,2164.240820451849,1752.2478820285633,438.57312799898114
0.194,2164.240820451849,1749.1809370775215,433.4615530805781
0.219,2164.240820451849,1749.1809370775215,433.4615530805781
0.246,2165.2631354355294,1751.2255670448826,438.57312799898114
0.246,2165.2631354355294,1751.2255670448826,438.57312799898114
0.247,2160.151560517126,1753.270197012244,433.4615530805781
0.247,2160.151560517126,1753.270197012244,433.4615530805781
0.276,2154.0176706150423,1752.2478820285633,450.8409078031484
0.303,2154.0176706150423,1752.2478820285633,450.8409078031484
0.303,2163.218505468168,1745.091677142799,436.5284980316199
0.303,2163.218505468168,1745.091677142799,436.5284980316199
0.303,2159.1292455334456,1747.1363071101603,424.2607182274526
0.33,2159.1292455334456,1747.1363071101603,424.2607182274526
0.33,2164.240820451849,1759.4040869143275,447.7739628521066
0.357,2164.240820451849,1759.4040869143275,447.7739628521066
0.357,2175.4862852723354,1753.270197012244,440.61775796634237
0.357,2175.4862852723354,1753.270197012244,440.61775796634237
0.357,2169.3523953702515,1750.203252061202,436.5284980316199
0.386,2169.3523953702515,1750.203252061202,436.5284980316199
0.386,2160.151560517126,1751.2255670448826,432.4392380968975
0.414,2164.240820451849,1768.604921767453,442.66238793370354
0.415,2164.240820451849,1768.604921767453,442.66238793370354
0.416,2163.218505468168,1753.270197012244,438.57312799898114
0.416,2163.218505468168,1753.270197012244,438.57312799898114
0.442,2175.4862852723354,1752.2478820285633,445.7293328847454
0.442,2175.4862852723354,1752.2478820285633,445.7293328847454
0.47,2162.1961904844875,1743.047047175438,448.79627783578724
0.47,2162.1961904844875,1743.047047175438,448.79627783578724
0.471,2167.3077654028903,1744.0693621591183,429.3722931458557
0.471,2167.3077654028903,1744.0693621591183,429.3722931458557
0.498,2167.3077654028903,1752.2478820285633,447.7739628521066
0.498,2167.3077654028903,1752.2478820285633,447.7739628521066
0.526,2162.1961904844875,1749.1809370775215,438.57312799898114
0.526,2162.1961904844875,1749.1809370775215,438.57312799898114
0.526,2171.397025337613,1758.381771930647,428.34997816217503
0.526,2171.397025337613,1758.381771930647,428.34997816217503
0.555,2175.4862852723354,1745.091677142799,441.64007295002295
0.555,2175.4862852723354,1745.091677142799,441.64007295002295
0.582,2167.3077654028903,1747.1363071101603,438.57312799898114
0.582,2167.3077654028903,1747.1363071101603,438.57312799898114
0.61,2166.2854504192096,1745.091677142799,434.4838680642587
0.61,2166.2854504192096,1745.091677142799,434.4838680642587
0.61,2167.3077654028903,1749.1809370775215,440.61775796634237
0.611,2167.3077654028903,1749.1809370775215,440.61775796634237
0.638,2171.397025337613,1742.0247321917573,464.13100259099633
0.638,2171.397025337613,1742.0247321917573,464.13100259099633
0.639,2164.240820451849,1758.381771930647,435.5061830479393
0.639,2164.240820451849,1758.381771930647,435.5061830479393
0.665,2165.2631354355294,1758.381771930647,441.64007295002295
0.665,2165.2631354355294,1758.381771930647,441.64007295002295
0.693,2175.4862852723354,1754.2925119959245,439.5954429826617
0.693,2175.4862852723354,1754.2925119959245,439.5954429826617
0.693,2162.1961904844875,1745.091677142799,439.5954429826617
0.693,2162.1961904844875,1745.091677142799,439.5954429826617
0.72,2156.0623005824036,1759.4040869143275,453.90785275419023
0.72,2156.0623005824036,1759.4040869143275,453.90785275419023
0.747,2168.330080386571,1751.2255670448826,437.5508130153005
0.747,2168.330080386571,1751.2255670448826,437.5508130153005
0.748,2167.3077654028903,1749.1809370775215,443.6847029173842
0.748,2167.3077654028903,1749.1809370775215,443.6847029173842
0.775,2169.3523953702515,1750.203252061202,453.90785275419023
0.775,2169.3523953702515,1750.203252061202,453.90785275419023
0.809,2171.397025337613,1751.2255670448826,441.64007295002295
0.809,2171.397025337613,1751.2255670448826,441.64007295002295
0.829,2163.218505468168,1753.270197012244,438.57312799898114
0.829,2163.218505468168,1753.270197012244,438.57312799898114
0.829,2173.441655304974,1747.1363071101603,439.5954429826617
0.83,2173.441655304974,1747.1363071101603,439.5954429826617
0.85,2164.240820451849,1749.1809370775215,436.5284980316199
0.871,2164.240820451849,1749.1809370775215,436.5284980316199
0.872,2166.2854504192096,1755.3148269796052,439.5954429826617
0.89,2166.2854504192096,1755.3148269796052,439.5954429826617
0.891,2164.240820451849,1749.1809370775215,432.4392380968975
0.891,2164.240820451849,1749.1809370775215,432.4392380968975
0.891,2161.173875500807,1755.3148269796052,435.5061830479393
0.911,2161.173875500807,1755.3148269796052,435.5061830479393
0.911,2164.240820451849,1745.091677142799,439.5954429826617
0.932,2164.240820451849,1745.091677142799,439.5954429826617
0.932,2162.1961904844875,1751.2255670448826,439.5954429826617
0.953,2162.1961904844875,1751.2255670448826,439.5954429826617
0.953,2151.9730406476815,1750.203252061202,451.86322278682906
0.975,2151.9730406476815,1750.203252061202,451.86322278682906
0.975,2161.173875500807,1755.3148269796052,440.61775796634237
0.996,2161.173875500807,1755.3148269796052,440.61775796634237
0.996,2174.4639702886548,1761.4487168816888,440.61775796634237
1.018,2174.4639702886548,1761.4487168816888,440.61775796634237
1.018,2168.330080386571,1765.5379768164112,443.6847029173842
1.038,2168.330080386571,1765.5379768164112,443.6847029173842
1.038,2165.2631354355294,1747.1363071101603,443.6847029173842
1.058,2165.2631354355294,1747.1363071101603,443.6847029173842
1.058,2177.5309152396967,1757.3594569469662,440.61775796634237
1.059,2177.5309152396967,1757.3594569469662,440.61775796634237
1.059,2156.0623005824036,1752.2478820285633,442.66238793370354
1.08,2156.0623005824036,1752.2478820285633,442.66238793370354
1.08,2166.2854504192096,1756.3371419632858,445.7293328847454
1.101,2166.2854504192096,1756.3371419632858,445.7293328847454
1.101,2160.151560517126,1742.0247321917573,442.66238793370354
1.122,2160.151560517126,1742.0247321917573,442.66238793370354
1.122,2162.1961904844875,1752.2478820285633,436.5284980316199
1.145,2162.1961904844875,1752.2478820285633,436.5284980316199
1.145,2157.0846155660843,1738.9577872407153,431.41692311321685
1.164,2157.0846155660843,1738.9577872407153,431.41692311321685
1.164,2165.2631354355294,1747.1363071101603,442.66238793370354
1.185,2165.2631354355294,1747.1363071101603,442.66238793370354
1.185,2157.0846155660843,1750.203252061202,450.8409078031484
1.205,2157.0846155660843,1750.203252061202,450.8409078031484
1.205,2162.1961904844875,1758.381771930647,446.751647868426
1.228,2162.1961904844875,1758.381771930647,446.751647868426
1.228,2164.240820451849,1758.381771930647,434.4838680642587
1.229,2164.240820451849,1758.381771930647,434.4838680642587
1.229,2167.3077654028903,1747.1363071101603,436.5284980316199
1.247,2167.3077654028903,1747.1363071101603,436.5284980316199
1.247,2157.0846155660843,1746.1139921264796,440.61775796634237
1.268,2157.0846155660843,1746.1139921264796,440.61775796634237
1.268,2159.1292455334456,1759.4040869143275,445.7293328847454
1.289,2159.1292455334456,1759.4040869143275,445.7293328847454
1.289,2165.2631354355294,1747.1363071101603,432.4392380968975
1.332,2165.2631354355294,1747.1363071101603,432.4392380968975
1.332,2151.9730406476815,1749.1809370775215,429.3722931458557
1.332,2151.9730406476815,1749.1809370775215,429.3722931458557
1.333,2158.106930549765,1759.4040869143275,445.7293328847454
1.354,2158.106930549765,1759.4040869143275,445.7293328847454
1.354,2158.106930549765,1755.3148269796052,432.4392380968975
1.372,2158.106930549765,1755.3148269796052,432.4392380968975
1.372,2163.218505468168,1749.1809370775215,448.79627783578724
1.393,2163.218505468168,1749.1809370775215,448.79627783578724
1.394,2166.2854504192096,1749.1809370775215,439.5954429826617
1.394,2166.2854504192096,1749.1809370775215,439.5954429826617
1.394,2163.218505468168,1748.158622093841,447.7739628521066
1.415,2163.218505468168,1748.158622093841,447.7739628521066
1.415,2166.2854504192096,1749.1809370775215,435.5061830479393
1.435,2166.2854504192096,1749.1809370775215,435.5061830479393
1.435,2157.0846155660843,1754.2925119959245,448.79627783578724
1.457,2157.0846155660843,1754.2925119959245,448.79627783578724
1.457,2154.0176706150423,1755.3148269796052,443.6847029173842
1.479,2154.0176706150423,1755.3148269796052,443.6847029173842
1.479,2155.039985598723,1747.1363071101603,433.4615530805781
1.502,2155.039985598723,1747.1363071101603,433.4615530805781
1.502,2154.0176706150423,1753.270197012244,434.4838680642587
1.522,2154.0176706150423,1753.270197012244,434.4838680642587
1.522,2173.441655304974,1752.2478820285633,441.64007295002295
1.542,2173.441655304974,1752.2478820285633,441.64007295002295
1.543,2167.3077654028903,1747.1363071101603,438.57312799898114
1.563,2167.3077654028903,1747.1363071101603,438.57312799898114
1.563,2177.5309152396967,1757.3594569469662,432.4392380968975
1.563,2177.5309152396967,1757.3594569469662,432.4392380968975
1.563,2160.151560517126,1752.2478820285633,430.39460812953627
1.584,2160.151560517126,1752.2478820285633,430.39460812953627
1.584,2164.240820451849,1744.0693621591183,429.3722931458557
1.605,2164.240820451849,1744.0693621591183,429.3722931458557
1.605,2167.3077654028903,1750.203252061202,448.79627783578724
1.627,2167.3077654028903,1750.203252061202,448.79627783578724
1.627,2167.3077654028903,1753.270197012244,449.8185928194678
1.647,2167.3077654028903,1753.270197012244,449.8185928194678
1.647,2161.173875500807,1756.3371419632858,456.9747977052321
1.668,2161.173875500807,1756.3371419632858,456.9747977052321
1.668,2163.218505468168,1746.1139921264796,440.61775796634237
1.691,2163.218505468168,1746.1139921264796,440.61775796634237
1.691,2152.9953556313617,1748.158622093841,435.5061830479393
1.711,2152.9953556313617,1748.158622093841,435.5061830479393
1.711,2166.2854504192096,1743.047047175438,432.4392380968975
1.731,2166.2854504192096,1743.047047175438,432.4392380968975
1.731,2158.106930549765,1752.2478820285633,431.41692311321685
1.732,2158.106930549765,1752.2478820285633,431.41692311321685
1.732,2150.950725664001,1755.3148269796052,452.88553777050964
1.752,2150.950725664001,1755.3148269796052,452.88553777050964
1.752,2163.218505468168,1752.2478820285633,451.86322278682906
1.772,2163.218505468168,1752.2478820285633,451.86322278682906
1.772,2160.151560517126,1760.4264018980082,445.7293328847454
1.794,2160.151560517126,1760.4264018980082,445.7293328847454
1.794,2162.1961904844875,1752.2478820285633,439.5954429826617
1.815,2162.1961904844875,1752.2478820285633,439.5954429826617
1.815,2166.2854504192096,1750.203252061202,446.751647868426
1.837,2166.2854504192096,1750.203252061202,446.751647868426
1.837,2162.1961904844875,1746.1139921264796,456.9747977052321
1.859,2162.1961904844875,1746.1139921264796,456.9747977052321
1.859,2158.106930549765,1752.2478820285633,444.7070179010648
1.88,2158.106930549765,1752.2478820285633,444.7070179010648
1.88,2149.92841068032,1752.2478820285633,439.5954429826617
1.899,2149.92841068032,1752.2478820285633,439.5954429826617
1.899,2166.2854504192096,1749.1809370775215,442.66238793370354
1.9,2166.2854504192096,1749.1809370775215,442.66238793370354
1.9,2167.3077654028903,1756.3371419632858,445.7293328847454
