Time,W,X,Y
0.008,2322.7980543770664,1889.9580186396613,472.4895046599153
0.008,2322.7980543770664,1889.9580186396613,472.4895046599153
0.031,2334.9131698811666,1894.363515186607,473.59087879665174
0.031,2334.9131698811666,1894.363515186607,473.59087879665174
0.032,2333.81179574443,1898.7690117335526,479.09774948033373
0.032,2333.81179574443,1898.7690117335526,479.09774948033373
0.058,2330.507673334221,1888.856644502925,472.4895046599153
0.058,2330.507673334221,1888.856644502925,472.4895046599153
0.085,2330.507673334221,1884.4511479559794,468.08400811296974
0.085,2330.507673334221,1884.4511479559794,468.08400811296974
0.085,2340.4200405648485,1887.7552703661886,466.98263397623333
0.113,2340.4200405648485,1887.7552703661886,466.98263397623333
0.113,2329.4062991974847,1886.6538962294521,480.19912361707014
0.14,2329.4062991974847,1886.6538962294521,480.19912361707014
0.14,2332.710421607694,1874.5387807253517,475.79362707012456
0.14,2332.710421607694,1874.5387807253517,475.79362707012456
0.167,2336.014544017903,1889.9580186396613,455.96889260886934
0.168,2336.014544017903,1889.9580186396613,455.96889260886934
0.194,2328.3049250607482,1871.2346583151425,468.08400811296974
0.194,2328.3049250607482,1871.2346583151425,468.08400811296974
0.194,2333.81179574443,1888.856644502925,494.5169873946433
0.194,2333.81179574443,1888.856644502925,494.5169873946433
0.219,2332.710421607694,1891.0593927763978,477.9963753435973
0.246,2332.710421607694,1891.0593927763978,477.9963753435973
0.246,2330.507673334221,1886.6538962294521,474.69225293338815
0.247,2330.507673334221,1886.6538962294521,474.69225293338815
0.247,2327.203550924012,1887.7552703661886,477.9963753435973
0.276,2327.203550924012,1887.7552703661886,477.9963753435973
0.303,2327.203550924012,1883.349773819243,463.67851156602416
0.303,2327.203550924012,1883.349773819243,463.67851156602416
0.303,2340.4200405648485,1876.7415289988246,485.70599430075214
0.303,2340.4200405648485,1876.7415289988246,485.70599430075214
0.33,2332.710421607694,1895.4648893233434,477.9963753435973
0.33,2332.710421607694,1895.4648893233434,477.9963753435973
0.357,2332.710421607694,1894.363515186607,486.80736843748855
0.357,2332.710421607694,1894.363515186607,486.80736843748855
0.357,2340.4200405648485,1889.9580186396613,472.4895046599153
0.357,2340.4200405648485,1889.9580186396613,472.4895046599153
0.386,2330.507673334221,1886.6538962294521,475.79362707012456
0.386,2330.507673334221,1886.6538962294521,475.79362707012456
0.414,2323.899428513803,1892.1607669131342,461.47576329255133
0.415,2323.899428513803,1892.1607669131342,461.47576329255133
0.416,2333.81179574443,1882.2483996825065,484.6046201640157
0.416,2333.81179574443,1882.2483996825065,484.6046201640157
0.442,2334.9131698811666,1888.856644502925,481.30049775380655
0.442,2334.9131698811666,1888.856644502925,481.30049775380655
0.47,2329.4062991974847,1882.2483996825065,471.3881305231789
0.47,2329.4062991974847,1882.2483996825065,471.3881305231789
0.471,2328.3049250607482,1886.6538962294521,474.69225293338815
0.471,2328.3049250607482,1886.6538962294521,474.69225293338815
0.498,2332.710421607694,1896.5662634600797,466.98263397623333
0.498,2332.710421607694,1896.5662634600797,466.98263397623333
0.526,2337.1159181546395,1888.856644502925,474.69225293338815
0.526,2337.1159181546395,1888.856644502925,474.69225293338815
0.526,2334.9131698811666,1882.2483996825065,479.09774948033373
0.526,2334.9131698811666,1882.2483996825065,479.09774948033373
0.555,2334.9131698811666,1889.9580186396613,469.18538224970615
0.555,2334.9131698811666,1889.9580186396613,469.18538224970615
0.582,2320.5953061035934,1888.856644502925,471.3881305231789
0.582,2320.5953061035934,1888.856644502925,471.3881305231789
0.61,2326.1021767872753,1893.2621410498705,463.67851156602416
0.61,2326.1021767872753,1893.2621410498705,463.67851156602416
0.61,2329.4062991974847,1891.0593927763978,473.59087879665174
0.611,2329.4062991974847,1891.0593927763978,473.59087879665174
0.638,2332.710421607694,1880.0456514090338,473.59087879665174
0.638,2332.710421607694,1880.0456514090338,473.59087879665174
0.639,2329.4062991974847,1885.5525220927157,475.79362707012456
0.639,2329.4062991974847,1885.5525220927157,475.79362707012456
0.665,2327.203550924012,1886.6538962294521,476.8950012068609
0.665,2327.203550924012,1886.6538962294521,476.8950012068609
0.693,2343.724162975058,1875.6401548620881,495.6183615313797
0.693,2343.724162975058,1875.6401548620881,495.6183615313797
0.693,2327.203550924012,1883.349773819243,475.79362707012456
0.693,2327.203550924012,1883.349773819243,475.79362707012456
0.72,2329.4062991974847,1886.6538962294521,459.27301501907857
0.72,2329.4062991974847,1886.6538962294521,459.27301501907857
0.747,2329.4062991974847,1892.1607669131342,474.69225293338815
0.747,2329.4062991974847,1892.1607669131342,474.69225293338815
0.748,2325.0008026505393,1877.8429031355608,473.59087879665174
0.748,2325.0008026505393,1877.8429031355608,473.59087879665174
0.775,2328.3049250607482,1896.5662634600797,470.28675638644256
0.775,2328.3049250607482,1896.5662634600797,470.28675638644256
0.809,2334.9131698811666,1891.0593927763978,480.19912361707014
0.809,2334.9131698811666,1891.0593927763978,480.19912361707014
0.829,2339.3186664281125,1885.5525220927157,481.30049775380655
0.829,2339.3186664281125,1885.5525220927157,481.30049775380655
0.829,2327.203550924012,1886.6538962294521,473.59087879665174
0.83,2327.203550924012,1886.6538962294521,473.59087879665174
0.85,2330.507673334221,1894.363515186607,469.18538224970615
0.871,2330.507673334221,1894.363515186607,469.18538224970615
0.872,2330.507673334221,1880.0456514090338,481.30049775380655
0.89,2330.507673334221,1880.0456514090338,481.30049775380655
0.891,2329.4062991974847,1880.0456514090338,471.3881305231789
0.891,2329.4062991974847,1880.0456514090338,471.3881305231789
0.891,2329.4062991974847,1895.4648893233434,471.3881305231789
0.911,2329.4062991974847,1895.4648893233434,471.3881305231789
0.911,2331.6090474709576,1891.0593927763978,473.59087879665174
0.932,2331.6090474709576,1891.0593927763978,473.59087879665174
0.932,2328.3049250607482,1882.2483996825065,471.3881305231789
0.953,2328.3049250607482,1882.2483996825065,471.3881305231789
0.953,2333.81179574443,1880.0456514090338,484.6046201640157
0.975,2333.81179574443,1880.0456514090338,484.6046201640157
0.975,2331.6090474709576,1893.2621410498705,479.09774948033373
0.996,2331.6090474709576,1893.2621410498705,479.09774948033373
0.996,2345.926911248531,1887.7552703661886,477.9963753435973
1.018,2330.507673334221,1894.363515186607,476.8950012068609
1.018,2345.926911248531,1887.7552703661886,477.9963753435973
1.038,2330.507673334221,1894.363515186607,476.8950012068609
1.038,2333.81179574443,1882.2483996825065,470.28675638644256
1.058,2336.014544017903,1891.0593927763978,472.4895046599153
1.058,2329.4062991974847,1882.2483996825065,477.9963753435973
1.059,2330.507673334221,1882.2483996825065,476.8950012068609
1.059,2331.6090474709576,1891.0593927763978,471.3881305231789
1.08,2331.6090474709576,1891.0593927763978,471.3881305231789
1.08,2327.203550924012,1891.0593927763978,474.69225293338815
1.101,2332.710421607694,1888.856644502925,482.4018718905429
1.101,2327.203550924012,1891.0593927763978,474.69225293338815
1.122,2332.710421607694,1888.856644502925,482.4018718905429
1.122,2333.81179574443,1882.2483996825065,474.69225293338815
1.145,2333.81179574443,1882.2483996825065,474.69225293338815
1.145,2327.203550924012,1885.5525220927157,470.28675638644256
1.164,2342.6227888383214,1894.363515186607,479.09774948033373
1.164,2342.6227888383214,1894.363515186607,479.09774948033373
1.185,2326.1021767872753,1889.9580186396613,474.69225293338815
1.185,2326.1021767872753,1889.9580186396613,474.69225293338815
1.205,2332.710421607694,1892.1607669131342,484.6046201640157
1.205,2332.710421607694,1892.1607669131342,484.6046201640157
1.228,2323.899428513803,1885.5525220927157,471.3881305231789
1.228,2323.899428513803,1885.5525220927157,471.3881305231789
1.229,2327.203550924012,1882.2483996825065,473.59087879665174
1.229,2337.1159181546395,1883.349773819243,491.21286498443413
1.247,2330.507673334221,1889.9580186396613,472.4895046599153
1.247,2330.507673334221,1889.9580186396613,472.4895046599153
1.268,2327.203550924012,1887.7552703661886,472.4895046599153
1.268,2327.203550924012,1887.7552703661886,472.4895046599153
1.289,2332.710421607694,1884.4511479559794,468.08400811296974
1.289,2332.710421607694,1884.4511479559794,468.08400811296974
1.332,2323.899428513803,1889.9580186396613,466.98263397623333
1.332,2318.3925578301205,1875.6401548620881,462.57713742928775
1.332,2318.3925578301205,1875.6401548620881,462.57713742928775
1.333,2334.9131698811666,1888.856644502925,475.79362707012456
1.354,2334.9131698811666,1888.856644502925,475.79362707012456
1.354,2320.5953061035934,1893.2621410498705,482.4018718905429
1.372,2330.507673334221,1882.2483996825065,481.30049775380655
1.372,2330.507673334221,1882.2483996825065,481.30049775380655
1.393,2323.899428513803,1887.7552703661886,468.08400811296974
1.394,2323.899428513803,1887.7552703661886,468.08400811296974
1.394,2329.4062991974847,1878.9442772722973,466.98263397623333
1.394,2329.4062991974847,1878.9442772722973,466.98263397623333
1.415,2331.6090474709576,1889.9580186396613,477.9963753435973
1.415,2331.6090474709576,1889.9580186396613,477.9963753435973
1.435,2323.899428513803,1882.2483996825065,477.9963753435973
1.435,2323.899428513803,1882.2483996825065,477.9963753435973
1.457,2333.81179574443,1889.9580186396613,472.4895046599153
1.457,2333.81179574443,1889.9580186396613,472.4895046599153
1.479,2327.203550924012,1893.2621410498705,472.4895046599153
1.479,2327.203550924012,1893.2621410498705,472.4895046599153
1.502,2332.710421607694,1887.7552703661886,479.09774948033373
1.502,2332.710421607694,1887.7552703661886,479.09774948033373
1.522,2332.710421607694,1883.349773819243,473.59087879665174
1.522,2332.710421607694,1883.349773819243,473.59087879665174
1.542,2332.710421607694,1887.7552703661886,483.5032460272793
