Time,W,X,Y
0.008,2203.415547804331,1789.44259297093,443.91499627006357
0.008,2203.4254709629568,1789.809156402231,444.18273782670275
0.031,2206.5497567891325,1779.0369642601108,447.97359314278435
0.031,2206.5422896908394,1779.3586480285499,448.449175727469
0.032,2204.4775227229825,1785.327573577782,447.8927632410565
0.032,2204.4436037900896,1785.5674710039323,448.51111283666125
0.058,2194.069712761582,1784.3370287173361,460.35916150634336
0.058,2194.0049577241593,1784.468228833914,461.0380300450583
0.085,2203.4658732187854,1789.6089185266212,448.8968380635833
0.085,2203.37099711956,1789.6177166114019,449.5477920966087
0.085,2217.029067254536,1795.9244984342508,448.94268546758013
0.113,2216.909448793379,1795.8117825784163,449.482776555019
0.113,2210.784479772913,1800.1496635891315,452.1514086612706
0.14,2210.6489446451824,1799.9303542704886,452.5139397022714
0.14,2207.6616316602513,1781.4321849284825,452.25773127554726
0.14,2207.520661239051,1781.1328763179254,452.4006727075909
0.167,2220.1680636972783,1791.8825653051272,449.24721341595523
0.168,2220.0317329064355,1791.5377579672368,449.15816143488746
0.194,2198.274346064549,1786.679657463469,451.4428473930863
0.194,2198.1503435550276,1786.32714906966,451.13990447168186
0.194,2208.6894855229853,1790.8388226496118,454.6611544692689
0.194,2208.581561805812,1790.5149135320644,454.18968118328735
0.219,2202.4277247849886,1776.2203882738918,451.59478722193666
0.246,2202.334850196401,1775.9555526894815,451.02054361881164
0.246,2204.5066946643187,1786.6051847501042,445.36388073005907
0.247,2204.4230982366207,1786.4207614400036,444.76356564219003
0.247,2199.2939652914474,1773.0104971868438,440.1361619818348
0.276,2199.2100845603723,1772.9167821020383,439.58670203064696
0.303,2207.6368181226453,1781.3032672268207,451.5500118409186
0.303,2207.5410403390047,1781.299174981916,451.1181019298292
0.303,2199.3087477954978,1784.3890361940666,459.8102923791998
0.303,2199.1896882611727,1784.4632682312506,459.543627478025
0.33,2204.5354096087685,1792.695069516115,455.54823151600687
0.33,2204.3843742984805,1792.8285197891812,455.46960689216303
0.357,2206.6377880462956,1792.67419710791,442.9465747002645
0.357,2206.4510214251754,1792.8431693856119,443.0516081235965
0.357,2209.7819444467445,1781.200493517544,444.9491522421822
0.357,2209.5622778124116,1781.3802184666092,445.2078591283224
0.386,2199.372044156121,1780.1615234632156,449.05944397494477
0.386,2199.12963418508,1780.3294574116244,449.42135031117687
0.414,2201.4619840184378,1793.7243306357511,454.2425813161231
0.415,2201.2139556733646,1793.8627879932005,454.6445673500481
0.416,2207.710369552044,1781.2361024220188,440.69770929495104
0.416,2207.4793346149177,1781.3339055703564,441.0734084710174
0.442,2194.1424333904097,1783.3430136455804,437.60721091136867
0.442,2193.954022985297,1783.396014567983,437.8965940176908
0.47,2200.3652189605928,1793.7879021572649,454.3453421715235
0.47,2200.244921042531,1793.7984113076154,454.5031211488026
0.471,2200.322594761228,1789.637446051788,440.87188313867716
0.471,2200.292302952556,1789.612767843208,440.8735686627514
0.498,2205.482913775039,1783.3974895906788,457.6285215217917
0.498,2205.557654506576,1783.3478862748354,457.47333145419515
0.526,2208.554553959624,1783.4057899894754,448.3192078923519
0.526,2208.739854704805,1783.342259988523,448.0294950546068
0.526,2205.3737411780976,1782.3666643581535,456.7102371048382
0.526,2205.6640329267457,1782.2989204201372,456.32761472844254
0.555,2208.453820909428,1783.4082597904699,444.22920075583687
0.555,2208.8321415362107,1783.3432301768496,443.8080179250407
0.582,2199.0387640475737,1788.6169050905457,457.77622828683417
0.582,2199.4778626667426,1788.5579703000299,457.3754174841394
0.61,2195.8942789838293,1789.6560073733544,452.5333629547562
0.61,2196.359037324619,1789.6030456235235,452.2078952626567
0.61,2196.9384469692836,1781.3155643085847,442.0554621718309
0.611,2197.38935745144,1781.265734757202,441.84867407728876
0.638,2195.918136544565,1787.5693596685207,443.02743629567715
0.638,2196.3154323533918,1787.51842661838,442.96533408451273
0.639,2215.762457039154,1786.5292039774165,450.24774221011734
0.639,2216.070397045621,1786.47311770975,450.33607162065096
0.665,2209.564389600543,1781.3213187986778,447.04983577440356
0.665,2209.7551733042137,1781.2577321029705,447.2742751065782
0.693,2220.0530415617177,1791.748086359864,440.7388207398828
0.693,2220.1098703602975,1791.6775046116495,441.0681799615082
0.693,2202.4032432259582,1786.5388333372557,438.6172361173244
0.693,2202.3221488785425,1786.4651655171588,439.0090937372197
0.72,2206.6387400527515,1778.199474739965,437.5611689062656
0.72,2206.428955273958,1778.1298605431612,437.9690191599562
0.747,2209.8226673481895,1784.4477871446882,457.37351702235765
0.747,2209.5054965119757,1784.3917030167486,457.75428474505986
0.748,2209.8652466930007,1787.564032362589,458.4425625681948
0.748,2209.4715823496617,1787.5318059163428,458.76330274944087
0.775,2203.6360569374688,1790.6753644404264,465.7764728912902
0.775,2203.202855547011,1790.6763318941187,466.0192109248785
0.809,2205.725793585942,1780.2331013931284,449.14004706244697
0.809,2205.2919497574135,1780.2737098423472,449.30401210952397
0.829,2195.2890867179412,1782.2968256416884,443.96296173042685
