Time,W,X,Y
1.228,2117,1701,427
1.228,2112,1718,416
1.229,2112,1718,416
1.229,2117,1706,428
1.247,2117,1706,428
1.247,2116,1703,439
1.268,2116,1703,439
1.268,2116,1711,436
1.289,2116,1711,436
1.289,2101,1709,409
1.332,2101,1709,409
1.332,2120,1719,422
1.332,2120,1719,422
1.333,2116,1720,432
1.354,2116,1720,432
1.354,2109,1745,428
1.372,2109,1745,428
1.372,2110,1711,432
1.393,2110,1711,432
1.394,2113,1699,421
1.394,2113,1699,421
1.394,2115,1707,421
1.415,2115,1707,421
1.415,2111,1711,432
1.435,2111,1711,432
1.435,2120,1711,428
1.457,2120,1711,428
1.457,2122,1715,438
1.479,2122,1715,438
1.479,2113,1708,426
1.502,2113,1708,426
1.502,2107,1710,428
1.522,2107,1710,428
1.522,2121,1707,431
1.542,2121,1707,431
1.543,2115,1721,434
1.563,2115,1721,434
1.563,2110,1713,433
1.563,2110,1713,433
1.563,2116,1724,428
1.584,2116,1724,428
1.584,2114,1721,425
1.605,2114,1721,425
1.605,2113,1715,432
1.627,2113,1715,432
1.627,2119,1711,418
1.647,2119,1711,418
1.647,2112,1717,434
1.668,2112,1717,434
1.668,2114,1718,428
1.691,2114,1718,428
1.691,2125,1712,435
1.711,2125,1712,435
1.711,2119,1717,435
1.731,2119,1717,435
1.731,2121,1708,438
1.732,2121,1708,438
1.732,2122,1714,426
1.752,2122,1714,426
1.752,2109,1710,432
1.772,2109,1710,432
1.772,2115,1711,428
1.794,2115,1711,428
1.794,2119,1713,430
1.815,2119,1713,430
1.815,2126,1711,427
1.837,2126,1711,427
1.837,2117,1714,427
1.859,2117,1714,427
1.859,2116,1709,426
1.88,2116,1709,426
1.88,2117,1705,427
1.899,2117,1705,427
1.899,2112,1718,431
1.9,2112,1718,431
1.9,2121,1710,437
1.921,2121,1710,437
1.921,2115,1716,436
1.941,2115,1716,436
1.941,2114,1711,436
1.962,2114,1711,436
1.962,2122,1710,432
2.004,2122,1710,432
2.005,2113,1716,431
2.005,2113,1716,431
2.005,2119,1721,435
2.025,2119,1721,435
2.025,2116,1711,433
2.045,2116,1711,433
2.045,2110,1707,434
2.066,2110,1707,434
2.066,2116,1709,432
2.066,2116,1709,432
2.066,2120,1716,431
2.087,2120,1716,431
2.087,2119,1719,423
2.107,2119,1719,423
2.107,2111,1716,429
2.128,2111,1716,429
2.129,2109,1714,434
2.15,2109,1714,434
2.15,2119,1711,429
2.171,2119,1711,429
2.171,2120,1713,430
2.192,2120,1713,430
2.192,2112,1710,420
2.216,2112,1710,420
2.216,2120,1714,436
2.234,2120,1714,436
2.234,2109,1716,425
2.234,2109,1716,425
2.234,2122,1714,436
2.255,2122,1714,436
2.255,2118,1713,432
2.276,2118,1713,432
2.276,2116,1715,432
2.299,2116,1715,432
2.299,2112,1720,434
2.322,2112,1720,434
2.322,2114,1716,419
2.342,2114,1716,419
2.342,2118,1713,436
2.385,2118,1713,436
2.385,2119,1716,434
2.385,2119,1716,434
2.385,2114,1708,438
2.406,2114,1708,438
2.406,2113,1718,432
2.406,2113,1718,432
2.406,2116,1715,431
2.426,2116,1715,431
2.426,2116,1720,423
2.447,2118,1720,425
2.447,2118,1720,425
2.468,2114,1713,430
2.469,2114,1713,430
2.489,2111,1717,429
2.489,2111,1717,429
2.511,2113,1716,421
2.511,2113,1716,421
2.532,2113,1707,435
2.532,2113,1707,435
2.553,2116,1710,436
2.553,2116,1710,436
2.573,2120,1722,438
2.573,2120,1722,438
2.575,2106,1714,442
2.575,2106,1714,442
2.592,2115,1717,419
2.592,2115,1717,419
2.614,2120,1716,425
2.614,2120,1716,425
2.636,2115,1711,437
2.636,2115,1711,437
2.655,2115,1716,433
2.655,2115,1716,433
2.676,2122,1714,439
2.676,2122,1714,439
2.696,2101,1710,435
2.696,2101,1710,435
2.718,2115,1712,438
2.718,2115,1712,438
2.738,2113,1709,427
2.738,2113,1709,427
2.738,2120,1720,440
2.738,2120,1720,440
2.759,2116,1712,432
2.759,2116,1712,432
2.78,2122,1717,436
2.78,2122,1717,436
2.801,2115,1714,429
2.801,2115,1714,429
2.822,2122,1707,443
2.822,2122,1707,443
2.842,2112,1719,425
2.842,2112,1719,425
2.863,2113,1715,427
2.863,2113,1715,427
2.884,2117,1715,446
2.884,2117,1715,446
2.904,2107,1716,424
2.905,2107,1716,424
2.905,2120,1706,432
2.905,2120,1706,432
2.927,2102,1717,436
2.927,2102,1717,436
2.949,2116,1711,433
2.949,2116,1711,433
2.969,2120,1708,420
2.969,2120,1708,420
2.989,2110,1710,430
2.989,2110,1710,430
3.01,2120,1714,428
3.01,2120,1714,428
3.03,2113,1711,426
3.03,2113,1711,426
3.051,2116,1711,429
3.051,2116,1711,429
3.075,2116,1707,419
3.075,2116,1707,419
3.075,2124,1711,431
3.075,2124,1711,431
3.097,2128,1713,442
3.097,2128,1713,442
3.117,2123,1714,445
3.117,2123,1714,445
3.139,2113,1716,423
3.139,2113,1716,423
3.16,2117,1704,434
3.16,2117,1704,434
3.18,2108,1712,424
3.18,2108,1712,424
3.202,2123,1712,454
3.202,2123,1712,454
3.246,2114,1719,437
3.246,2114,1719,437
3.247,2124,1714,422
3.247,2124,1714,422
3.247,2119,1711,442
3.247,2119,1711,442
3.267,2111,1712,427
3.267,2111,1712,427
3.287,2125,1715,440
3.287,2125,1715,440
3.307,2122,1717,431
3.308,2122,1717,431
3.328,2118,1708,432
3.328,2118,1708,432
3.349,2116,1717,437
3.349,2116,1717,437
3.37,2122,1713,434
3.37,2122,1713,434
3.39,2129,1722,432
3.39,2129,1722,432
3.411,2113,1717,437
3.411,2113,1717,437
3.412,2114,1715,427
3.412,2114,1715,427
3.433,2124,1712,425
3.433,2124,1712,425
3.453,2124,1717,436
3.453,2124,1717,436
3.475,2119,1714,417
3.475,2119,1714,417
3.495,2112,1706,424
3.495,2112,1706,424
3.515,2117,1715,430
3.515,2117,1715,430
3.536,2115,1716,439
3.536,2115,1716,439
3.558,2133,1710,441
3.558,2133,1710,441
3.578,2114,1722,422
3.578,2114,1722,422
3.578,2123,1720,435
3.578,2123,1720,435
3.598,2119,1710,432
3.599,2119,1710,432
3.62,2123,1716,426
3.62,2123,1716,426
3.639,2118,1711,429
3.639,2118,1711,429
3.661,2107,1708,427
3.661,2107,1708,427
3.681,2117,1703,428
3.681,2117,1703,428
3.701,2117,1715,426
3.701,2117,1715,426
3.724,2115,1719,419
3.724,2115,1719,419
3.746,2124,1719,441
3.746,2124,1719,441
3.747,2111,1704,427
3.747,2111,1704,427
3.767,2116,1712,428
3.767,2116,1712,428
3.787,2116,1712,426
3.787,2116,1712,426
3.807,2113,1718,440
3.807,2113,1718,440
3.828,2118,1719,432
3.828,2118,1719,432
3.849,2121,1723,443
3.85,2121,1723,443
3.87,2124,1714,430
3.87,2124,1714,430
3.892,2117,1716,428
3.892,2117,1716,428
3.916,2119,1725,441
3.916,2119,1725,441
3.917,2114,1720,431
3.917,2114,1720,431
3.956,2115,1708,459
3.956,2115,1708,459
3.956,2120,1713,441
3.956,2120,1713,441
3.974,2116,1709,435
3.974,2116,1709,435
3.995,2116,1717,419
3.995,2116,1717,419
4.016,2115,1714,437
4.016,2115,1714,437
4.038,2113,1711,421
4.038,2113,1711,421
4.059,2113,1717,425
4.059,2113,1717,425
4.078,2114,1722,431
4.079,2114,1722,431
4.079,2109,1700,418
4.079,2109,1700,418
4.1,2114,1712,431
4.1,2114,1712,431
4.12,2107,1720,434
4.12,2107,1720,434
4.141,2116,1708,438
4.141,2116,1708,438
4.162,2111,1719,430
4.162,2111,1719,430
4.183,2122,1720,426
4.183,2122,1720,426
4.203,2114,1715,427
4.203,2114,1715,427
4.224,2100,1724,439
4.224,2100,1724,439
4.245,2130,1711,423
4.245,2130,1711,423
4.245,2107,1707,429
4.245,2107,1707,429
4.265,2115,1711,437
4.265,2115,1711,437
4.286,2118,1715,435
4.286,2118,1715,435
4.308,2109,1716,450
4.308,2109,1716,450
4.328,2128,1720,428
4.328,2128,1720,428
4.351,2119,1715,434
4.351,2119,1715,434
4.37,2120,1712,435
4.37,2120,1712,435
4.391,2120,1717,429
4.391,2120,1717,429
4.412,2134,1711,441
4.412,2134,1711,441
4.412,2117,1711,435
4.412,2117,1711,435
4.432,2135,1714,423
4.432,2135,1714,423
4.454,2121,1739,431
4.454,2121,1739,431
4.475,2125,1730,441
4.475,2125,1730,441
4.495,2126,1722,431
4.495,2126,1722,431
4.517,2109,1714,442
4.517,2109,1714,442
4.537,2131,1707,417
4.537,2131,1707,417
4.557,2121,1711,423
4.557,2121,1711,423
4.578,2089,1725,437
4.578,2089,1725,437
4.578,2112,1717,435
4.578,2112,1717,435
4.598,2119,1718,439
4.598,2119,1718,439
4.62,2120,1711,434
4.62,2120,1711,434
4.643,2120,1712,440
4.643,2120,1712,440
4.662,2100,1720,435
4.662,2100,1720,435
4.683,2108,1720,448
4.683,2108,1720,448
4.703,2110,1710,431
4.703,2110,1710,431
4.723,2122,1721,419
4.723,2122,1721,419
4.766,2104,1712,432
4.766,2104,1712,432
4.766,2121,1716,432
4.766,2121,1716,432
4.767,2109,1727,426
4.767,2109,1727,426
4.785,2122,1717,438
4.785,2122,1717,438
4.806,2118,1719,419
4.807,2118,1719,419
4.827,2128,1716,427
4.827,2128,1716,427
4.848,2120,1718,468
4.848,2120,1718,468
4.868,2118,1715,432
4.868,2118,1715,432
4.891,2116,1716,437
4.891,2116,1716,437
4.911,2117,1578,431
4.911,2117,1578,431
4.912,2122,1720,432
4.912,2122,1720,432
4.952,2119,1716,424
4.952,2119,1716,424
4.952,2108,1719,440
4.954,2108,1719,440
4.973,2120,1717,435
4.974,2120,1717,435
4.996,2124,1715,409
4.996,2124,1715,409
5.016,2133,1726,433
5.016,2133,1726,433
5.037,2116,1711,425
5.037,2116,1711,425
5.057,2132,2055,439
5.057,2132,2055,439
5.079,2113,1714,436
5.079,2113,1714,436
5.079,2130,1720,435
5.079,2130,1720,435
5.099,2120,1717,427
5.099,2120,1717,427
5.142,2132,1717,436
5.142,2132,1717,436
5.142,2117,1858,441
5.143,2117,1858,441
5.162,2116,1720,432
5.162,2116,1720,432
5.183,2114,1706,419
5.183,2114,1706,419
5.204,2107,1710,416
5.204,2107,1710,416
5.225,2109,1722,440
5.225,2109,1722,440
5.247,2122,1718,443
5.247,2122,1718,443
5.247,2122,1711,433
5.248,2122,1711,433
5.266,2117,1715,420
5.266,2117,1715,420
5.288,2120,1719,423
5.288,2120,1719,423
5.308,2121,1765,432
5.308,2121,1765,432
5.329,2117,1732,437
5.33,2117,1732,437
5.35,2115,1730,436
5.35,2115,1730,436
5.371,2110,1489,441
5.371,2110,1489,441
5.393,2119,1679,426
5.393,2119,1679,426
5.409,2115,1658,436
5.41,2115,1658,436
5.41,2113,1676,421
5.41,2113,1676,421
5.43,2111,1670,436
5.43,2111,1670,436
5.453,2103,1654,428
5.454,2103,1654,428
5.473,2093,1647,432
5.473,2093,1647,432
5.494,2119,1660,431
5.495,2119,1660,431
5.517,2128,1657,449
5.517,2128,1657,449
5.536,2112,1653,436
5.536,2112,1653,436
5.557,2128,1648,421
5.557,2128,1648,421
5.578,2124,1672,440
5.578,2124,1672,440
5.578,2121,1691,429
5.578,2121,1691,429
5.6,2126,1672,427
5.6,2126,1672,427
5.621,2128,1842,436
5.621,2128,1842,436
5.641,2139,1402,432
5.641,2139,1402,432
5.662,2098,1664,439
5.662,2098,1664,439
5.682,2123,1713,437
5.682,2123,1713,437
5.704,2105,1884,437
5.704,2105,1884,437
5.724,2137,1652,449
5.724,2137,1652,449
5.744,2121,1648,440
5.744,2121,1648,440
5.745,2153,1917,418
5.745,2153,1917,418
5.765,2119,1668,447
5.765,2119,1668,447
5.806,2152,1730,438
5.806,2152,1730,438
5.806,2121,1650,427
5.806,2121,1650,427
5.827,2076,1882,448
5.827,2076,1882,448
5.848,2140,1668,435
5.848,2140,1668,435
5.868,2129,1732,450
5.868,2129,1732,450
5.889,2119,1640,456
5.889,2119,1640,456
5.909,2140,1608,441
5.909,2140,1608,441
5.909,2129,1533,461
5.909,2129,1533,461
5.93,2133,1657,448
5.93,2133,1657,448
5.951,2136,1699,443
5.951,2136,1699,443
5.97,2130,1665,459
5.97,2130,1665,459
5.99,2124,1567,440
5.991,2124,1567,440
6.012,2138,1506,427
6.012,2138,1506,427
6.034,2126,1712,456
6.034,2126,1712,456
6.054,2145,1663,443
6.054,2145,1663,443
6.075,2128,1676,430
6.075,2128,1676,430
6.075,2147,1654,448
6.075,2147,1654,448
6.096,2135,1368,437
6.096,2135,1368,437
6.117,2124,2030,442
6.117,2124,2030,442
6.138,2124,1705,456
6.138,2124,1705,456
6.158,2106,1680,410
6.158,2106,1680,410
6.18,2134,1670,445
6.18,2134,1670,445
6.201,2137,1670,450
6.201,2137,1670,450
6.223,2124,1752,441
6.223,2124,1752,441
6.243,2131,1662,442
6.244,2131,1662,442
6.244,2124,1503,464
6.244,2124,1503,464
6.264,2126,1640,449
6.264,2126,1640,449
6.284,2103,1433,425
6.284,2103,1433,425
6.308,2128,1639,421
6.308,2128,1639,421
6.326,2134,1654,457
6.326,2134,1654,457
6.347,2125,1658,429
6.347,2125,1658,429
6.368,2127,1653,448
6.368,2127,1653,448
6.388,2140,1367,437
6.388,2140,1367,437
6.409,2097,1763,445
6.409,2097,1763,445
6.409,2133,1702,453
6.409,2133,1702,453
6.43,2113,1669,431
6.43,2113,1669,431
6.472,2124,1607,451
6.472,2124,1607,451
6.472,2128,1506,445
6.472,2128,1506,445
6.493,2128,1772,454
6.493,2128,1772,454
6.513,2135,1669,447
6.513,2135,1669,447
6.534,2119,1618,472
6.534,2119,1618,472
6.555,2127,1612,453
6.555,2127,1612,453
6.577,2124,1764,449
6.577,2124,1764,449
6.578,2119,1445,458
6.578,2119,1445,458
6.597,2136,1705,446
6.597,2136,1705,446
6.617,2130,1740,456
6.617,2130,1740,456
6.637,2131,1636,448
6.638,2131,1636,448
6.659,2118,1658,472
6.659,2118,1658,472
6.679,2130,1668,440
6.679,2130,1668,440
6.702,2129,1682,460
6.702,2129,1682,460
6.72,2125,1662,470
6.72,2125,1662,470
6.741,2118,1653,439
6.741,2118,1653,439
6.741,2135,1657,449
6.741,2135,1657,449
6.764,2135,1655,437
6.764,2135,1655,437
6.782,2138,1655,455
6.783,2138,1655,455
6.804,2123,1639,437
6.804,2123,1639,437
6.826,2128,1661,453
6.826,2128,1661,453
6.846,2134,1635,460
6.846,2134,1635,460
6.866,2118,1645,444
6.866,2118,1645,444
6.887,2107,1661,449
6.887,2107,1661,449
6.907,2120,1646,451
6.907,2120,1646,451
6.907,2131,1666,447
6.908,2131,1666,447
6.928,2126,1625,455
6.928,2126,1625,455
6.948,2122,1635,460
6.948,2122,1635,460
6.968,2140,1664,459
6.968,2140,1664,459
6.992,2132,1672,464
6.992,2132,1672,464
7.033,2126,1652,448
7.033,2126,1652,448
7.033,2138,1659,439
7.033,2138,1659,439
7.054,2129,1627,454
7.054,2129,1627,454
7.077,2131,1663,442
7.077,2131,1663,442
7.077,2120,1651,444
7.077,2120,1651,444
7.097,2130,1659,449
7.097,2130,1659,449
7.117,2123,1634,458
7.117,2123,1634,458
7.137,2128,1675,464
7.138,2128,1675,464
7.159,2126,1651,446
7.159,2126,1651,446
7.179,2120,1658,449
7.179,2120,1658,449
7.201,2131,1653,447
7.201,2131,1653,447
7.223,2143,1644,436
7.223,2143,1644,436
7.243,2122,1667,443
7.243,2122,1667,443
7.243,2145,1668,443
7.243,2145,1668,443
7.264,2140,1672,453
7.264,2140,1672,453
7.285,2123,1654,447
7.285,2123,1654,447
7.306,2117,1656,457
7.306,2117,1656,457
7.322,2127,1652,447
7.323,2127,1652,447
7.344,2145,1670,449
7.344,2145,1670,449
7.364,2127,1655,446
7.364,2127,1655,446
7.386,2120,1656,450
7.386,2120,1656,450
7.406,2130,1621,445
7.406,2130,1621,445
7.407,2144,1635,449
7.407,2144,1635,449
7.428,2133,1664,453
7.428,2133,1664,453
7.449,2128,1647,452
7.449,2128,1647,452
7.468,2124,1650,445
7.468,2124,1650,445
7.489,2117,1656,447
7.489,2117,1656,447
7.509,2127,1669,443
7.509,2127,1669,443
7.53,2151,1648,460
7.53,2151,1648,460
7.552,2136,1662,438
7.552,2136,1662,438
7.573,2129,1655,453
7.573,2129,1655,453
7.573,2139,1677,453
7.573,2139,1677,453
7.595,2123,1653,450
7.595,2123,1653,450
7.615,2114,1648,455
7.615,2114,1648,455
7.637,2130,1672,421
7.637,2130,1672,421
7.658,2125,1660,446
7.658,2125,1660,446
7.678,2132,1662,437
7.678,2132,1662,437
7.701,2116,1665,442
7.701,2116,1665,442
7.722,2137,1648,460
7.722,2137,1648,460
7.743,2126,1692,430
7.743,2126,1692,430
7.762,2131,1662,449
7.762,2131,1662,449
7.783,2162,1658,452
7.783,2162,1658,452
7.783,2117,1658,456
7.783,2117,1658,456
7.805,2148,1655,446
7.805,2148,1655,446
7.824,2159,1665,452
7.824,2159,1665,452
7.844,2126,1658,447
7.844,2126,1658,447
7.886,2124,1645,445
7.886,2124,1645,445
7.886,2140,1674,458
7.886,2140,1674,458
7.906,2132,1689,446
7.906,2132,1689,446
7.906,2128,1695,446
7.906,2128,1695,446
7.927,2127,1659,448
7.927,2127,1659,448
7.948,2138,1649,434
7.948,2138,1649,434
7.968,2136,1653,450
7.968,2136,1653,450
7.99,2120,1674,436
7.99,2120,1674,436
8.011,2155,1666,449
8.012,2155,1666,449
8.033,2130,1658,439
8.033,2130,1658,439
8.054,2135,1686,447
8.054,2135,1686,447
8.075,2139,1663,446
8.075,2139,1663,446
8.075,2116,1677,434
8.076,2116,1677,434
8.096,2111,1655,453
8.096,2111,1655,453
8.116,2129,1658,449
8.116,2129,1658,449
8.138,2118,1655,454
8.138,2118,1655,454
8.179,2133,1659,445
8.179,2133,1659,445
8.179,2145,1690,455
8.179,2145,1690,455
8.198,2119,1638,460
8.198,2119,1638,460
8.219,2167,1653,441
8.219,2167,1653,441
8.24,2103,1653,442
8.241,2103,1653,442
8.241,2122,1663,451
8.241,2122,1663,451
8.261,2117,1665,439
8.261,2117,1665,439
8.28,2131,1651,446
8.28,2131,1651,446
8.301,2129,1650,448
8.301,2129,1650,448
8.321,2120,1645,426
8.321,2120,1645,426
8.343,2116,1659,456
8.344,2116,1659,456
8.362,2131,1675,461
8.362,2131,1675,461
8.382,2122,1673,444
8.382,2122,1673,444
8.405,2133,1652,422
8.405,2133,1652,422
8.405,2140,1630,438
8.405,2140,1630,438
8.425,2123,1668,437
8.425,2123,1668,437
8.446,2165,1677,459
8.446,2165,1677,459
8.468,2127,1660,456
8.468,2127,1660,456
8.489,2130,1648,448
8.49,2130,1648,448
8.511,2141,1635,439
8.512,2141,1635,439
8.533,2142,1667,452
8.533,2142,1667,452
8.552,2155,1702,462
8.552,2155,1702,462
8.573,2136,1656,445
8.573,2136,1656,445
8.573,2131,1668,447
8.573,2131,1668,447
8.592,2128,1643,448
8.592,2128,1643,448
8.613,2137,1670,481
8.613,2137,1670,481
8.637,2131,1674,463
8.637,2131,1674,463
8.658,2117,1665,458
8.658,2117,1665,458
8.679,2148,1656,464
8.679,2148,1656,464
8.701,2124,1797,456
8.701,2124,1797,456
8.723,2136,1806,452
8.723,2136,1806,452
8.743,2131,1920,437
8.743,2131,1920,437
8.743,2123,1660,459
8.743,2123,1660,459
8.764,2125,1630,454
8.764,2125,1630,454
8.785,2150,1656,455
8.785,2150,1656,455
8.806,2131,1664,444
8.806,2131,1664,444
8.826,2138,1799,445
8.826,2138,1799,445
8.847,2140,1645,448
8.847,2140,1645,448
8.867,2125,1645,456
8.867,2125,1645,456
8.889,2140,1675,450
8.889,2140,1675,450
8.908,2132,1665,456
8.908,2132,1665,456
8.928,2162,1856,434
8.928,2162,1856,434
8.928,2138,1482,441
8.928,2138,1482,441
8.95,2121,1352,455
8.95,2121,1352,455
8.969,2123,1652,438
8.969,2123,1652,438
8.991,2141,1737,449
8.991,2141,1737,449
9.012,2142,1928,447
9.012,2142,1928,447
9.032,2118,1639,456
9.032,2118,1639,456
9.053,2125,1397,439
9.053,2125,1397,439
9.074,2140,1636,455
9.074,2140,1636,455
9.074,2131,1670,443
9.074,2131,1670,443
9.096,2103,1702,429
9.096,2103,1702,429
9.118,2133,1654,456
9.118,2133,1654,456
9.138,2132,1350,453
9.138,2132,1350,453
9.159,2136,1646,458
9.159,2136,1646,458
9.18,2131,1666,457
9.18,2131,1666,457
9.201,2140,1784,427
9.201,2140,1784,427
9.221,2121,1659,464
9.221,2121,1659,464
9.245,2129,1704,436
9.245,2129,1704,436
9.245,2150,1578,456
9.245,2150,1578,456
9.263,2133,1711,445
9.263,2133,1711,445
9.285,2128,1791,466
9.285,2128,1791,466
9.305,2125,1629,446
9.305,2125,1629,446
9.325,2144,1605,454
9.325,2144,1605,454
9.346,2137,1704,438
9.346,2137,1704,438
9.366,2138,1831,449
9.366,2138,1831,449
9.388,2157,1753,458
9.388,2157,1753,458
9.408,2141,1647,452
9.408,2141,1647,452
9.408,2125,1644,445
9.408,2125,1644,445
9.429,2127,1655,437
9.429,2127,1655,437
9.45,2131,1670,460
9.45,2131,1670,460
9.47,2141,1664,455
9.47,2141,1664,455
9.491,2131,1665,445
9.491,2131,1665,445
9.512,2116,1666,432
9.512,2116,1666,432
9.532,2141,1671,452
9.532,2141,1671,452
9.552,2133,1702,447
9.552,2133,1702,447
9.573,2128,1649,445
9.573,2128,1649,445
9.573,2122,1665,438
9.574,2122,1665,438
9.593,2134,1660,450
9.593,2134,1660,450
9.616,2131,1683,456
9.616,2131,1683,456
9.635,2131,1661,452
9.635,2131,1661,452
9.656,2142,1674,467
9.656,2142,1674,467
9.677,2124,1659,500
9.678,2124,1659,500
9.697,2133,1622,454
9.697,2133,1622,454
9.719,2110,1667,450
9.719,2110,1667,450
9.74,2122,1668,458
9.74,2122,1668,458
9.74,2123,1400,476
9.74,2123,1400,476
9.781,2109,1656,440
9.781,2109,1656,440
9.781,2141,1437,440
9.781,2141,1437,440
9.801,2118,1672,464
9.801,2118,1672,464
9.822,2131,1670,446
9.822,2131,1670,446
9.843,2144,1655,460
9.843,2144,1655,460
9.865,2130,1773,451
9.865,2130,1773,451
9.885,2147,1660,476
9.885,2147,1660,476
9.907,2113,1685,446
9.908,2113,1685,446
9.908,2133,1666,452
9.908,2133,1666,452
9.926,2132,1953,456
9.926,2132,1953,456
9.949,2128,1597,446
9.949,2128,1597,446
9.972,2130,1624,467
9.972,2130,1624,467
9.991,2159,1657,433
9.991,2159,1657,433
10.012,2136,1753,464
10.012,2136,1753,464
10.034,2135,1942,439
10.034,2135,1942,439
10.056,2132,1636,459
10.056,2132,1636,459
10.077,2124,1476,439
10.077,2124,1476,439
10.097,2127,1645,462
10.097,2127,1645,462
10.099,2139,1874,453
10.099,2139,1874,453
10.118,2136,1649,444
10.118,2136,1649,444
10.139,2124,1593,445
10.139,2124,1593,445
10.16,2144,1707,450
10.16,2144,1707,450
10.18,2136,1690,472
10.18,2136,1690,472
10.201,2129,1641,452
10.201,2129,1641,452
10.222,2136,1685,469
10.223,2136,1685,469
10.243,2103,1664,450
10.243,2103,1664,450
10.243,2135,1570,447
10.244,2135,1570,447
10.263,2130,1668,467
10.263,2130,1668,467
10.288,2135,1869,455
10.288,2135,1869,455
10.307,2133,1608,464
10.307,2133,1608,464
10.328,2131,1649,443
10.328,2131,1649,443
10.349,2144,1553,437
10.35,2144,1553,437
10.37,2134,1917,451
10.37,2134,1917,451
10.391,2138,1693,451
10.391,2138,1693,451
10.414,2123,1453,453
10.414,2123,1453,453
10.415,2138,1584,440
10.415,2138,1584,440
10.434,2113,1586,443
10.434,2113,1586,443
10.454,2136,1517,478
10.454,2136,1517,478
10.475,2128,1665,450
10.475,2128,1665,450
10.496,2161,1629,453
10.496,2161,1629,453
10.516,2135,1635,456
10.516,2135,1635,456
10.537,2137,1742,472
10.537,2137,1742,472
10.56,2127,1653,448
10.56,2127,1653,448
10.58,2143,1709,459
10.58,2143,1709,459
10.58,2131,1735,466
10.581,2131,1735,466
10.601,2125,1645,447
10.601,2125,1645,447
10.621,2109,1734,436
10.621,2109,1734,436
10.643,2152,1466,482
10.643,2152,1466,482
10.663,2129,1649,456
10.663,2129,1649,456
10.683,2121,1553,449
10.683,2121,1553,449
10.706,2123,1651,461
10.706,2123,1651,461
10.726,2120,1528,449
10.726,2120,1528,449
10.747,2146,1660,471
10.747,2146,1660,471
10.748,2119,1531,463
10.748,2119,1531,463
10.769,2123,1575,452
10.769,2123,1575,452
10.789,2134,1421,459
10.789,2134,1421,459
10.81,2146,1514,469
10.81,2146,1514,469
10.831,2142,1801,442
10.832,2142,1801,442
