Time,W,X,Y
0.008,2195.909513952012,1801.0558656529054,427.69560697307236
0.008,2208.4519071246186,1705.967180271432,479.1298635280252
0.031,2389.6119563653046,1805.331337741966,464.35570551636033
0.031,2247.4573584779846,1766.974303502896,483.7753551623975
0.032,2328.117595815636,1856.083708775955,470.24958705592235
0.032,2257.2142771246345,1830.1378520703379,444.71982268615983
0.058,2264.2093085851116,1804.4164825396845,447.0889816756734
0.058,2233.409929498408,1856.051014366693,442.5723339069071
0.085,2229.2722676419867,1858.8730450303333,444.2955042338683
0.085,2216.1503485917906,1803.7051906853085,497.392978173306
0.085,2298.328730003684,1864.731623170362,434.26430433914805
0.113,2160.031482591401,1923.0180671874348,455.4819795611078
0.113,2334.899928780596,1936.4365103427697,441.6556589108956
0.14,2376.303170687309,1789.7561356185774,429.8372109530586
0.14,2272.5770779166287,1934.7963630907932,462.15185277161515
0.14,2171.1875547836135,1927.4633022536573,443.8079175995965
0.167,2249.331282222494,1781.4884212784964,446.9777064040637
0.168,2255.8251301226574,1896.3545362577545,488.88558994521196
0.194,2201.6220720604992,1821.8415327601783,441.1904614261682
0.194,2303.579392523025,1935.1243851362674,503.4311161652605
0.194,2190.250496973277,1824.7526773588636,445.26639080775277
0.194,2394.66304224575,1907.0123146463168,441.8526395363406
0.219,2325.141026135913,1847.8484761526613,456.6747229847114
0.246,2134.322119002809,1801.4908666987064,466.05826529982295
0.246,2363.393492269553,1767.5594763256383,449.86651048796193
0.247,2338.492892349154,1772.0264788490824,449.06423738101637
0.247,2278.200334419957,1809.5861427521704,466.1617586484458
0.276,2279.1119252597737,1809.1443165839898,470.6934275497142
0.303,2298.4259014890354,1862.997547627811,465.8141637704631
0.303,2252.7065326520374,1821.9267199031744,501.7189680879044
0.303,2321.0275923059676,1930.7518853328884,471.0984957575294
0.303,2159.8314165362626,1854.6299966045624,481.77688253553765
0.33,2095.2267119119792,1869.9573558646448,444.1756887709634
0.33,2336.9332697602194,1825.6964409944599,455.24662448888915
0.357,2286.0098091653904,1941.565986312683,467.35168469425554
0.357,2240.921121387354,1782.0500336212228,441.73738504078966
0.357,2347.7522105123708,1668.789309700283,459.9559064120259
0.357,2204.6494997592804,1785.444281633852,448.30686347958044
0.386,2323.1529899023394,1832.2871906122264,475.27887343284857
0.386,2302.5774883564823,1804.3891203610722,467.32713097133416
0.414,2197.601280842151,1785.6540143891707,449.6333082107825
0.415,2389.96737631747,1783.1783894122075,495.9858192825255
0.416,2200.226274228461,1820.8207429489632,430.49967576488285
0.416,2236.3593280957866,2006.6967586283313,451.47709234314846
0.442,2374.5612416349186,1786.7227939659451,472.95005037517814
