Time,W,X,Y
9.697,2113.78248779154,2001.1092744148727,409.3419813444764
9.719,2285.852345736572,2033.739318436539,413.26479870547564
9.719,2139.9383948161326,1999.1272627019212,504.6281159365222
9.74,2100.399670687975,2046.2292880740993,472.2016679749516
9.74,2268.895021104456,1974.7300560964914,433.6890205895331
9.74,2176.187865878145,1893.9066958672472,404.7429168953249
9.74,2209.571122696677,2044.6387366934032,426.24898654220107
9.781,1880.9881734694113,2168.0726044180956,433.2728036341481
9.781,2137.1171492565027,1939.1319269794767,425.33570539417514
9.781,2197.9037475350924,1943.0531413632962,423.1062089054038
9.781,2205.802360161507,2201.5657359632214,423.1395050544162
9.801,2179.824027484327,1896.0435919298136,395.7187885830344
9.801,2166.295609844359,2016.2880315958498,438.8642175751522
9.822,2219.8812598348404,2057.325060034881,463.88916622586794
9.822,1983.2200684618947,1969.112108064294,403.1051296730887
9.843,2058.9425817665447,1809.1537138989677,463.03386166860764
9.843,1927.766134794203,1918.7490590706598,417.7560516044209
9.865,2076.703526107582,2067.939436480161,431.7637640090161
9.865,2041.753877912487,1977.3818117016772,410.56240793104274
9.885,2107.03118329682,2254.14967460557,409.0449280331356
9.885,1869.2840305352106,2068.660874451178,416.6104440453525
9.907,2308.173599011037,1927.665306623079,420.09440067572757
9.908,2184.0412625919716,1942.0456422194359,453.7816244405272
9.908,2256.445207253829,2057.9594595070826,403.30021042736576
9.908,2136.504038786912,2222.3413345635895,439.7663958506732
9.926,2097.630857849762,2023.9998903916758,441.20596530916606
9.926,2052.497683607246,2092.5286637954687,459.28085128583047
9.949,2203.5430566776045,2001.0838366727933,466.18388660970555
9.949,2027.6537254836444,1899.1411512813997,407.18269001481457
9.972,2044.2985265595216,2069.466952742079,454.6672910373776
9.972,2211.6203263110297,1901.4949270421257,437.10050615985836
9.991,2084.940944606202,2053.037979954513,359.10431319075883
9.991,1967.9168052367245,1985.354465888987,388.96450722660614
10.012,2086.9131056805763,1873.6291381428102,420.3543754880319
10.012,2291.4167934673496,2095.995481047067,432.3986364742454
10.034,2261.5986108561788,2187.935348133732,451.1293184438276
10.034,2423.162176367501,1912.9163264477058,453.2749432750508
10.056,2272.044489103029,2070.731867858837,448.5878143476812
10.056,2176.9690002311354,2035.9577834107433,458.4862104590409
10.077,2014.640908597044,2077.2503141476927,383.1309967703829
10.077,2013.8416093401072,2046.4006769401872,403.308913306787
10.097,2105.186146838716,1965.6802816752252,438.40754726540604
10.097,2101.7609815288747,1994.4886467912486,367.23380477312395
10.099,2188.652568478188,2146.693104786344,421.25645632297744
10.099,2053.8246130658845,1992.433810564727,456.1017323221187
10.118,2134.986371462067,2228.10250712096,454.32875534966934
10.118,2213.909288469195,2143.5983741909345,435.38574817279346
10.139,2088.9544079644925,2001.7230533296247,402.0905312549233
10.139,2087.3477629544736,1997.6375203376983,426.83243466898995
10.16,2188.4555095623227,2121.85380567552,411.7246202897468
10.16,2060.0213811583394,1874.5284435281228,437.4823528961686
10.18,2165.972746500914,2053.988831555879,450.85573467315606
10.18,2235.7455426954484,1955.8432532734946,405.2248876435316
10.201,2217.380611376289,2051.768588771023,435.6169523585227
