Time,W,X,Y
0.008,2169.1462638596395,1700.8486157235932,409.9508964805729
0.008,2303.022358018301,1430.8258656327155,373.31490905352155
0.031,2200.36765659413,1416.8564901745024,393.6627749142275
0.031,2098.510783618132,1584.0897862374472,386.14208680234077
0.032,1816.4478243666172,1570.4876964757702,455.32955172422805
0.032,2377.5186928183593,1472.0681486917429,420.4077428657152
0.058,1824.1694941930707,1612.160008217266,413.35582712628405
0.058,1992.8744461465665,1682.2709887355857,377.500770194246
0.085,2139.859234852761,1618.9705272577678,384.0323557153032
0.085,1569.7241973293637,1543.550922359768,319.0531514679935
0.085,2479.1367780367686,1785.773252942996,400.0495351162271
0.113,2231.0808503317558,1503.019938770645,415.84251911829057
0.113,1701.5093120392057,1411.220077229864,502.4503364331473
0.14,2339.849875307945,1572.2749023882327,435.4538124930191
0.14,2133.453671228299,1718.332850338787,423.36219350968685
0.14,2160.799624519225,1328.6580366232326,475.85737465900473
0.167,2033.5043803842068,1666.2676766305551,414.9627503844259
0.168,2121.555512197107,1397.1392423009715,417.7207246485751
0.194,2083.258361967756,1693.1216759313725,394.96794950490573
0.194,2080.6954725693813,1671.7198335327603,449.3911067595287
0.194,2088.903189158879,1959.2936176468868,469.55416148636124
0.194,1775.6776563042326,1469.3717193799016,418.0334640295767
0.219,1895.557271966098,1751.935490060657,480.282794716679
0.246,2001.6430880640762,1915.2889954861685,432.33506299247205
0.246,2077.454293849836,1846.4846331230956,407.8207472308858
0.247,2034.0000403018303,1521.5938994875182,382.86623081410835
0.247,2106.597190369941,1775.1568767117378,392.584450938598
0.276,1928.122885004386,1370.3425888385086,363.2382006818658
0.303,2217.138581590185,1643.1823427709253,372.9734208927893
0.303,2101.0020082732995,1481.8738101285976,401.9640385900873
0.303,1858.360409278759,1593.5177115026663,410.7821456424363
0.303,1983.0547503369387,1909.3682102526836,421.72051129164544
0.33,1825.6533618401738,1891.6967084499895,408.3019793005664
0.33,1863.4400488642561,1662.4844408665224,394.4108067607762
0.357,2219.540393837586,1701.3125506786798,404.12406383437155
0.357,1840.1762701260095,1507.5003820606905,478.0147712068447
0.357,2297.666677046989,1824.739841663567,420.31011578978496
0.357,2099.680836981705,1910.3675620614574,416.8777742050941
0.386,2106.1054118918796,1678.1748219451495,395.86860439463493
0.386,2037.8568310667636,1753.010030550726,372.3313068503148
0.414,1973.207450877431,1756.9210391747886,429.7436512205124
0.415,1947.2330906102995,1436.382570497564,388.5841444863394
0.416,1535.620130668053,1664.5095363204346,430.854280586718
0.416,1751.4974995987805,1486.732569322457,470.7702881897085
0.442,1864.79464953462,1701.822280117259,331.9719407147767
0.442,2102.7864999530725,1741.6861479554645,384.9732163758575
0.47,2091.1643174360133,1524.81879025126,454.9472306670778
0.47,2351.5553773772417,1984.9801329195222,372.18110076893845
0.471,2142.3929462826864,1543.7942324807989,498.9481078832107
0.471,2138.4148728223668,1749.2965680665504,470.0642713281702
0.498,1981.1968785937095,1675.2215661636799,390.23475753338363
0.498,1729.7488890421441,1516.502917856308,333.3622669305936
0.526,2324.9792461048264,1525.398340327801,415.92477038133404
0.526,1678.7042905216695,1486.7691434577675,355.8403989701569
0.526,2126.8770822335296,1741.557526897486,386.3674726184108
0.526,2155.7844461663476,1806.8962874692688,456.4939456913207
0.555,1705.6095361858097,1667.0742678904019,379.849224242668
0.555,2124.4958981352634,1620.4139090371555,383.172098081971
0.582,2062.025444809696,1477.4953881135739,422.69356746301713
0.582,1709.1517371928308,1277.9390612200402,427.81804182268417
0.61,1816.233541177605,1715.8999455152698,422.33378654582043
0.61,2003.2787216786162,1670.4841198025194,403.77823711495165
0.61,1892.6739347127009,1604.146479362509,427.70647573802097
0.611,1919.7727978865794,1458.4006606392454,481.1178651944718
0.638,2585.8104981432,1663.378239478527,410.3268161974138
0.638,1883.1793338008042,1521.2566636616648,416.04807814469694
0.639,2205.02980897113,1680.585834603702,402.13305488050315
0.639,2332.6600191621646,1857.3184179044767,328.07841021247657
0.665,2118.0608335155175,1602.9343278468336,510.12218897897037
0.665,2338.5274999372455,1591.393599332334,439.99469110623085
0.693,2046.0060866497174,1782.0624463114593,497.1449656490653
0.693,2221.9673511493934,1658.270448969173,364.09130223056303
0.693,2111.077489353504,1462.5880765287995,410.2103678646889
0.693,1817.8758367298806,1744.7058310589132,462.7550722162059
0.72,2187.801874364863,1734.8060762810253,394.656278405642
0.72,2151.3542558300182,1438.3364623112334,344.74048379568046
0.747,2163.7339916778724,1783.6056967257675,444.33361404588334
0.747,1990.9699417639717,1378.965009770889,460.22477766434076
0.748,1757.198784050475,1640.9802129232396,355.20933105300657
0.748,2095.488219398691,1322.7683207409898,419.9350722751456
0.775,2398.460883239166,1517.8735199067173,457.87313464392247
0.775,1938.085478457451,1623.3624040456436,384.3632360385528
0.809,1748.7338005568417,1320.9272069644762,371.59394650450605
0.809,2236.0769419499316,1724.2480996808035,414.9140164897841
0.829,1829.9739870276562,1595.9328208070692,411.946637316875
0.829,2302.700352279707,1495.8020020348476,346.1262638333811
0.829,2016.2112004902156,1720.9895737857275,337.20107829099413
0.83,2067.603743513402,1622.8633924742683,403.81306439987117
0.85,1973.1706969940722,1701.4524883957954,430.94864399847324
0.871,1791.4291015263366,1517.5209274349668,358.3691178811837
0.872,1782.6784002527975,1606.6333556501825,385.544825100157
0.89,2272.6966525548146,1530.5895590123732,379.2873543147993
0.891,2162.6445563973034,1710.9339723611217,388.73909459970076
0.891,1959.8473234157907,1925.8448741552866,372.7017252701484
0.891,1715.1662993511288,1561.8424716652216,459.5859646629956
0.911,2087.1824968773253,1866.3232905297841,468.32118963799763
0.911,2225.3289782381516,1567.6325568420953,373.7080956758336
0.932,2268.3060615067075,1417.6851514717769,358.2442044783653
0.932,1753.3170712547317,1626.9394296536339,451.5621290487496
0.953,1896.0412164437303,1457.3392697423087,415.83021536387963
0.953,1994.116343055267,1565.19795852351,381.66098482109356
0.975,1718.8626973898645,1538.553118251042,457.31676442250176
0.975,1695.6328333200872,1594.2662340390061,400.2763388684244
0.996,2403.8506051686877,1556.846545805024,435.0511591411781
0.996,2126.724038991079,1674.2930016810174,471.5200639577825
1.018,1694.0869586937292,1676.3792144996582,472.6243241276559
1.018,1955.9551932209379,1654.9776770504884,410.98143476716785
1.038,2074.5140103758577,1648.1027523544703,471.95124092785926
1.038,2130.2969750772286,1865.148969283112,465.8077302637371
1.058,2160.666781806384,1804.6458066552061,424.295691164141
1.058,1982.8145389855626,1530.4666466069064,374.6937446029052
1.059,2030.0029684233523,1818.422506759513,371.4391604036529
1.059,1925.2160478800515,1688.5772944307264,467.1069135854168
1.08,2261.8951022030838,1614.7884265071511,377.72017166908483
1.08,2088.300007071692,1463.0631196679144,398.2198790945079
1.101,1999.215068530869,1536.0957668475826,380.07277819076245
1.101,1763.0402335810586,1701.1233909016162,447.7952400562136
1.122,1914.7684872089303,1600.9980919402883,393.2002937342126
1.122,1758.2402518638355,1711.389867387275,403.74401135783194
1.145,2007.6720159842807,1580.778937484279,425.79508930451266
1.145,1982.837677852829,1594.7893710037827,290.50088616883926
1.164,2046.0755547894564,1338.102307619665,431.58482365198876
1.164,2187.1007526923904,1972.9308774153749,359.6432745039583
1.185,1839.6516210848245,1656.3668945543925,373.4266979081263
1.185,1984.3740562170601,1623.3632823018295,442.640929315074
1.205,1858.0217792567005,1643.0207545363792,431.76613061237805
