epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.256607261300087,0.11649686425862456,2.2088948567708333,0.14583333333333334,1.08e-05,0.05
2,2.1810273309548696,0.12676226459819492,2.138480631510417,0.1625,1.56e-05,0.05
3,2.121741380294164,0.13907808130898047,2.0943318684895833,0.16666666666666666,2.04e-05,0.05
4,2.0866247326135636,0.15843524643059936,2.0673624674479165,0.19583333333333333,2.5200000000000003e-05,0.05
5,2.057827960451444,0.1703609648315857,2.04482421875,0.20833333333333334,3e-05,0.05
6,1.886627237002055,0.2816340969875455,1.65731201171875,0.325,3e-05,0.05
7,1.5668556501468023,0.44215329457074404,0.9736320495605468,0.6791666666666667,2.9998033254984483e-05,0.05
8,1.3139457543691,0.5699425245324771,0.860302225748698,0.7,2.9992133535682725e-05,0.05
9,1.2154137954115867,0.6147842052082221,0.9733620961507161,0.6583333333333333,2.998230238919386e-05,0.05
10,1.1007731112341086,0.6763356814781825,0.9590554555257161,0.65,2.9968542393565674e-05,0.05
11,1.027963597079118,0.7058697484433651,1.0261639912923177,0.6208333333333333,2.9950857157118544e-05,0.05
12,1.0697730826834837,0.6902762403090795,1.018804931640625,0.6083333333333333,2.9929251317499212e-05,0.05
13,1.002088509251674,0.7274010866880417,0.9457269032796224,0.6541666666666667,2.990373054046467e-05,0.05
14,0.9536608087519804,0.7568016290664673,0.8658203125,0.7125,2.9874301518396384e-05,0.05
15,0.9265290771921476,0.7711670493086179,0.8319899241129557,0.7083333333333334,2.9840971968545348e-05,0.05
16,0.9712843077878157,0.7425067263344923,1.0165831883748373,0.6375,2.980375063100837e-05,0.05
17,0.8796617952485879,0.7839294880628586,0.8268545150756836,0.7416666666666667,2.9762647266436125e-05,0.05
18,0.8642395958304405,0.7988066551585992,0.9377569834391276,0.7,2.9717672653473598e-05,0.05
19,0.859415927529335,0.802383183936278,0.8684945424397786,0.6791666666666667,2.9668838585933568e-05,0.05
20,0.8278451162079971,0.8050233853360017,1.01579958597819,0.6416666666666667,2.9616157869703905e-05,0.05
21,0.838074850042661,0.8028007445236047,1.0421555201212565,0.6458333333333334,2.95596443193894e-05,0.05
22,0.761075579871734,0.8370322393874328,0.9360589345296224,0.6875,2.949931275468918e-05,0.05
23,0.78228174050649,0.8294508164127667,0.8762832005818685,0.6833333333333333,2.9435178996510466e-05,0.05
24,0.787229185551405,0.8358519424994787,0.9191397349039714,0.6541666666666667,2.936725986281982e-05,0.05
25,0.7918193899095058,0.8282022749384245,0.8333014170328776,0.7041666666666667,2.9295573164232926e-05,0.05
26,0.7482719404002031,0.8436058046917121,1.0382996877034505,0.6583333333333333,2.9220137699344072e-05,0.05
27,0.8373662235836188,0.8094773965577284,0.9337515513102214,0.725,2.914097324979653e-05,0.05
28,0.7382747525970141,0.8523757547140122,0.8649517695109049,0.7291666666666666,2.905810057509517e-05,0.05
29,0.7583174606164297,0.8430441004534562,1.0369916280110678,0.7166666666666667,2.897154140716265e-05,0.05
30,0.7489581796030204,0.8488532612721126,0.954905637105306,0.6541666666666667,2.8881318444640577e-05,0.05
31,0.7762972640494505,0.8212373805542786,0.9761703491210938,0.7375,2.87874553469372e-05,0.05
32,0.7705482902626196,0.8272002786397934,0.8135032653808594,0.7416666666666667,2.8689976728023116e-05,0.05
33,0.8103824980556965,0.8237581096589566,0.9816226959228516,0.6583333333333333,2.8588908149976716e-05,0.05
34,0.7501253329217434,0.8437011589606603,0.9151255289713541,0.675,2.8484276116280943e-05,0.05
35,0.805530717720588,0.8104935002823671,0.8872642517089844,0.6875,2.8376108064873226e-05,0.05
36,0.7074038125574589,0.8556470443805059,0.9270697275797526,0.7,2.8264432360950365e-05,0.05
37,0.7788088709115982,0.8235248302419981,1.033130137125651,0.6666666666666666,2.814927828953023e-05,0.05
38,0.8396178262929122,0.8005509679516156,0.9439084370930989,0.7416666666666667,2.803067604777228e-05,0.05
39,0.6962460567553838,0.8619156842430432,1.0309608459472657,0.7041666666666667,2.790865673705889e-05,0.05
40,0.7303202837705612,0.8500258788466454,0.9560335795084636,0.6833333333333333,2.778325235483955e-05,0.05
41,0.6906356985370318,0.8697683533032735,1.0175038655598958,0.65,2.765449578624008e-05,0.05
42,0.7662788274387519,0.8345778184632461,0.9115242004394531,0.6708333333333333,2.752242079543908e-05,0.05
43,0.6785645539561908,0.8760364204645157,0.9065006256103516,0.7125,2.7387062016813858e-05,0.05
44,0.7165938717623551,0.85119886820515,0.967699940999349,0.6625,2.7248454945858174e-05,0.05
45,0.7453049225111802,0.8386296547949315,0.9636833190917968,0.7083333333333334,2.7106635929874153e-05,0.05
46,0.7928163749476274,0.81963233401378,0.8756198247273763,0.75,2.6961642158440824e-05,0.05
47,0.6771763950586319,0.8708296544849873,0.8013264973958333,0.7375,2.681351165366183e-05,0.05
48,0.7239477947354317,0.8561932399868966,0.8204518636067708,0.7583333333333333,2.6662283260194756e-05,0.05
49,0.7708779565989972,0.8255490543941657,0.8973454793294271,0.7208333333333333,2.6507996635064806e-05,0.05
50,0.7040960840880871,0.8579159120718638,0.8486469268798829,0.725,2.635069223726544e-05,0.05
51,0.7431825046737989,0.8347261940439542,0.8687575022379558,0.7208333333333333,2.6190411317148705e-05,0.05
52,0.755367390314738,0.8300832425554593,0.8754905700683594,0.7208333333333333,2.602719590560802e-05,0.05
53,0.7232964910566807,0.851606012135744,0.9714646657307943,0.6958333333333333,2.5861088803056338e-05,0.05
54,0.7104821321864923,0.8502045144637426,1.0451775868733724,0.6875,2.5692133568202452e-05,0.05
55,0.67191936870416,0.8666015036404133,0.9665143330891927,0.675,2.55203745066285e-05,0.05
56,0.6806187902887663,0.8581001738707225,1.0657314300537108,0.6583333333333333,2.5345856659171577e-05,0.05
57,0.7162192764381567,0.8543951625625292,0.9195859273274739,0.7208333333333333,2.5168625790112564e-05,0.05
58,0.6810794884959857,0.8628009296953678,0.84442564646403,0.7583333333333333,2.4988728375175226e-05,0.05
59,0.7394589888552825,0.843910335501035,0.8713189442952474,0.6833333333333333,2.4806211589338802e-05,0.05
60,0.7512583218514919,0.8275027886033058,0.9709879557291666,0.7208333333333333,2.4621123294467115e-05,0.05
61,0.7135879581173261,0.845053439339002,0.8720158259073894,0.7208333333333333,2.443351202675768e-05,0.05
62,0.7295041665434837,0.8425976770619551,0.9168206532796224,0.75,2.4243426984013923e-05,0.05
63,0.7393714802960555,0.8291064023971557,0.8931831995646159,0.7458333333333333,2.4050918012743888e-05,0.05
64,0.7031947873532772,0.8500574847062429,0.9392932891845703,0.7375,2.3856035595088858e-05,0.05
65,0.6853167509039243,0.8641071682175,1.0011428833007812,0.675,2.365883083558531e-05,0.05
66,0.7351081783572833,0.8328325149913629,0.9169237772623698,0.7083333333333334,2.3459355447763613e-05,0.05
67,0.6538656063377857,0.8711742719014486,0.9172473907470703,0.7041666666666667,2.3257661740587065e-05,0.05
68,0.681571148832639,0.8592285389701525,1.0486194610595703,0.7041666666666667,2.3053802604734773e-05,0.05
69,0.7290391457577546,0.8306152542432149,0.9707898457845052,0.6958333333333333,2.2847831498731962e-05,0.05
70,0.7301785218218962,0.8344349960486094,1.0104100545247396,0.6708333333333333,2.2639802434931457e-05,0.05
71,0.6782584130764008,0.861475745588541,0.8451731363932292,0.7125,2.2429769965349828e-05,0.05
72,0.6991427655021349,0.8542279154062271,1.011354955037435,0.7041666666666667,2.2217789167362088e-05,0.05
73,0.7157030465702215,0.8453159742057323,0.8928296407063802,0.7041666666666667,2.200391562925862e-05,0.05
74,0.6987752134601275,0.8481683053076268,0.9294916788736979,0.6708333333333333,2.1788205435668093e-05,0.05
75,0.6545768921573957,0.8665367116530737,0.9309388478597005,0.6833333333333333,2.1570715152850244e-05,0.05
76,0.7046231813728809,0.8486347695191702,0.8205008188883464,0.7333333333333333,2.1351501813862364e-05,0.05
77,0.6293427591522535,0.8784103778501352,0.9459084828694662,0.6791666666666667,2.113062290360335e-05,0.05
78,0.6794703307251135,0.854761594037215,0.9875563303629558,0.6375,2.0908136343739315e-05,0.05
79,0.6633443824946881,0.8556035585701466,0.798595682779948,0.7416666666666667,2.0684100477514608e-05,0.05
80,0.7143667665620644,0.8451240723331769,0.9629472096761068,0.7416666666666667,2.045857405445232e-05,0.05
81,0.6675067002574603,0.8629189575711886,0.9549030303955078,0.6791666666666667,2.0231616214948246e-05,0.05
82,0.7089355692267418,0.8492993687589964,1.089345677693685,0.6416666666666667,2.000328647476232e-05,0.05
83,0.6641076328853767,0.8697778403759002,0.8860586802164714,0.6916666666666667,1.977364470941167e-05,0.05
