Time,25W,25X,25Y,25Z,25P,25Q
40.440,2247,2867,3985,350,352,346
40.440,2250,2842,4015,350,348,352
40.440,2252,2846,3977,346,352,348
40.440,2247,2852,3956,352,351,350
40.440,2248,2848,3863,349,348,349
40.440,2252,2846,3984,352,355,351
40.440,2252,2856,4088,351,354,360
40.440,2243,2854,3956,356,343,348
40.440,2245,2856,3961,351,354,351
40.440,2242,2850,3886,345,356,347
40.440,2244,2854,3990,348,351,343
40.440,2247,2848,4095,354,360,347
40.440,2247,2851,3987,357,350,347
40.440,2250,2856,3969,353,350,352
40.440,2254,2859,3908,350,352,353
40.440,2250,2853,3987,356,356,351
40.440,2245,2856,4077,362,344,356
40.440,2241,2855,3962,360,349,346
40.440,2248,2852,3977,346,343,355
40.440,2255,2856,3946,357,349,351
40.440,2244,2867,3972,363,352,354
40.440,2251,2844,4012,356,349,350
40.440,2239,2852,3955,347,356,350
40.440,2247,2843,3982,353,350,348
40.440,2262,2851,3975,350,353,346
40.440,2244,2852,3991,350,348,341
40.440,2248,2843,4013,351,346,359
40.440,2248,2852,3954,353,350,356
40.440,2241,2855,3974,352,353,351
40.440,2260,2847,3942,343,361,345
40.440,2248,2847,3984,356,352,353
40.440,2244,2850,4039,362,357,355
40.440,2244,2847,3955,347,349,350
40.440,2240,2852,3973,360,347,351
40.440,2227,2845,3911,350,345,340
40.440,2257,2856,3986,360,362,351
40.440,2261,2852,4071,356,359,356
40.440,2250,2857,3961,354,349,351
40.440,2245,2851,3977,349,353,356
40.440,2255,2847,3972,352,361,349
40.440,2252,2849,3993,350,357,353
40.440,2251,2854,4095,353,354,358
40.440,2239,2852,3960,350,349,352
40.440,2254,2856,3973,354,357,353
40.440,2252,2852,3925,357,360,348
40.440,2247,2848,3988,350,352,352
40.440,2260,2845,4064,353,360,356
40.448,2244,2851,3960,353,356,360
40.467,2254,2855,3971,353,352,355
40.486,2255,2852,3971,355,349,347
40.501,2250,2857,3989,353,357,356
40.515,2243,2856,4089,360,352,356
40.528,2252,2856,3967,356,353,351
40.548,2254,2847,3962,360,353,358
40.568,2255,2855,3940,353,350,360
40.587,2244,2849,3979,356,357,351
40.588,2243,2854,4095,354,353,358
40.600,2241,2852,3984,354,352,354
40.614,2247,2843,3881,349,347,351
40.628,2234,2850,3945,354,349,347
40.646,2243,2856,3986,360,351,357
40.663,2244,2850,4067,358,360,359
40.677,2245,2849,3963,359,357,352
40.688,2218,2845,3890,352,353,349
40.702,2247,2845,3974,354,371,353
40.703,2248,2864,3991,350,354,358
40.718,2252,2852,4095,360,360,356
40.736,2253,2850,3976,354,354,356
40.756,2251,2858,3860,355,357,354
40.766,2246,2856,3967,360,356,353
40.779,2248,2858,3995,354,352,353
40.799,2247,2863,4095,354,357,355
40.818,2246,2853,3973,352,353,363
40.837,2237,2841,3889,360,350,348
40.838,2248,2852,3953,359,360,361
40.852,2248,2853,3984,357,359,354
40.866,2272,2852,4095,356,354,357
40.891,2254,2856,3973,357,351,351
40.907,2257,2860,3868,372,358,362
40.927,2247,2857,3987,360,364,358
40.944,2256,2853,3983,351,358,353
40.953,2276,2856,4095,354,357,366
40.971,2255,2855,3972,365,356,357
40.971,2248,2857,3870,351,355,354
40.988,2251,2851,4009,355,355,358
41.006,2253,2857,3991,358,358,363
41.018,2256,2851,4095,365,360,360
41.035,2247,2858,3985,360,353,361
41.070,2232,2854,3872,361,356,364
41.071,2247,2857,3962,358,350,360
41.086,2248,2854,3988,355,369,355
41.104,2270,2868,4084,360,356,351
41.105,2239,2853,3970,364,356,355
41.114,2237,2850,3876,356,356,356
41.135,2252,2854,3953,355,355,361
41.147,2251,2856,3989,355,354,360
41.167,2249,2857,4082,360,365,353
41.188,2241,2851,3971,350,364,356
41.204,2252,2858,3882,360,352,358
41.218,2248,2859,3952,353,360,360
41.232,2247,2861,3989,350,351,355
41.232,2246,2857,4079,361,360,365
41.250,2251,2860,3962,354,355,362
41.270,2248,2866,3880,360,357,368
41.286,2248,2861,3951,358,358,356
41.302,2256,2862,4002,359,354,358
41.319,2261,2855,4045,361,360,361
41.337,2256,2850,3978,360,361,346
41.357,2258,2859,3960,355,355,355
41.376,2262,2862,3988,353,358,362
41.376,2259,2858,3993,360,359,362
41.396,2249,2868,4079,361,354,366
41.416,2243,2852,3975,356,359,356
41.435,2249,2858,3941,358,356,357
41.456,2257,2851,3982,359,359,359
41.475,2258,2855,4006,356,358,364
41.493,2249,2864,4084,355,359,361
41.511,2254,2851,3976,353,357,358
41.529,2266,2862,3932,360,357,357
41.531,2256,2859,3976,364,362,360
41.546,2251,2859,3994,364,356,364
41.564,2260,2852,4071,361,359,363
41.583,2264,2852,3963,364,359,361
41.600,2260,2853,3910,361,357,358
41.639,2260,2858,3987,351,362,364
41.641,2249,2857,4008,358,357,363
41.655,2255,2852,4095,350,364,357
41.673,2263,2862,3978,358,359,356
41.673,2240,2859,3829,362,356,354
41.687,2264,2851,3956,356,355,357
41.705,2260,2859,4011,362,362,360
41.724,2262,2852,4076,359,360,356
41.744,2257,2852,3951,362,357,363
41.763,2240,2861,3785,364,351,370
41.783,2254,2849,3976,362,353,362
41.803,2261,2854,4005,358,363,361
41.822,2257,2854,4035,359,358,340
41.822,2254,2856,3967,362,362,360
41.843,2264,2859,3900,363,357,364
41.864,2267,2859,4000,351,356,357
41.882,2255,2858,3977,360,364,361
41.904,2240,2855,4009,366,363,364
41.923,2251,2858,3966,351,360,361
41.941,2257,2857,3935,359,362,361
41.960,2259,2853,4004,360,361,356
41.980,2261,2866,3994,364,358,364
41.982,2257,2837,4010,370,360,368
41.999,2256,2859,3973,364,358,358
42.020,2247,2860,3908,362,356,361
42.038,2256,2858,3998,366,357,361
42.058,2258,2857,3989,359,366,357
42.074,2233,2857,4026,360,365,364
42.095,2256,2860,4010,381,356,359
42.115,2253,2864,3906,355,362,356
42.134,2271,2882,4000,359,360,360
42.135,2262,2867,3989,360,358,362
42.150,2283,2869,4063,357,362,363
42.172,2266,2861,3972,359,352,360
42.191,2252,2854,3850,359,355,353
42.210,2258,2856,3986,361,362,364
42.230,2260,2859,3980,361,362,361
42.249,2236,2858,3983,362,348,369
42.267,2251,2856,3962,368,357,361
42.289,2259,2860,3832,355,371,360
42.290,2250,2864,3996,366,360,361
42.308,2252,2860,3985,360,366,358
42.327,2256,2852,4015,360,360,361
42.347,2255,2851,3960,365,365,369
42.364,2251,2858,3865,371,360,369
42.385,2263,2863,3993,361,366,362
42.417,2250,2849,3973,360,365,363
42.417,2249,2852,4000,357,358,365
42.417,2252,2864,3979,359,364,351
42.439,2248,2865,3891,355,350,360
42.457,2251,2864,3997,367,367,364
42.477,2260,2858,3991,364,376,364
42.494,2263,2862,4010,361,360,363
42.514,2247,2855,3972,360,370,367
42.533,2245,2860,3858,361,356,363
42.551,2261,2859,4001,360,359,363
42.587,2256,2859,3983,365,359,364
42.589,2260,2866,4013,363,368,368
42.589,2257,2853,3980,364,359,360
