epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.3339657306671144,0.10928123918731293,2.20118408203125,0.12916666666666668,1.08e-05,0.05
2,2.2519047101338705,0.12217574374129375,2.1510986328125,0.13333333333333333,1.56e-05,0.05
3,2.203623390197754,0.1179522608096401,2.11397705078125,0.14166666666666666,2.04e-05,0.05
4,2.1872492392857867,0.13192285653203725,2.097159830729167,0.1375,2.5200000000000003e-05,0.05
5,2.164287769794464,0.1281983678539594,2.088187662760417,0.12916666666666668,3e-05,0.05
6,2.1471720655759174,0.13993924682339032,2.01407470703125,0.18333333333333332,3e-05,0.05
7,2.00992053548495,0.22404101938009263,1.6728291829427084,0.32916666666666666,2.9998033254984483e-05,0.05
8,1.759229697783788,0.3464085673292478,1.2741531372070312,0.49583333333333335,2.9992133535682725e-05,0.05
9,1.5765377422173819,0.42749441489577295,1.1476781209309896,0.5458333333333333,2.998230238919386e-05,0.05
10,1.471562734246254,0.48733885486920675,1.044818115234375,0.6208333333333333,2.9968542393565674e-05,0.05
11,1.4790566215912502,0.4897331689794858,1.078667704264323,0.5458333333333333,2.9950857157118544e-05,0.05
12,1.3272252609332402,0.5631037270029385,0.8738760630289714,0.675,2.9929251317499212e-05,0.05
13,1.3162249227364857,0.5788052971164386,0.9597359975179036,0.6375,2.990373054046467e-05,0.05
14,1.2663765887419383,0.6013013020157814,0.9379361470540365,0.6083333333333333,2.9874301518396384e-05,0.05
15,1.2716555317242941,0.5979052851597468,0.8616845448811848,0.6708333333333333,2.9840971968545348e-05,0.05
16,1.2220851490894953,0.6357722833752633,0.7302420298258464,0.7125,2.980375063100837e-05,0.05
17,1.1973456740379333,0.6320287202795346,0.715962282816569,0.7541666666666667,2.9762647266436125e-05,0.05
18,1.2203616599241893,0.6429584294557571,0.8024705251057943,0.6708333333333333,2.9717672653473598e-05,0.05
19,1.133875169356664,0.67016122341156,0.6364971796671549,0.7583333333333333,2.9668838585933568e-05,0.05
20,1.001765646537145,0.7334309647480647,0.7282140096028645,0.6625,2.9616157869703905e-05,0.05
21,1.1538619235157968,0.6700881625215213,0.6818901697794596,0.7375,2.95596443193894e-05,0.05
22,0.9615547736485799,0.7447784091035525,0.8093318303426107,0.7208333333333333,2.949931275468918e-05,0.05
23,1.063416489958763,0.7106491898496946,0.6653875986735026,0.7416666666666667,2.9435178996510466e-05,0.05
24,0.9748826424280802,0.750505430996418,0.6489689509073894,0.775,2.936725986281982e-05,0.05
25,0.9909827604889869,0.7439002881447474,0.7221911748250326,0.7291666666666666,2.9295573164232926e-05,0.05
26,0.9536071479320526,0.7578354487816493,0.7016753514607748,0.75,2.9220137699344072e-05,0.05
27,1.0085643326242766,0.7393849655985832,0.6942166646321615,0.7625,2.914097324979653e-05,0.05
28,0.9535241117080052,0.7682507554690043,0.6838791529337566,0.7458333333333333,2.905810057509517e-05,0.05
29,1.072283719976743,0.7103917613625527,0.7741848309834798,0.7375,2.897154140716265e-05,0.05
30,0.9426404590408007,0.774701368312041,0.6501135508219401,0.7708333333333334,2.8881318444640577e-05,0.05
31,0.9723288873831432,0.7491386651992797,0.6762478828430176,0.7458333333333333,2.87874553469372e-05,0.05
32,0.9275068630774815,0.7703702623645464,0.62415771484375,0.7916666666666666,2.8689976728023116e-05,0.05
33,0.94289460927248,0.7722121278444926,0.6624029159545899,0.7708333333333334,2.8588908149976716e-05,0.05
34,0.948777083059152,0.7716904496153195,0.5902674357096355,0.7875,2.8484276116280943e-05,0.05
35,0.9096099436283112,0.7769635587930679,0.6800278663635254,0.7625,2.8376108064873226e-05,0.05
36,0.8909726962447166,0.7919991478323937,0.6842095692952473,0.7666666666666667,2.8264432360950365e-05,0.05
37,0.883089646200339,0.7901830077171326,0.6894062042236329,0.7416666666666667,2.814927828953023e-05,0.05
38,0.8034458706776301,0.8280700787901878,0.6156944274902344,0.8166666666666667,2.803067604777228e-05,0.05
