Time,25W,25X,25Y,25Z,25P,25Q
0.000,2247,2867,3985,350,352,346
0.020,2244,2851,3960,353,356,360
0.040,2254,2855,3971,353,352,355
0.060,2255,2852,3971,355,349,347
0.080,2250,2857,3989,353,357,356
0.100,2243,2856,4089,360,352,356
0.120,2252,2856,3967,356,353,351
0.140,2254,2847,3962,360,353,358
0.160,2255,2855,3940,353,350,360
0.180,2244,2849,3979,356,357,351
0.200,2243,2854,4095,354,353,358
0.220,2241,2852,3984,354,352,354
0.240,2247,2843,3881,349,347,351
0.260,2234,2850,3945,354,349,347
0.280,2243,2856,3986,360,351,357
0.300,2244,2850,4067,358,360,359
0.320,2245,2849,3963,359,357,352
0.340,2218,2845,3890,352,353,349
0.360,2247,2845,3974,354,371,353
0.380,2248,2864,3991,350,354,358
0.400,2252,2852,4095,360,360,356
0.420,2253,2850,3976,354,354,356
0.440,2251,2858,3860,355,357,354
0.460,2246,2856,3967,360,356,353
0.480,2248,2858,3995,354,352,353
0.500,2247,2863,4095,354,357,355
0.520,2246,2853,3973,352,353,363
0.540,2237,2841,3889,360,350,348
0.560,2248,2852,3953,359,360,361
0.580,2248,2853,3984,357,359,354
0.600,2272,2852,4095,356,354,357
0.620,2254,2856,3973,357,351,351
0.640,2257,2860,3868,372,358,362
0.660,2247,2857,3987,360,364,358
0.680,2256,2853,3983,351,358,353
0.700,2276,2856,4095,354,357,366
0.720,2255,2855,3972,365,356,357
0.740,2248,2857,3870,351,355,354
0.760,2251,2851,4009,355,355,358
0.780,2253,2857,3991,358,358,363
0.800,2256,2851,4095,365,360,360
0.820,2247,2858,3985,360,353,361
0.840,2232,2854,3872,361,356,364
0.860,2247,2857,3962,358,350,360
0.880,2248,2854,3988,355,369,355
0.900,2270,2868,4084,360,356,351
0.920,2239,2853,3970,364,356,355
0.940,2237,2850,3876,356,356,356
0.960,2252,2854,3953,355,355,361
0.980,2251,2856,3989,355,354,360
1.000,2249,2857,4082,360,365,353
1.020,2241,2851,3971,350,364,356
1.040,2252,2858,3882,360,352,358
1.060,2248,2859,3952,353,360,360
1.080,2247,2861,3989,350,351,355
1.100,2246,2857,4079,361,360,365
1.120,2251,2860,3962,354,355,362
1.140,2248,2866,3880,360,357,368
1.160,2248,2861,3951,358,358,356
1.180,2256,2862,4002,359,354,358
1.200,2261,2855,4045,361,360,361
1.220,2256,2850,3978,360,361,346
1.240,2258,2859,3960,355,355,355
1.260,2262,2862,3988,353,358,362
1.280,2259,2858,3993,360,359,362
1.300,2249,2868,4079,361,354,366
1.320,2243,2852,3975,356,359,356
1.340,2249,2858,3941,358,356,357
1.360,2257,2851,3982,359,359,359
1.380,2258,2855,4006,356,358,364
1.400,2249,2864,4084,355,359,361
1.420,2254,2851,3976,353,357,358
1.440,2266,2862,3932,360,357,357
1.460,2256,2859,3976,364,362,360
1.480,2251,2859,3994,364,356,364
1.500,2260,2852,4071,361,359,363
1.520,2264,2852,3963,364,359,361
1.540,2260,2853,3910,361,357,358
1.560,2260,2858,3987,351,362,364
1.580,2249,2857,4008,358,357,363
1.600,2255,2852,4095,350,364,357
