Time,25W,25X,25Y,25Z,25P,25Q
0.000,2301,2855,3961,361,356,360
0.020,2281,2857,3921,351,356,355
0.040,2291,2857,3974,355,352,353
0.060,2310,2851,4004,359,349,362
0.080,2297,2843,4059,361,361,349
0.100,2310,2859,3963,358,357,358
0.120,2309,2839,3853,352,351,357
0.140,2314,2837,3966,351,353,358
0.160,2316,2854,3994,359,351,356
0.180,2308,2863,4091,352,363,361
0.200,2330,2859,3961,355,361,351
0.220,2320,2853,3809,356,361,347
0.240,2316,2849,3966,357,357,357
0.260,2318,2851,3966,351,354,356
0.280,2337,2856,4091,363,355,351
0.300,2314,2854,3978,355,358,358
0.320,2318,2851,3963,357,359,350
0.340,2319,2849,4005,351,357,362
0.360,2317,2857,3989,358,355,361
0.380,2334,2858,4029,348,360,358
0.400,2309,2866,3977,356,358,349
0.420,2304,2858,3883,356,357,355
0.440,2310,2857,3990,361,358,361
0.460,2312,2853,3983,357,360,362
0.480,2323,2860,4061,360,356,359
0.500,2310,2853,3961,357,357,354
0.520,2295,2853,3863,353,351,356
0.540,2321,2855,3994,355,356,358
0.560,2314,2867,3979,358,362,357
0.580,2275,2864,3989,358,360,354
0.600,2313,2850,3984,357,358,361
0.620,2297,2848,3901,354,353,355
0.640,2318,2853,4004,360,359,355
0.660,2319,2851,3996,360,362,358
0.680,2307,2852,3997,355,355,359
0.700,2285,2858,3968,356,361,357
0.720,2312,2851,3861,363,359,337
0.740,2295,2853,4004,356,353,356
0.760,2307,2859,3995,353,368,360
0.780,2304,2856,4015,354,360,358
0.800,2302,2852,3970,339,360,359
0.820,2271,2853,3880,356,356,356
0.840,2309,2858,3963,355,358,357
0.860,2301,2872,4092,353,358,355
0.880,2319,2854,4018,361,363,350
0.900,2321,2857,3962,363,360,363
0.920,2256,2853,3825,355,357,364
0.940,2278,2855,3985,359,356,358
0.960,2283,2862,4095,361,357,362
0.980,2301,2856,4025,358,349,361
1.000,2294,2857,3967,355,353,365
1.020,2255,2858,3838,360,355,357
1.040,2287,2848,3990,362,355,369
1.060,2299,2852,4094,362,351,360
1.080,2276,2860,3960,362,364,357
1.100,2259,2857,3973,357,360,351
1.120,2304,2849,3848,355,355,351
1.140,2257,2855,3976,361,356,353
1.160,2273,2850,4093,354,350,359
1.180,2288,2851,4008,357,361,357
1.200,2288,2862,3961,369,354,365
1.220,2266,2853,3881,355,352,354
1.240,2275,2856,3981,362,362,351
1.260,2295,2850,4058,354,351,355
1.280,2298,2852,4011,358,357,360
1.300,2282,2853,3961,360,358,359
1.320,2256,2859,3910,353,358,356
1.340,2298,2866,3977,361,356,356
1.360,2320,2855,4009,357,359,361
1.380,2288,2861,3979,357,356,350
1.400,2306,2854,3948,358,353,356
1.420,2320,2867,3858,361,355,351
1.440,2304,2848,3974,360,362,357
1.460,2319,2860,4095,361,351,359
1.480,2288,2862,3994,362,360,354
1.500,2275,2851,3976,354,363,358
1.520,2258,2853,3911,365,366,365
1.540,2292,2852,3987,358,362,368
1.560,2273,2861,4095,353,360,364
1.580,2304,2855,3985,359,360,360
1.600,2282,2856,3958,351,353,357
1.620,2321,2855,3962,349,358,347
1.640,2269,2858,3984,360,359,362
1.660,2261,2850,4030,354,362,351
1.680,2286,2857,3958,359,357,360
1.700,2255,2853,3973,358,353,356
1.720,2272,2855,3975,353,371,353
1.740,2299,2852,3984,357,360,356
1.760,2290,2852,4095,355,363,356
1.780,2260,2858,3931,358,361,360
1.800,2264,2856,3980,358,364,354
1.820,2235,2852,3911,349,359,364
1.840,2271,2856,3997,359,359,357
1.860,2266,2854,4084,364,357,360
1.880,2284,2856,3959,358,356,355
1.900,2283,2857,3978,362,357,359
1.920,2297,2852,3973,361,365,358
1.940,2268,2862,4002,364,362,358
1.960,2312,2858,4070,361,357,368
1.980,2290,2862,3966,366,364,360
2.000,2262,2859,3971,363,358,358
2.020,2282,2868,3944,363,351,354
2.040,2278,2856,3996,358,360,359
2.060,2267,2859,4056,365,357,363
2.080,2266,2857,3966,364,366,361
2.100,2273,2854,3979,361,365,357
2.120,2252,2855,3961,355,354,357
2.140,2274,2861,3982,364,361,359
2.160,2290,2861,4095,362,363,355
2.180,2270,2858,3962,365,353,356
2.200,2317,2864,3911,349,359,352
2.220,2316,2856,3940,358,358,360
2.240,2266,2858,3982,364,359,364
2.260,2325,2860,4067,365,357,375
2.280,2324,2855,4000,356,380,355
2.300,2318,2853,3869,358,364,362
2.320,2309,2853,3964,358,362,359
2.340,2320,2847,3987,361,364,359
2.360,2315,2864,4095,362,355,362
2.380,2313,2853,3960,362,352,360
2.400,2255,2864,3850,360,359,354
2.420,2273,2860,3990,356,354,356
2.440,2254,2860,3982,358,355,360
2.460,2306,2853,4095,362,360,362
2.480,2296,2861,3975,360,373,361
2.500,2295,2856,3867,359,360,360
2.520,2283,2856,4032,358,363,356
2.540,2269,2860,3991,367,362,361
2.560,2276,2851,4094,355,363,355
2.580,2300,2859,3967,360,362,361
2.600,2260,2856,3874,357,355,346
2.620,2279,2849,3984,364,361,359
2.640,2301,2856,4008,358,351,359
2.660,2305,2872,4095,358,361,360
2.680,2295,2858,3966,355,361,356
2.700,2294,2851,3848,360,359,354
2.720,2303,2858,3947,361,356,355
2.740,2304,2851,3990,354,354,355
2.760,2307,2855,4079,363,363,362
2.780,2302,2858,3965,362,367,356
2.800,2267,2856,3863,357,362,356
2.820,2300,2853,3951,363,354,353
2.840,2312,2867,4004,361,360,362
2.860,2304,2849,4077,357,360,357
2.880,2279,2855,3968,361,358,357
2.900,2305,2852,3920,364,357,357
2.920,2293,2851,3982,357,359,363
2.940,2269,2853,3995,360,354,354
2.960,2315,2848,4056,360,363,357
2.980,2305,2857,3959,351,354,358
3.000,2306,2849,3931,364,361,355
3.020,2314,2865,4011,360,364,358
3.040,2277,2859,4030,359,361,357
3.060,2302,2859,4095,363,360,360
3.080,2295,2863,4000,355,358,358
3.100,2309,2869,3907,360,353,357
3.120,2304,2859,3974,361,356,348
3.140,2282,2870,3996,357,356,361
3.160,2308,2876,4095,356,354,353
3.180,2299,2872,3972,356,354,361
3.200,2302,2871,3834,351,362,349
3.220,2303,2859,3956,353,353,354
3.240,2317,2866,3988,360,356,362
3.260,2324,2866,4095,357,369,351
3.280,2314,2864,3959,358,361,356
3.300,2271,2859,3786,366,356,360
3.320,2306,2860,3959,355,359,365
3.340,2311,2856,3979,356,362,357
3.360,2336,2863,4073,354,362,361
3.380,2285,2868,3959,364,360,358
3.400,2304,2861,3804,353,357,354
3.420,2304,2857,3956,356,362,361
3.440,2302,2872,3988,353,354,368
3.460,2344,2866,4093,356,354,360
3.480,2308,2872,3960,357,359,365
3.500,2306,2868,3828,359,355,354
3.520,2316,2855,4000,354,358,361
3.540,2322,2862,3979,358,362,360
3.560,2328,2872,4039,348,371,363
3.580,2322,2866,3972,364,355,361
3.600,2279,2858,3920,355,362,359
3.620,2313,2861,3966,354,358,364
3.640,2308,2856,3981,358,357,355
3.660,2286,2855,4038,357,368,360
3.680,2282,2853,3973,356,360,357
3.700,2296,2858,3894,352,360,353
3.720,2287,2860,3993,352,361,360
3.740,2302,2861,4001,357,357,353
3.760,2308,2859,4007,365,360,364
3.780,2305,2857,3984,360,360,358
3.800,2272,2852,3809,362,358,350
3.820,2304,2855,3987,362,355,358
3.840,2313,2850,3992,359,351,361
3.860,2298,2851,4045,356,357,362
3.880,2309,2858,3959,355,355,356
3.900,2269,2851,3838,356,352,354
3.920,2259,2858,3994,357,357,359
3.940,2305,2857,4001,360,360,360
3.960,2287,2854,4076,358,357,355
3.980,2303,2858,3971,357,359,362
4.000,2290,2851,3842,350,365,356
4.020,2294,2856,3957,360,351,363
4.040,2294,2859,4000,359,366,368
4.060,2306,2860,4095,364,358,369
4.080,2305,2855,3989,355,359,359
4.100,2305,2853,3794,349,359,359
4.120,2306,2862,3982,362,366,355
4.140,2303,2862,3997,368,361,357
4.160,2294,2867,4095,357,368,361
4.180,2326,2862,3979,356,355,357
4.200,2299,2858,3782,363,351,357
4.220,2271,2858,3966,363,358,359
4.240,2299,2855,3998,361,358,360
4.260,2308,2859,4095,357,355,365
4.280,2303,2859,3980,359,363,359
4.300,2246,2869,3731,356,353,364
4.320,2309,2854,3960,360,359,351
4.340,2293,2852,4095,362,360,360
4.360,2313,2860,4095,366,362,365
4.380,2304,2864,3992,366,362,362
4.400,2291,2856,3688,361,354,347
4.420,2306,2858,3951,360,358,359
4.440,2264,2850,4095,361,359,355
4.460,2317,2858,4093,367,362,364
4.480,2299,2855,3983,358,361,353
4.500,2284,2853,3664,357,359,361
4.520,2299,2855,3955,352,360,357
4.540,2315,2859,4095,366,359,340
4.560,2304,2861,4095,351,360,355
4.580,2299,2856,3959,360,360,356
4.600,2281,2856,3619,354,360,354
4.620,2306,2857,3944,362,362,363
4.640,2302,2857,4095,364,365,359
4.660,2314,2856,4095,363,360,359
4.680,2303,2853,3951,370,357,359
4.700,2281,2846,3687,358,376,364
4.720,2307,2856,3956,362,357,357
4.740,2277,2845,4095,360,368,364
4.760,2307,2855,4095,355,362,354
4.780,2296,2857,3935,361,362,362
4.800,2272,2860,3624,359,360,362
4.820,2289,2843,3963,361,362,353
4.840,2307,2859,4095,364,372,357
4.860,2296,2859,4076,360,356,372
4.880,2292,2860,3944,365,360,357
4.900,2286,2856,3662,346,353,352
4.920,2299,2858,3955,360,389,353
4.940,2304,2868,4095,370,358,363
4.960,2300,2850,4095,360,360,356
4.980,2307,2867,3955,354,357,358
5.000,2281,2858,3671,355,368,351
5.020,2293,2853,3955,358,354,352
5.040,2324,2859,4095,353,354,362
5.060,2318,2857,4094,361,360,361
5.080,2304,2853,3950,363,357,365
5.100,2301,2848,3697,357,354,349
5.120,2309,2849,3966,357,362,351
5.140,2294,2859,4095,356,353,357
5.160,2295,2849,4061,359,363,360
5.180,2285,2862,3961,327,356,360
5.200,2286,2854,3729,351,356,342
5.220,2308,2852,3955,357,355,359
5.240,2329,2860,4095,359,359,364
5.260,2314,2854,4076,358,357,361
5.280,2305,2855,3965,357,360,357
5.300,2299,2853,3687,353,360,363
5.320,2304,2853,3961,356,361,356
5.340,2308,2855,4095,368,363,370
5.360,2305,2859,4045,356,358,351
5.380,2304,2857,3962,359,356,355
5.400,2266,2854,3703,354,361,348
5.420,2294,2849,3979,357,353,351
5.440,2313,2852,4095,363,362,359
5.460,2308,2851,4045,357,356,354
5.480,2299,2854,3956,361,362,350
5.500,2279,2864,3723,360,355,357
5.520,2289,2855,3950,355,358,360
5.540,2317,2860,4095,363,364,362
5.560,2305,2857,4021,362,360,359
5.580,2305,2853,3938,364,359,351
5.600,2284,2850,3707,352,351,351
5.620,2304,2860,3965,360,356,356
5.640,2286,2860,4095,359,357,362
5.660,2303,2860,4018,361,362,365
5.680,2298,2856,3942,348,342,346
5.700,2297,2851,3718,357,358,360
5.720,2312,2860,3973,363,359,360
5.740,2323,2862,4095,372,358,361
5.760,2292,2857,4028,365,359,360
5.780,2289,2861,3786,363,353,363
5.800,2291,2848,3736,351,360,358
5.820,2294,2883,3965,358,361,363
5.840,2293,2855,4095,370,368,370
5.860,2304,2857,4031,357,364,360
5.880,2287,2857,3744,359,364,366
5.900,2284,2863,3758,354,356,359
5.920,2276,2856,3986,357,358,364
5.940,2310,2866,4095,358,371,364
5.960,2287,2854,4024,356,363,362
5.980,2314,2855,3733,356,356,364
6.000,2316,2855,3831,357,357,364
6.020,2315,2857,3989,364,363,358
6.040,2338,2862,4095,362,363,360
6.060,2322,2855,4007,359,363,362
6.080,2309,2861,3803,361,356,355
6.100,2309,2852,3806,353,360,360
6.120,2273,2852,3990,360,356,359
6.140,2281,2851,4095,359,368,359
6.160,2322,2856,4010,358,363,366
6.180,2309,2856,3835,356,357,350
6.200,2316,2865,3911,362,357,361
6.220,2315,2860,3995,359,354,357
6.240,2316,2849,4095,356,355,360
6.260,2327,2856,4002,361,364,364
