Time,25W,25X,25Y,25Z,25P,25Q
0.000,2292,2835,4032,335,347,335
0.020,2286,2842,3970,335,339,336
0.040,2275,2833,3821,332,332,336
0.060,2283,2844,3985,335,333,335
0.080,2285,2850,4094,340,327,340
0.100,2279,2843,3982,339,336,342
0.120,2280,2845,3977,337,336,331
0.140,2282,2851,3853,338,342,336
0.160,2282,2843,3985,329,324,338
0.180,2287,2844,4079,344,340,333
0.200,2288,2848,3979,337,333,332
0.220,2282,2836,3969,326,332,328
0.240,2275,2837,3865,333,326,329
0.260,2286,2848,3975,337,332,338
0.280,2280,2835,4082,341,341,328
0.300,2281,2829,3993,320,331,331
0.320,2286,2839,3967,334,336,330
0.340,2272,2831,3856,332,338,327
0.360,2288,2844,3984,331,337,337
0.380,2297,2846,4095,340,334,340
0.400,2287,2847,4013,329,329,337
0.420,2281,2841,3966,330,328,329
0.440,2286,2836,3839,335,328,330
0.460,2284,2831,3987,329,328,327
0.480,2279,2844,4094,327,330,324
0.500,2289,2839,4008,327,333,333
0.520,2278,2841,3967,327,329,325
0.540,2274,2835,3862,334,328,322
0.560,2290,2840,3978,326,329,334
0.580,2286,2845,4074,338,326,327
0.600,2283,2840,4022,337,332,327
0.620,2285,2833,3961,330,328,328
0.640,2263,2839,3871,329,330,337
0.660,2292,2823,3988,329,332,328
0.680,2279,2842,4070,327,328,332
0.700,2292,2834,3994,330,330,328
0.720,2283,2838,3960,330,327,331
0.740,2276,2831,3923,322,333,328
0.760,2294,2841,3992,331,327,329
0.780,2290,2844,4064,340,333,336
0.800,2279,2838,3997,332,333,329
0.820,2280,2838,3942,326,336,330
0.840,2278,2836,3885,327,321,330
0.860,2287,2840,3994,332,323,331
0.880,2290,2831,4048,331,323,335
0.900,2280,2839,3999,329,332,331
0.920,2282,2834,3957,329,330,330
0.940,2281,2834,3879,325,327,330
0.960,2285,2835,3989,320,322,327
0.980,2282,2834,4034,320,324,318
1.000,2281,2832,3989,330,325,314
1.020,2275,2833,3948,322,323,322
1.040,2274,2829,3878,319,315,324
1.060,2280,2831,3985,335,320,324
1.080,2285,2832,4035,326,328,318
1.100,2277,2835,3971,325,323,326
1.120,2275,2833,3957,319,321,324
1.140,2266,2822,3869,323,321,315
1.160,2279,2821,3982,321,325,326
1.180,2288,2834,4031,328,330,321
1.200,2279,2827,3985,321,323,324
1.220,2278,2833,3956,325,325,324
1.240,2268,2828,3843,323,321,319
1.260,2271,2835,3984,321,306,324
1.280,2288,2843,4057,327,322,319
1.300,2280,2830,3973,319,329,329
1.320,2279,2829,3939,331,323,325
1.340,2274,2831,3864,326,326,319
1.360,2276,2831,3986,327,323,330
1.380,2277,2837,4067,322,319,326
1.400,2267,2838,3994,326,330,322
1.420,2271,2834,3958,330,330,324
1.440,2267,2834,3870,326,323,323
1.460,2287,2833,3991,327,329,329
1.480,2292,2835,4057,327,333,324
