Time,25W,25X,25Y,25Z,25P,25Q
0.000,1913,2730,3816,100,103,105
0.020,1924,2732,3813,104,102,103
0.040,1917,2730,4007,102,101,103
0.060,1907,2732,3882,109,103,99
0.080,1913,2734,3704,102,104,93
0.100,1915,2727,3687,97,104,102
0.120,1915,2731,3819,99,96,99
0.140,1911,2736,4005,103,101,110
0.160,1909,2732,3884,99,99,103
0.180,1907,2730,3702,104,108,104
0.200,1921,2734,3698,99,102,98
0.220,1908,2734,3820,98,102,106
0.240,1924,2736,4044,100,99,106
0.260,1910,2729,3876,106,104,100
0.280,1912,2727,3679,105,103,100
0.300,1914,2732,3696,106,104,103
0.320,1911,2727,3814,105,97,101
0.340,1919,2736,4011,105,105,101
0.360,1914,2730,3874,102,100,100
0.380,1905,2731,3678,101,99,106
0.400,1911,2730,3703,98,95,104
0.420,1909,2732,3827,104,98,99
0.440,1900,2734,4004,105,99,101
0.460,1904,2733,3869,101,98,104
0.480,1903,2727,3676,100,102,105
0.500,1911,2733,3698,103,104,96
0.520,1909,2735,3812,104,98,105
0.540,1903,2734,4003,101,99,101
0.560,1917,2729,3862,102,101,102
0.580,1909,2726,3674,95,100,101
0.600,1915,2733,3711,101,106,101
0.620,1913,2738,3827,101,101,95
0.640,1903,2728,3999,109,101,104
0.660,1909,2727,3864,106,95,104
0.680,1910,2730,3658,103,104,102
0.700,1909,2736,3706,101,99,98
0.720,1913,2732,3816,63,100,102
0.740,1910,2727,4011,102,101,105
0.760,1907,2728,3872,102,96,97
0.780,1898,2731,3652,99,104,99
0.800,1918,2736,3722,106,101,104
0.820,1913,2727,3826,104,105,103
0.840,1920,2730,4007,102,101,109
0.860,1911,2729,3867,103,104,106
0.880,1907,2729,3645,101,103,97
0.900,1909,2729,3723,98,97,95
0.920,1911,2731,3828,104,101,98
0.940,1903,2734,3987,106,99,104
0.960,1911,2731,3867,100,101,104
0.980,1910,2732,3639,97,100,101
1.000,1928,2733,3750,102,101,100
1.020,1916,2760,3849,101,97,99
1.040,1928,2739,3990,94,101,98
1.060,1920,2734,3869,102,99,105
1.080,1906,2730,3637,104,98,95
1.100,1909,2732,3741,88,104,100
1.120,1911,2737,3839,101,103,104
1.140,1903,2731,4000,101,99,103
1.160,1907,2731,3863,106,104,98
1.180,1901,2729,3623,98,104,105
1.200,1912,2733,3745,101,92,100
1.220,1908,2734,3854,99,97,100
1.240,1913,2728,3997,104,100,105
1.260,1908,2732,3857,101,97,98
1.280,1900,2727,3621,103,100,101
1.300,1912,2732,3728,104,106,102
1.320,1913,2732,3874,103,100,100
1.340,1911,2733,3993,99,101,101
1.360,1914,2736,3863,101,106,103
1.380,1909,2721,3617,99,104,99
1.400,1914,2725,3735,108,104,101
1.420,1921,2746,3914,100,99,102
1.440,1911,2738,3976,104,100,105
1.460,1914,2730,3860,106,104,101
1.480,1910,2756,3595,104,104,102
1.500,1909,2732,3759,107,104,100
1.520,1913,2736,3912,103,99,97
1.540,1907,2733,3975,105,104,104
1.560,1912,2727,3848,97,100,99
1.580,1916,2727,3594,101,105,101
1.600,1922,2732,3756,95,100,105
1.620,1908,2727,3925,103,106,99
1.640,1912,2732,3978,99,100,98
1.660,1911,2731,3856,100,102,97
1.680,1912,2730,3595,102,99,103
1.700,1913,2731,3764,108,99,108
1.720,1913,2728,3931,105,101,108
1.740,1907,2733,3974,99,104,107
1.760,1913,2730,3847,106,95,102
1.780,1906,2728,3575,107,101,129
1.800,1911,2733,3763,106,98,96
1.820,1911,2725,3944,106,107,102
1.840,1914,2731,3966,110,100,105
1.860,1909,2733,3843,108,107,98
1.880,1910,2732,3600,99,106,104
1.900,1910,2728,3772,104,100,103
1.920,1911,2739,3950,105,101,103
1.940,1915,2734,3963,104,100,101
1.960,1925,2730,3852,101,101,97
1.980,1910,2732,3584,99,103,100
2.000,1912,2736,3773,104,95,101
2.020,1909,2738,3973,105,103,99
2.040,1912,2741,3992,99,95,106
2.060,1927,2739,3835,104,100,106
2.080,1911,2726,3577,103,106,102
2.100,1914,2740,3771,105,97,99
2.120,1920,2735,3973,104,106,100
2.140,1910,2724,3955,97,96,102
2.160,1914,2735,3834,106,106,104
2.180,1902,2732,3582,101,96,100
2.200,1918,2731,3781,102,103,104
2.220,1914,2735,3989,104,104,93
2.240,1913,2736,3956,102,104,102
2.260,1910,2726,3839,106,98,99
2.280,1909,2729,3590,106,104,104
2.300,1910,2732,3788,101,101,103
2.320,1913,2730,3984,106,105,101
2.340,1912,2725,3943,101,104,102
2.360,1910,2729,3832,100,106,102
2.380,1912,2727,3590,98,103,106
2.400,1913,2747,3788,104,110,102
2.420,1916,2734,3972,107,105,105
2.440,1908,2730,3939,109,104,105
2.460,1904,2733,3838,104,99,104
2.480,1920,2733,3611,105,122,99
2.500,1918,2738,3784,103,99,106
2.520,1912,2740,3979,101,100,101
2.540,1915,2731,3923,109,101,109
2.560,1911,2731,3839,105,103,102
2.580,1918,2733,3607,100,102,103
2.600,1919,2735,3785,103,103,97
2.620,1914,2736,3996,105,106,104
2.640,1911,2738,3915,107,109,105
2.660,1918,2740,3839,112,110,107
2.680,1916,2734,3625,103,108,107
2.700,1915,2735,3795,106,103,95
2.720,1921,2735,3988,104,104,112
2.740,1907,2738,3910,105,101,104
2.760,1914,2731,3833,95,108,106
2.780,1914,2738,3617,108,106,106
2.800,1917,2730,3800,101,104,104
2.820,1922,2740,3999,102,105,108
2.840,1917,2731,3911,101,104,105
2.860,1906,2737,3846,102,100,104
2.880,1935,2727,3624,103,106,102
2.900,1916,2736,3775,108,102,105
2.920,1909,2732,4030,104,104,97
2.940,1909,2744,3924,101,103,101
2.960,1922,2736,3830,104,95,102
2.980,1917,2733,3620,104,100,106
3.000,1909,2725,3796,101,104,101
3.020,1917,2736,4033,104,112,99
3.040,1915,2731,3905,104,103,103
3.060,1912,2729,3817,103,101,102
3.080,1911,2728,3621,99,103,102
3.100,1903,2736,3796,107,101,98
3.120,1907,2743,4038,104,108,107
3.140,1912,2731,3898,100,107,98
3.160,1902,2733,3797,105,106,105
3.180,1916,2729,3623,102,104,101
3.200,1911,2735,3804,103,104,103
3.220,1916,2737,4049,110,101,103
3.240,1909,2735,3898,102,101,98
3.260,1899,2730,3765,104,101,98
3.280,1904,2730,3618,105,103,102
3.300,1911,2733,3798,104,98,102
3.320,1923,2729,4064,99,98,104
3.340,1903,2727,3899,95,100,99
3.360,1897,2733,3755,99,100,106
3.380,1909,2729,3624,100,102,105
3.400,1907,2733,3793,100,97,98
3.420,1920,2747,4072,98,100,104
3.440,1914,2747,3901,102,97,101
3.460,1901,2736,3743,96,101,106
3.480,1906,2730,3635,100,101,104
3.500,1913,2733,3798,100,104,98
3.520,1908,2735,4059,103,106,101
3.540,1912,2726,3904,102,106,111
3.560,1913,2736,3732,98,105,103
3.580,1917,2721,3622,104,102,102
3.600,1927,2735,3813,105,105,102
3.620,1911,2740,4049,105,101,104
3.640,1910,2728,3894,104,110,106
3.660,1901,2730,3722,103,105,99
3.680,1909,2728,3629,103,101,101
3.700,1925,2733,3800,102,104,103
3.720,1915,2733,4055,104,99,103
3.740,1910,2741,3920,104,105,101
3.760,1918,2733,3693,100,97,104
3.780,1923,2743,3642,103,108,108
3.800,1912,2727,3805,104,100,109
3.820,1919,2733,4060,101,101,104
3.840,1914,2736,3895,101,104,103
3.860,1915,2733,3690,106,97,104
3.880,1905,2736,3632,103,104,104
3.900,1907,2738,3805,102,104,102
3.920,1917,2733,4055,107,101,105
3.940,1903,2730,3882,106,106,104
3.960,1906,2732,3679,100,100,97
3.980,1911,2744,3663,107,101,108
4.000,1911,2727,3812,102,101,100
4.020,1901,2730,4054,106,94,105
4.040,1911,2737,3880,103,104,104
4.060,1907,2727,3663,99,101,100
4.080,1917,2728,3651,100,104,101
4.100,1915,2732,3811,115,104,105
4.120,1900,2737,4020,106,104,104
4.140,1912,2727,3879,108,109,101
4.160,1911,2738,3641,103,95,105
4.180,1913,2730,3670,103,98,108
4.200,1914,2733,3816,104,101,98
4.220,1914,2725,4022,100,108,101
4.240,1908,2734,3881,106,100,102
4.260,1903,2735,3640,106,102,100
4.280,1911,2737,3665,106,106,104
4.300,1911,2733,3817,101,104,97
4.320,1916,2735,4020,104,104,104
4.340,1908,2728,3882,103,103,108
4.360,1904,2725,3628,98,104,99
4.380,1906,2729,3675,108,97,95
4.400,1910,2735,3824,100,99,102
4.420,1919,2739,4050,105,98,103
4.440,1910,2729,3869,98,102,103
4.460,1913,2728,3628,104,101,103
4.480,1915,2735,3671,101,105,109
4.500,1916,2731,3818,103,100,108
4.520,1911,2740,4020,105,106,100
4.540,1910,2732,3877,102,101,106
4.560,1913,2731,3604,107,101,107
4.580,1911,2733,3672,104,101,106
4.600,1913,2740,3832,101,103,105
4.620,1926,2744,4020,109,104,105
4.640,1914,2731,3877,102,108,98
4.660,1912,2731,3596,108,102,99
4.680,1905,2734,3680,108,104,103
4.700,1907,2731,3823,101,104,105
4.720,1916,2746,4013,100,101,102
4.740,1910,2732,3875,101,99,102
4.760,1906,2731,3586,106,101,112
4.780,1914,2732,3679,106,102,96
4.800,1911,2739,3839,104,110,107
4.820,1911,2732,4008,99,102,98
4.840,1910,2736,3870,104,103,105
4.860,1909,2732,3568,101,103,108
4.880,1913,2734,3686,104,104,102
4.900,1914,2727,3871,99,104,103
4.920,1916,2729,4007,100,103,98
4.940,1913,2731,3867,100,106,102
4.960,1923,2728,3555,98,102,102
4.980,1909,2729,3690,101,102,106
5.000,1902,2738,3885,110,107,105
5.020,1910,2734,4011,103,101,105
5.040,1908,2736,3865,104,105,102
5.060,1909,2730,3549,107,99,103
5.080,1911,2736,3702,101,101,103
5.100,1915,2735,3910,103,106,101
5.120,1909,2728,4001,103,104,102
5.140,1914,2732,3862,97,105,97
5.160,1911,2731,3540,103,101,105
5.180,1907,2732,3714,104,101,102
5.200,1911,2731,3900,100,98,104
5.220,1911,2737,4001,106,105,105
5.240,1912,2734,3864,106,103,102
5.260,1913,2734,3549,115,99,100
5.280,1907,2731,3713,103,103,101
5.300,1912,2735,3922,100,106,101
5.320,1911,2726,3983,101,108,104
5.340,1911,2736,3861,101,102,101
5.360,1912,2731,3557,100,106,99
5.380,1915,2729,3720,104,103,103
