Time,25W,25X,25Y,25Z,25P,25Q
0.000,1916,2730,3584,112,106,107
0.020,1923,2740,3838,105,109,103
0.040,1925,2750,3584,106,107,104
0.060,1934,2749,3731,107,106,116
0.080,1914,2735,3975,112,106,103
0.100,1923,2735,3918,103,108,103
0.120,1915,2739,3837,112,106,111
0.140,1911,2726,3580,106,112,105
0.160,1914,2740,3733,103,104,108
0.180,1921,2737,3970,114,113,106
0.200,1918,2734,3930,110,108,112
0.220,1915,2731,3844,112,105,99
0.240,1918,2738,3578,103,112,106
0.260,1924,2739,3733,109,112,108
0.280,1926,2745,3961,108,110,109
0.300,1921,2737,3920,110,103,107
0.320,1919,2739,3838,123,105,110
0.340,1915,2740,3567,105,107,106
0.360,1915,2736,3730,114,107,103
0.380,1919,2740,3959,111,106,110
0.400,1920,2738,3927,108,106,109
0.420,1920,2734,3844,113,110,111
0.440,1937,2739,3567,103,112,103
0.460,1915,2744,3728,107,112,112
0.480,1917,2735,3958,111,101,105
0.500,1915,2737,3936,107,103,106
0.520,1911,2752,3836,91,108,107
0.540,1912,2744,3575,105,106,103
0.560,1915,2738,3726,109,101,104
0.580,1925,2735,3956,108,107,111
0.600,1911,2736,3925,113,112,108
0.620,1913,2736,3847,111,108,91
0.640,1911,2743,3580,107,110,107
0.660,1920,2735,3730,116,109,109
0.680,1914,2731,3959,109,112,110
0.700,1915,2737,3930,107,106,106
0.720,1941,2737,3846,111,106,103
0.740,1917,2735,3584,102,105,107
0.760,1911,2735,3723,110,109,108
0.780,1913,2738,3956,110,102,108
0.800,1916,2737,3926,107,109,107
0.820,1925,2731,3843,110,108,110
0.840,1903,2731,3570,108,112,106
0.860,1919,2734,3719,110,109,109
0.880,1918,2737,3951,108,107,101
0.900,1915,2740,3933,108,108,112
0.920,1920,2738,3850,114,104,103
0.940,1901,2733,3565,110,109,105
0.960,1918,2742,3725,104,107,105
0.980,1927,2742,3951,109,113,107
1.000,1913,2744,3937,107,109,106
1.020,1918,2735,3848,108,105,112
1.040,1914,2736,3588,108,107,104
1.060,1920,2743,3729,107,106,111
1.080,1929,2735,3949,106,109,107
1.100,1919,2737,3938,107,112,108
1.120,1910,2740,3845,106,105,107
1.140,1927,2732,3566,111,107,106
1.160,1919,2740,3729,108,110,107
1.180,1925,2743,3951,108,114,106
1.200,1918,2735,3935,107,110,109
1.220,1915,2744,3842,109,107,107
1.240,1919,2730,3564,103,116,111
1.260,1917,2736,3724,108,103,105
1.280,1928,2740,3954,108,110,108
1.300,1915,2730,3931,110,110,110
1.320,1914,2734,3855,103,108,107
1.340,1914,2747,3584,108,106,120
1.360,1915,2737,3729,101,112,107
1.380,1920,2739,3951,106,105,110
1.400,1919,2730,3927,105,105,103
1.420,1925,2740,3850,108,108,109
1.440,1937,2739,3584,110,112,111
1.460,1939,2745,3727,74,110,110
1.480,1919,2742,3950,111,114,119
1.500,1926,2734,3939,110,115,110
1.520,1920,2744,3843,113,114,107
1.540,1922,2741,3566,111,111,115
1.560,1944,2739,3723,116,117,111
1.580,1924,2737,3951,116,115,118
1.600,1928,2744,3936,115,120,108
1.620,1920,2740,3850,118,117,111
1.640,1925,2742,3579,117,115,121
1.660,1925,2739,3725,114,115,111
1.680,1928,2743,3946,119,116,120
1.700,1920,2738,3941,114,115,117
1.720,1925,2739,3849,113,112,115
1.740,1927,2739,3568,116,123,118
1.760,1935,2743,3719,116,113,108
1.780,1928,2744,3938,109,117,106
1.800,1926,2736,3945,108,114,110
1.820,1915,2733,3847,112,120,112
1.840,1919,2741,3580,112,105,108
1.860,1922,2744,3717,115,111,109
1.880,1922,2738,3939,109,112,101
1.900,1913,2735,3941,113,113,113
1.920,1924,2744,3852,112,108,110
1.940,1922,2736,3573,103,110,108
1.960,1916,2735,3720,109,109,106
1.980,1920,2741,3935,108,113,113
2.000,1915,2742,3934,114,112,108
2.020,1919,2737,3859,105,109,107
2.040,1919,2735,3585,110,105,109
2.060,1925,2738,3725,107,103,113
2.080,1907,2742,3933,111,106,108
2.100,1917,2733,3948,111,106,109
2.120,1916,2726,3848,114,105,110
2.140,1920,2744,3588,104,103,105
2.160,1917,2742,3722,106,110,111
2.180,1920,2737,3917,112,109,103
2.200,1916,2736,3940,114,99,105
2.220,1921,2733,3849,107,109,116
2.240,1926,2733,3568,106,107,101
2.260,1912,2739,3721,105,106,107
2.280,1923,2741,3931,110,108,111
2.300,1913,2752,3944,111,116,113
2.320,1922,2735,3848,113,110,113
2.340,1917,2738,3576,106,110,115
2.360,1915,2735,3728,109,112,107
2.380,1924,2739,3927,111,104,111
2.400,1909,2742,3959,108,112,101
2.420,1917,2737,3854,109,108,112
2.440,1918,2735,3564,109,107,107
2.460,1915,2740,3727,107,107,112
2.480,1920,2738,3923,110,107,110
2.500,1911,2742,3961,107,108,111
2.520,1915,2738,3847,107,107,103
2.540,1914,2731,3564,108,103,107
2.560,1920,2735,3722,107,106,106
2.580,1927,2740,3934,109,107,105
2.600,1900,2739,3972,110,108,109
2.620,1920,2740,3863,113,103,109
2.640,1919,2741,3568,113,105,108
2.660,1917,2736,3716,89,107,108
2.680,1920,2745,3920,112,104,110
2.700,1922,2733,3967,113,111,111
2.720,1921,2739,3850,111,107,112
2.740,1916,2731,3559,106,114,104
2.760,1924,2742,3703,116,107,103
2.780,1927,2735,3931,108,109,106
2.800,1923,2739,3975,112,112,113
2.820,1923,2738,3849,107,113,105
2.840,1905,2740,3553,108,107,109
2.860,1915,2740,3706,110,116,108
2.880,1920,2743,3942,116,112,107
2.900,1916,2731,3967,103,114,113
2.920,1913,2740,3851,114,113,113
2.940,1928,2740,3547,112,108,109
2.960,1920,2735,3703,112,100,107
2.980,1919,2743,3932,110,106,108
3.000,1922,2734,3976,110,107,112
3.020,1920,2736,3856,107,104,92
3.040,1919,2739,3540,103,114,110
3.060,1919,2735,3703,109,115,103
3.080,1919,2746,3928,109,106,111
3.100,1918,2742,3978,107,107,110
3.120,1918,2744,3857,116,116,107
3.140,1919,2734,3548,108,109,112
3.160,1925,2746,3686,108,111,110
3.180,1917,2747,3915,109,111,114
3.200,1922,2731,3977,111,114,112
3.220,1926,2740,3853,112,109,111
3.240,1926,2742,3527,109,112,108
3.260,1920,2737,3689,111,103,107
3.280,1914,2740,3915,116,111,111
3.300,1921,2739,3986,107,110,110
3.320,1916,2737,3852,102,104,104
3.340,1919,2737,3531,107,117,102
3.360,1913,2737,3666,109,102,105
3.380,1915,2735,3897,115,108,104
