Time,25W,25X,25Y,25Z,25P,25Q
0.000,1915,2733,3878,103,106,102
0.020,1912,2731,3788,101,104,105
0.040,1923,2730,4027,104,104,100
0.060,1913,2736,3891,99,103,102
0.080,1912,2731,3706,103,94,99
0.100,1907,2731,3651,100,100,102
0.120,1910,2735,3775,105,104,100
0.140,1911,2730,4013,103,105,100
0.160,1913,2735,3886,102,98,106
0.180,1909,2736,3705,108,98,106
0.200,1899,2740,3658,103,101,99
0.220,1915,2731,3785,102,105,107
0.240,1916,2739,4020,105,99,102
0.260,1914,2738,3898,106,105,109
0.280,1909,2735,3705,104,100,104
0.300,1915,2744,3639,103,109,103
0.320,1912,2737,3777,106,107,105
0.340,1911,2743,4033,100,99,103
0.360,1915,2734,3881,103,119,97
0.380,1915,2748,3708,104,98,102
0.400,1909,2740,3641,106,107,107
0.420,1913,2740,3778,102,99,106
0.440,1907,2736,4037,103,107,98
0.460,1912,2730,3895,104,104,101
0.480,1919,2737,3699,103,103,103
0.500,1913,2734,3636,105,124,107
0.520,1920,2732,3779,100,102,103
0.540,1911,2738,4044,103,102,103
0.560,1912,2739,3895,104,101,101
0.580,1905,2733,3683,104,102,103
0.600,1909,2736,3632,112,105,104
0.620,1917,2732,3782,107,112,108
0.640,1918,2736,4042,102,103,107
0.660,1914,2734,3902,95,101,105
0.680,1915,2736,3690,107,100,105
0.700,1913,2734,3636,105,103,107
0.720,1911,2737,3783,101,107,102
0.740,1920,2735,4035,106,103,104
0.760,1914,2723,3896,104,101,104
0.780,1906,2733,3696,104,103,102
0.800,1920,2749,3636,105,102,97
0.820,1910,2739,3784,105,104,99
0.840,1922,2741,4031,101,102,103
0.860,1920,2719,3895,107,106,108
0.880,1909,2741,3685,98,107,102
0.900,1924,2736,3624,108,104,104
0.920,1914,2734,3780,108,112,105
0.940,1909,2739,4043,108,100,107
0.960,1903,2739,3895,105,106,102
0.980,1906,2738,3693,102,104,104
1.000,1911,2735,3631,102,101,104
1.020,1921,2736,3779,106,103,102
1.040,1911,2731,4032,106,104,102
1.060,1912,2734,3898,106,100,103
1.080,1918,2733,3720,103,103,101
1.100,1911,2740,3623,103,100,102
1.120,1909,2731,3776,100,99,102
1.140,1916,2738,4045,110,104,105
1.160,1918,2736,3896,106,103,103
1.180,1907,2741,3740,96,103,96
1.200,1914,2737,3627,98,108,108
1.220,1916,2734,3779,105,105,106
1.240,1916,2733,4047,105,104,110
1.260,1917,2734,3901,101,103,101
1.280,1901,2735,3728,100,94,109
1.300,1912,2730,3611,96,106,105
1.320,1914,2737,3755,104,107,99
1.340,1907,2744,4036,106,103,107
1.360,1912,2735,3907,102,103,100
1.380,1910,2734,3747,108,107,106
1.400,1909,2737,3615,101,105,99
1.420,1915,2732,3762,104,106,104
1.440,1902,2729,4045,103,105,105
1.460,1915,2735,3911,103,103,102
1.480,1907,2732,3747,103,101,101
1.500,1913,2747,3599,104,102,104
1.520,1916,2740,3762,105,104,104
1.540,1916,2752,4057,106,103,108
1.560,1911,2738,3912,104,96,103
1.580,1918,2736,3753,103,100,105
1.600,1910,2730,3611,107,102,105
1.620,1913,2742,3754,108,103,108
1.640,1923,2732,4032,102,104,105
1.660,1918,2741,3905,108,102,103
1.680,1910,2738,3745,107,105,105
1.700,1916,2735,3606,94,101,108
1.720,1914,2736,3754,106,102,103
1.740,1909,2734,4031,108,108,103
1.760,1915,2734,3907,106,105,104
