Time,25W,25X,25Y,25Z,25P,25Q
71.139,2397,2656,3820,74,80,79
71.139,2395,2653,3803,74,73,78
71.139,2399,2655,3962,80,79,74
71.139,2410,2653,4044,75,79,80
71.139,2405,2662,3893,73,82,77
71.139,2404,2664,3820,81,80,82
71.139,2418,2655,3828,76,80,76
71.139,2396,2649,3953,73,80,74
71.139,2416,2656,4050,82,74,80
71.139,2420,2649,3883,71,75,75
71.139,2401,2654,3836,82,80,74
71.139,2424,2657,3806,79,82,80
71.139,2405,2650,3960,77,82,76
71.139,2411,2651,4028,79,83,84
71.139,2426,2652,3863,82,81,82
71.139,2405,2660,3837,81,75,78
71.139,2392,2661,3839,78,79,76
71.139,2413,2660,3956,75,80,78
71.139,2408,2664,4027,77,78,77
71.139,2406,2655,3855,80,73,80
71.139,2403,2659,3839,79,76,78
71.139,2411,2647,3811,77,74,74
71.139,2398,2651,3947,80,80,79
71.139,2436,2651,4020,77,80,77
71.139,2407,2654,3854,82,79,74
71.139,2409,2651,3845,79,80,77
71.139,2411,2660,3840,78,82,73
71.139,2408,2652,3953,82,81,76
71.139,2414,2660,4025,78,79,80
71.139,2412,2659,3839,79,75,79
71.139,2408,2657,3856,80,70,81
71.139,2407,2659,3815,77,74,81
71.139,2415,2657,3949,79,77,81
71.139,2397,2658,4045,87,73,81
71.139,2409,2664,3849,82,76,74
71.139,2405,2659,3839,81,74,72
71.145,2414,2661,3848,79,71,73
71.161,2407,2651,3939,78,75,81
71.180,2418,2653,4019,74,77,79
71.200,2404,2654,3848,77,81,74
71.219,2411,2653,3848,79,80,78
71.220,2420,2653,3848,80,78,74
71.240,2414,2653,3939,75,80,82
71.259,2414,2661,4030,75,85,78
71.279,2404,2658,3851,80,74,75
71.299,2411,2656,3838,77,74,79
71.319,2403,2654,3847,81,76,75
71.341,2420,2662,3947,78,81,73
71.361,2419,2660,4044,79,73,75
71.377,2415,2651,3851,77,73,77
71.377,2409,2658,3839,81,76,74
71.398,2407,2653,3837,80,80,74
71.410,2411,2656,3945,77,76,76
71.429,2416,2660,4026,82,80,77
71.451,2412,2654,3852,77,74,78
71.472,2413,2653,3851,82,81,76
71.492,2404,2659,3851,81,74,78
71.513,2413,2657,3950,84,77,75
71.533,2433,2659,4034,79,71,76
71.534,2423,2666,3844,75,76,67
71.551,2415,2664,3853,80,80,75
71.563,2422,2660,3846,77,80,75
71.582,2419,2654,3944,75,78,77
71.604,2408,2655,4033,87,74,88
71.624,2420,2653,3853,77,79,78
71.643,2412,2660,3861,81,78,80
71.686,2419,2664,3849,78,73,77
71.688,2412,2661,3949,79,75,77
71.688,2415,2660,4053,78,82,77
71.707,2402,2660,3843,77,75,71
71.726,2404,2652,3851,75,78,77
71.747,2408,2660,3827,78,75,78
71.766,2412,2657,3946,75,75,82
71.785,2414,2660,4060,81,78,80
71.808,2412,2650,3833,75,76,80
71.823,2405,2654,3849,76,75,87
71.846,2403,2656,3824,80,76,75
71.846,2414,2663,3968,74,78,76
71.865,2425,2662,4063,77,84,75
71.886,2407,2660,3830,77,76,84
71.904,2413,2653,3835,75,78,80
71.924,2413,2664,3811,75,71,79
71.941,2411,2651,3946,77,78,74
71.962,2442,2656,4047,76,96,76
71.979,2407,2669,3840,85,73,77
72.002,2420,2655,3841,75,76,75
72.002,2403,2655,3857,77,78,74
72.019,2415,2657,3947,79,82,79
72.038,2428,2663,4047,81,78,77
72.060,2403,2659,3814,77,75,84
72.079,2404,2660,3845,79,82,75
72.099,2420,2656,3837,69,72,78
72.117,2426,2662,3947,78,73,77
72.135,2415,2652,4062,87,78,73
72.146,2398,2657,3835,79,74,76
72.146,2409,2649,3844,84,79,78
72.164,2382,2655,3845,71,77,80
72.176,2400,2654,3945,78,78,78
72.192,2425,2658,4079,79,76,71
72.206,2383,2655,3826,77,75,75
72.225,2410,2657,3842,78,79,75
72.245,2399,2657,3884,78,79,75
72.262,2410,2660,3956,84,79,81
72.282,2418,2655,4063,79,73,83
72.282,2409,2650,3818,74,80,79
72.293,2409,2654,3855,76,81,76
72.314,2405,2653,3890,76,76,76
72.335,2406,2651,3942,73,79,77
72.354,2424,2662,4071,92,82,76
72.373,2412,2647,3822,73,78,77
72.393,2398,2664,3843,82,81,82
72.408,2393,2656,3861,76,74,81
72.426,2415,2651,3919,73,76,74
72.444,2403,2648,4095,78,84,76
72.444,2398,2658,3823,84,76,80
72.460,2407,2665,3848,80,80,76
72.477,2408,2664,3865,77,77,74
72.490,2408,2664,3934,80,79,80
72.505,2403,2651,4083,77,79,80
72.530,2391,2664,3835,73,71,75
72.547,2401,2657,3842,71,77,76
72.565,2403,2659,3853,95,75,76
72.565,2408,2661,3939,80,78,80
72.584,2429,2660,4086,77,79,76
72.598,2403,2651,3816,73,77,72
72.616,2392,2657,3846,80,73,76
72.635,2408,2653,3852,78,77,75
72.651,2410,2660,3935,80,73,73
72.671,2422,2676,4094,86,83,73
72.687,2420,2654,3819,78,73,74
72.706,2414,2657,3848,69,74,76
72.706,2394,2659,3860,75,78,77
72.727,2403,2655,3929,71,81,77
72.748,2427,2656,4095,75,78,74
72.768,2398,2660,3836,76,80,71
72.783,2409,2662,3841,77,75,80
72.799,2406,2653,3883,76,72,75
