Time,25W,25X,25Y
4.900,1708,1963,1535
4.920,1716,1961,1566
4.940,1707,1965,1535
4.960,1710,1958,1530
4.980,1704,1959,1552
5.000,1705,1963,1544
5.020,1707,1967,1520
5.040,1708,1964,1527
5.060,1712,1964,1532
5.080,1703,1962,1548
5.100,1717,1960,1556
5.120,1736,1967,1585
5.140,1709,1961,1536
5.160,1711,1963,1533
5.180,1713,1966,1545
5.200,1717,1963,1554
5.220,1707,1969,1555
5.240,1723,1958,1549
5.260,1721,1962,1535
5.280,1719,1968,1541
5.300,1715,1965,1533
5.320,1730,1967,1562
5.340,1718,1965,1540
5.360,1723,1966,1520
5.380,1707,1955,1552
5.400,1715,1959,1541
5.420,1702,1963,1507
5.440,1712,1960,1517
5.460,1717,1968,1525
5.480,1710,1958,1519
5.500,1713,1961,1535
5.520,1710,1962,1525
5.540,1712,1963,1520
5.560,1711,1951,1518
5.580,1720,1968,1528
5.600,1717,1960,1532
5.620,1717,1962,1524
5.640,1717,1963,1533
5.660,1716,1961,1507
5.680,1714,1962,1535
5.700,1714,1964,1533
5.720,1716,1960,1526
5.740,1712,1959,1531
5.760,1702,1959,1519
5.780,1710,1962,1541
5.800,1712,1957,1540
5.820,1718,1969,1531
5.840,1720,1961,1557
5.860,1712,1963,1521
5.880,1716,1960,1541
5.900,1721,1965,1551
5.920,1706,1956,1535
5.940,1721,1963,1529
5.960,1707,1959,1525
5.980,1713,1967,1535
6.000,1722,1960,1538
6.020,1708,1962,1524
6.040,1712,1962,1535
6.060,1708,1958,1516
6.080,1710,1963,1533
6.100,1716,1963,1538
6.120,1717,1961,1540
6.140,1714,1962,1530
6.160,1711,1958,1512
6.180,1718,1960,1559
6.200,1720,1959,1553
6.220,1715,1961,1538
6.240,1712,1958,1562
6.260,1705,1961,1527
6.280,1716,1961,1537
6.300,1715,1959,1535
6.320,1722,1965,1529
6.340,1714,1958,1516
6.360,1717,1959,1536
6.380,1719,1961,1548
6.400,1718,1964,1543
6.420,1706,1962,1530
6.440,1712,1962,1507
6.460,1705,1957,1531
6.480,1714,1960,1527
6.500,1729,1959,1555
6.520,1712,1962,1540
6.540,1716,1962,1532
6.560,1702,1962,1528
6.580,1719,1964,1544
6.600,1722,1961,1537
6.620,1711,1964,1519
6.640,1722,1963,1529
6.660,1709,1959,1530
6.680,1714,1960,1517
6.700,1715,1960,1543
6.720,1708,1962,1517
6.740,1716,1960,1531
6.760,1716,1964,1525
6.780,1716,1956,1528
6.800,1718,1960,1535
6.820,1714,1962,1522
6.840,1712,1962,1525
6.860,1714,1965,1517
6.880,1709,1968,1534
6.900,1717,1958,1573
6.920,1722,1960,1525
6.940,1714,1959,1525
6.960,1717,1959,1536
6.980,1716,1965,1540
7.000,1722,1959,1557
7.020,1715,1960,1541
7.040,1716,1963,1522
7.060,1710,1966,1514
7.080,1709,1964,1523
7.100,1710,1955,1538
7.120,1711,1964,1528
7.140,1720,1959,1536
7.160,1703,1956,1541
7.180,1708,1958,1527
7.200,1724,1964,1556
7.220,1731,1962,1531
7.240,1713,1962,1532
7.260,1711,1958,1541
7.280,1718,1959,1529
7.300,1715,1959,1548
7.320,1719,1966,1528
7.340,1713,1960,1531
7.360,1702,1960,1517
7.380,1715,1960,1531
7.400,1728,1957,1551
7.420,1711,1965,1535
7.440,1707,1961,1526
7.460,1717,1959,1531
7.480,1717,1960,1534
7.500,1719,1968,1541
7.520,1717,1959,1523
7.540,1711,1960,1525
7.560,1705,1958,1529
7.580,1719,1958,1535
7.600,1724,1960,1540
7.620,1719,1963,1535
7.640,1709,1959,1529
7.660,1716,1965,1527
7.680,1714,1959,1535
7.700,1716,1956,1543
7.720,1716,1964,1527
7.740,1715,1959,1539
7.760,1718,1965,1536
7.780,1721,1963,1536
7.800,1723,1957,1560
7.820,1717,1962,1537
7.840,1704,1963,1518
7.860,1714,1960,1531
