Time,25W,25X,25Y,25Z,25P,25Q
55.943,2044,2630,3974,25,28,26
55.943,2040,2632,3862,26,22,25
55.943,2026,2628,3567,26,28,28
55.943,2048,2631,3752,22,23,26
55.943,2043,2628,3932,26,28,25
55.943,2039,2637,3977,26,26,28
55.943,2039,2625,3854,28,24,28
55.943,2027,2634,3571,23,28,29
55.943,2041,2631,3744,22,24,26
55.943,2040,2629,3930,28,28,28
55.943,2052,2628,3976,28,26,31
55.943,2039,2627,3862,28,23,32
55.943,2043,2630,3563,26,32,26
55.943,2042,2635,3738,33,31,25
55.943,2030,2644,3910,27,25,25
55.943,2046,2629,3973,23,25,29
55.943,2030,2625,3859,23,28,28
55.943,2042,2625,3576,27,21,32
55.943,2059,2631,3739,31,26,28
55.943,2070,2632,3918,23,25,29
55.943,2039,2634,3978,29,24,28
55.943,2039,2626,3863,23,23,23
55.943,2036,2628,3576,27,27,32
55.943,2043,2623,3729,26,27,24
55.943,2046,2627,3914,25,26,18
55.943,2031,2633,3979,25,25,23
55.943,2041,2630,3866,30,28,23
55.943,2038,2632,3566,25,23,31
55.943,2041,2632,3745,26,21,34
55.943,2041,2637,3919,30,29,32
55.943,2039,2633,3972,26,32,27
55.943,2035,2625,3862,27,26,32
55.943,2033,2626,3578,26,26,28
55.943,2044,2631,3747,25,12,24
55.943,2049,2631,3915,29,25,28
55.943,2044,2636,3983,26,32,35
55.943,2045,2629,3865,28,26,21
55.943,2040,2628,3584,26,29,20
55.943,2039,2629,3747,26,29,28
55.943,2039,2635,3917,26,23,32
55.943,2039,2630,3985,29,25,28
55.943,2039,2633,3867,24,24,23
55.943,2046,2631,3588,26,22,25
55.943,2043,2632,3730,29,24,26
55.943,2040,2633,3905,28,28,27
55.943,2042,2629,3986,30,22,27
55.943,2038,2634,3869,24,22,23
55.943,2028,2630,3580,27,26,29
55.943,2040,2629,3703,27,26,22
55.943,2041,2628,3906,23,26,28
55.943,2044,2634,3987,26,28,29
55.943,2038,2626,3869,25,28,27
55.943,2039,2623,3573,23,23,27
55.943,2043,2627,3730,25,28,27
55.943,2044,2636,3904,32,23,25
55.943,2036,2631,3985,29,22,26
55.943,2037,2626,3877,23,30,26
55.943,2039,2632,3584,23,26,22
55.943,2045,2631,3715,28,23,22
55.943,2055,2632,3881,23,29,26
55.943,2046,2629,3994,19,23,28
55.961,2042,2629,3876,29,24,24
55.979,2042,2627,3585,27,21,28
55.999,2039,2636,3689,28,24,26
56.018,2045,2632,3883,24,28,27
56.039,2038,2651,3988,28,26,24
56.039,2035,2634,3881,32,24,22
56.061,2027,2630,3580,25,22,26
56.077,2039,2627,3708,27,23,27
56.095,2071,2624,3883,26,26,29
56.113,2048,2631,3991,26,23,23
56.133,2039,2629,3882,29,22,23
56.154,2045,2632,3565,26,26,29
56.175,2043,2634,3693,28,23,22
56.193,2072,2634,3885,32,26,21
56.198,2042,2634,3991,27,26,26
56.211,2053,2631,3876,23,25,27
56.223,2037,2630,3572,27,25,26
56.241,2045,2610,3699,30,24,21
56.261,2052,2628,3887,26,22,23
56.281,2047,2630,3987,23,23,26
56.298,2040,2634,3863,27,28,25
56.319,2042,2627,3557,26,27,23
56.339,2043,2626,3724,27,28,23
56.340,2056,2627,3893,26,27,27
56.358,2038,2631,3992,27,28,25
56.370,2043,2628,3863,28,26,28
56.389,2031,2635,3559,23,22,25
56.406,2040,2627,3721,23,23,21
56.426,2045,2626,3906,26,31,24
56.446,2043,2627,3988,23,28,23
56.465,2042,2636,3860,24,27,22
56.482,2040,2624,3559,12,21,22
56.484,2045,2637,3726,32,25,18
56.502,2053,2631,3905,26,23,23
56.520,2043,2632,3992,19,26,24
56.538,2039,2633,3863,26,25,27
56.561,2037,2626,3551,26,26,26
56.579,2042,2630,3720,23,28,24
56.599,2054,2635,3884,28,26,27
56.620,2039,2638,3990,29,23,25
56.627,2043,2627,3867,28,32,23
56.627,2040,2637,3548,30,22,32
56.645,2040,2629,3718,25,25,26
56.660,2060,2623,3886,28,23,32
56.698,2038,2629,3988,32,27,23
56.700,2037,2628,3876,27,24,27
56.715,2045,2632,3557,23,25,23
56.735,2040,2632,3716,29,17,29
56.756,2045,2629,3902,32,22,28
56.777,2052,2640,4002,28,15,24
56.778,2044,2630,3867,29,28,23
56.797,2034,2625,3563,25,26,26
56.819,2041,2631,3729,23,24,27
