epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.2235397793334206,0.10649725904895199,2.1615674884231004,0.1259259259259259,1.08e-05,0.1
2,2.214413537979126,0.11152885674458733,2.1529483018098055,0.1259259259259259,1.56e-05,0.1
3,2.202475773375711,0.11602493928457944,2.126104388413606,0.11851851851851852,2.04e-05,0.1
4,2.175857438216975,0.11674888590462851,2.1023674152515555,0.16296296329409987,2.5200000000000003e-05,0.1
5,2.16968392195525,0.12444923995112447,2.0736402564578587,0.22962963029190345,3e-05,0.1
6,2.122459951977671,0.15719554180842768,1.8954796058160288,0.28888889021343656,3e-05,0.1
7,2.0604002101333054,0.1912332768003847,1.6795130085062098,0.36296296384599475,2.9998033254984483e-05,0.1
8,1.906325509224409,0.273349633426578,1.1027269592991582,0.5333333336644702,2.9992133535682725e-05,0.1
9,1.7619768280453152,0.3432090316289737,1.0022481626934476,0.6592592605838069,2.998230238919386e-05,0.1
10,1.6223938761817085,0.414741390178233,0.7846643681879397,0.6666666701987938,2.9968542393565674e-05,0.1
11,1.533372759230343,0.4543630417482353,0.7121813518029673,0.7481481490311799,2.9950857157118544e-05,0.1
12,1.5208428275732346,0.46404765338073545,0.5103420030187678,0.8296296331617568,2.9929251317499212e-05,0.1
13,1.4910085226577006,0.4823522514767117,0.4850209127973627,0.8000000035321271,2.990373054046467e-05,0.1
14,1.3809619631590666,0.5330083779935484,0.38313201301627686,0.8888888888888888,2.9874301518396384e-05,0.1
15,1.3551770769225226,0.5612368987224721,0.5600001017252604,0.8074074074074075,2.9840971968545348e-05,0.1
16,1.3146374209721883,0.5702698907145748,0.48863903284072874,0.8074074074074075,2.980375063100837e-05,0.1
17,1.3500711349204735,0.5563489768019428,0.3632020910580953,0.9037037037037037,2.9762647266436125e-05,0.1
18,1.2402857059902614,0.6081663955582512,0.4971310282195056,0.8148148183469419,2.9717672653473598e-05,0.1
19,1.2460966925562165,0.6260715075481085,0.31605862423225684,0.9185185185185185,2.9668838585933568e-05,0.1
20,1.1737833329777658,0.6539556829134623,0.3587380436283571,0.8518518518518519,2.9616157869703905e-05,0.1
21,1.199649831218484,0.6452765443884296,0.423731842747441,0.8592592592592593,2.95596443193894e-05,0.1
22,1.151679220346757,0.6588617126441296,0.29482570378868667,0.9185185220506457,2.949931275468918e-05,0.1
23,1.1076446832256552,0.6861421290739083,0.3378229843245612,0.9037037072358308,2.9435178996510466e-05,0.1
24,1.072385103084423,0.6988912620662171,0.299213272995419,0.9185185220506457,2.936725986281982e-05,0.1
25,1.0088325477529456,0.7261588691487725,0.317270756981991,0.9111111111111111,2.9295573164232926e-05,0.1
26,1.0740503883361816,0.7083143987773377,0.24323372255872797,0.9259259259259259,2.9220137699344072e-05,0.1
27,1.0416920594227166,0.7159807244053593,0.2599258380907553,0.9333333368654604,2.914097324979653e-05,0.1
28,1.0163859351476034,0.733222372914538,0.3210746579700046,0.8962962998284234,2.905810057509517e-05,0.1
29,1.006444297366672,0.7341901324560612,0.33272037461951925,0.888888892421016,2.897154140716265e-05,0.1
