Time,25W,25X,25Y,25Z,25P,25Q
113.729,1881,2655,3764,42,39,44
113.729,1890,2665,3988,43,42,39
113.729,1892,2659,3885,38,41,39
113.729,1890,2657,3648,46,41,40
113.729,1893,2655,3642,43,38,38
113.729,1885,2653,3742,39,42,37
113.729,1885,2660,3990,42,46,41
113.729,1878,2652,3888,45,44,44
113.729,1885,2656,3639,42,39,42
113.729,1881,2651,3643,41,37,42
113.729,1883,2654,3750,44,39,42
113.729,1882,2649,3997,41,43,41
113.729,1875,2653,3882,40,40,40
113.729,1874,2649,3626,42,42,40
113.729,1879,2652,3639,44,40,42
113.729,1885,2652,3754,39,40,38
113.729,1880,2652,3996,39,40,42
113.729,1886,2653,3887,40,41,42
113.729,1878,2653,3626,42,35,42
113.729,1882,2656,3647,52,42,41
113.729,1883,2653,3751,41,39,39
113.729,1875,2658,4000,42,46,37
113.729,1890,2653,3887,41,54,42
113.729,1878,2647,3624,37,35,48
113.729,1876,2651,3645,41,21,42
113.729,1877,2652,3768,42,42,42
113.729,1892,2657,4010,42,44,42
113.729,1885,2645,3879,44,44,39
113.729,1876,2646,3618,37,39,43
113.729,1881,2652,3649,40,43,40
113.729,1887,2652,3791,41,40,40
113.729,1888,2650,4004,39,45,40
113.729,1882,2647,3879,40,22,42
113.729,1888,2656,3612,39,38,45
113.729,1888,2649,3654,44,56,39
113.729,1891,2661,3798,39,42,39
113.729,1879,2650,4008,44,43,44
113.729,1882,2647,3883,39,39,46
113.729,1878,2653,3593,41,45,38
113.729,1886,2661,3656,44,36,41
113.729,1886,2656,3807,44,38,46
113.729,1879,2654,4004,41,42,43
113.729,1882,2656,3878,42,41,41
113.729,1872,2652,3592,42,40,42
113.729,1892,2659,3656,42,44,40
113.729,1886,2651,3801,45,43,40
113.729,1881,2654,4008,41,38,42
113.729,1881,2656,3878,38,39,43
113.729,1887,2652,3598,38,38,41
113.729,1879,2650,3654,44,44,46
113.729,1884,2672,3806,41,41,44
113.729,1890,2654,3993,40,38,41
113.729,1880,2651,3880,43,38,40
113.729,1882,2651,3607,41,36,42
113.729,1883,2646,3662,39,41,41
113.729,1890,2655,3799,41,42,37
113.729,1888,2652,3991,38,42,48
113.729,1878,2656,3882,43,42,44
113.729,1883,2650,3592,37,38,40
113.729,1884,2650,3653,41,29,39
113.741,1881,2657,3809,42,39,45
113.774,1884,2660,3993,45,48,41
113.775,1885,2650,3877,39,38,42
113.775,1882,2652,3589,43,44,45
113.793,1882,2653,3650,46,40,37
113.832,1887,2647,3810,37,38,39
113.832,1885,2657,4000,42,44,41
113.849,1881,2653,3874,43,37,42
113.867,1883,2647,3568,39,39,38
113.885,1884,2654,3655,39,39,42
113.904,1888,2656,3825,40,46,35
113.923,1883,2664,4007,42,37,42
113.923,1882,2653,3869,48,43,39
113.938,1874,2653,3574,39,42,40
113.957,1882,2659,3657,45,42,39
113.975,1882,2662,3830,44,39,38
113.997,1883,2657,3984,45,37,44
114.017,1881,2649,3872,42,39,43
114.038,1871,2648,3562,44,37,43
114.056,1880,2658,3672,45,44,44
114.067,1891,2665,3847,39,42,44
114.067,1884,2655,3990,38,39,42
114.088,1880,2654,3863,43,44,41
114.105,1879,2653,3562,42,41,40
114.124,1885,2655,3670,45,42,44
114.136,1890,2653,3848,42,44,39
114.152,1884,2651,3982,44,43,39
114.168,1881,2654,3867,42,42,44
114.188,1884,2651,3559,40,43,41
114.209,1891,2656,3675,44,42,40
114.209,1888,2652,3855,42,40,42
114.230,1888,2653,3998,42,42,44
114.251,1879,2651,3865,42,41,43
114.270,1875,2656,3551,41,44,40
114.286,1882,2656,3663,43,41,42
114.306,1894,2653,3857,45,39,44
114.324,1882,2666,3991,43,42,40
114.343,1879,2652,3866,41,40,44
114.355,1885,2666,3583,44,39,39
114.355,1877,2661,3695,45,46,40
114.378,1896,2666,3862,42,40,40
114.397,1898,2651,3992,45,40,42
114.418,1891,2655,3864,42,41,44
114.434,1883,2650,3542,43,44,43
114.453,1880,2651,3675,40,12,36
114.473,1877,2653,3862,40,44,44
114.493,1879,2656,3985,45,41,41
114.535,1885,2650,3861,43,42,38
114.535,1880,2652,3554,44,39,43
114.535,1885,2656,3674,43,48,39
114.555,1878,2654,3861,42,45,42
114.569,1882,2654,3987,41,41,42
114.590,1884,2657,3860,44,41,39
114.604,1885,2649,3536,40,39,39
114.622,1880,2653,3678,41,42,42
114.643,1881,2655,3855,42,40,35
114.661,1880,2655,3976,42,44,40
114.661,1880,2650,3860,40,45,37
114.679,1882,2651,3551,41,38,39
114.700,1885,2656,3681,42,42,40
114.722,1883,2657,3861,44,37,48
114.738,1885,2646,3983,42,39,40
114.757,1882,2664,3854,44,43,39
114.765,1879,2646,3548,35,41,36
114.785,1878,2651,3676,38,38,38
114.809,1884,2660,3861,39,40,41
114.809,1878,2653,3968,40,43,45
114.822,1885,2655,3856,40,39,46
114.839,1882,2651,3536,41,24,43
114.849,1883,2652,3668,42,42,43
114.870,1894,2651,3878,41,42,44
114.890,1886,2668,3972,49,42,59
114.910,1880,2651,3855,42,41,39
114.931,1874,2651,3519,39,41,43
114.951,1885,2660,3677,48,39,40
114.951,1890,2652,3889,42,45,39
