Time,25W,25X,25Y,25Z,25P,25Q
0.000,2139,2853,3973,375,379,377
0.020,2157,2850,4072,384,378,375
0.040,2146,2847,3978,373,375,372
0.060,2137,2856,3954,374,380,373
0.080,2140,2857,3951,373,377,380
0.100,2147,2854,3976,376,376,377
0.120,2148,2864,4094,380,378,377
0.140,2141,2851,3957,374,379,374
0.160,2136,2854,3978,378,381,373
0.180,2140,2860,3953,382,373,378
0.200,2147,2860,3988,373,384,369
0.220,2138,2855,4095,383,377,375
0.240,2140,2851,3967,373,375,378
0.260,2142,2852,3978,378,379,380
0.280,2151,2845,3957,384,380,380
0.300,2144,2860,3988,378,379,384
0.320,2141,2855,4073,372,374,370
0.340,2137,2849,3956,377,378,375
0.360,2147,2856,3996,378,379,374
0.380,2147,2856,3984,368,365,378
0.400,2136,2852,3985,377,379,373
0.420,2146,2851,4066,373,362,373
0.440,2133,2855,3967,374,379,375
0.460,2135,2855,3964,384,373,379
0.480,2131,2849,3933,378,378,373
0.500,2146,2856,3981,375,380,371
0.520,2140,2854,4091,384,384,375
0.540,2147,2849,3971,380,379,375
0.560,2150,2853,3977,375,380,376
0.580,2132,2860,3962,386,377,373
0.600,2143,2832,3986,373,377,377
0.620,2141,2861,4087,385,380,382
0.640,2144,2846,3963,377,371,381
0.660,2144,2848,3975,378,380,378
0.680,2141,2860,3946,381,374,383
0.700,2138,2857,3994,375,377,378
0.720,2143,2853,4094,371,379,381
0.740,2142,2852,3979,385,386,378
0.760,2140,2856,3989,376,380,377
0.780,2144,2856,3945,386,381,375
0.800,2144,2855,3989,381,375,377
0.820,2144,2852,4076,373,379,382
0.840,2144,2854,3972,384,382,380
0.860,2135,2858,3976,373,381,375
0.880,2141,2855,3968,389,374,370
0.900,2155,2856,3984,376,378,377
0.920,2152,2863,4095,375,373,375
0.940,2142,2859,3964,369,378,382
0.960,2157,2850,3978,375,379,373
0.980,2138,2849,3946,376,381,376
1.000,2141,2854,3983,372,377,379
1.020,2142,2849,4095,373,379,379
1.040,2141,2856,3964,379,378,381
1.060,2147,2862,3955,378,374,384
1.080,2139,2853,3955,379,379,381
1.100,2148,2851,3983,384,379,378
1.120,2143,2851,4085,376,371,372
1.140,2141,2855,3968,372,371,375
1.160,2148,2858,3973,370,375,376
1.180,2151,2854,3955,380,379,375
1.200,2145,2853,3988,380,371,374
1.220,2150,2854,4095,381,381,376
1.240,2165,2850,3964,367,373,374
1.260,2143,2860,3986,380,380,379
1.280,2136,2854,3958,381,374,367
1.300,2141,2868,3991,395,379,377
1.320,2154,2854,4093,379,371,380
1.340,2139,2860,3970,377,383,382
1.360,2145,2853,3964,375,373,372
1.380,2149,2856,3957,383,375,383
1.400,2145,2858,3992,382,375,384
