Time,25W,25X,25Y,25Z,25P,25Q
0.000,2143,2856,3975,388,383,383
0.020,2143,2859,3974,389,382,382
0.040,2148,2856,3856,388,388,380
0.060,2142,2858,3981,383,386,392
0.080,2149,2854,3994,382,384,377
0.100,2149,2859,4095,389,386,393
0.120,2146,2854,3979,381,384,383
0.140,2145,2865,3872,380,380,383
0.160,2140,2852,3960,385,383,389
0.180,2142,2859,3988,383,373,384
0.200,2157,2865,4095,385,380,382
0.220,2145,2858,3957,385,385,386
0.240,2154,2850,3906,377,379,374
0.260,2143,2856,3940,381,382,385
0.280,2140,2859,3992,378,384,386
0.300,2150,2854,4087,384,381,390
0.320,2139,2856,3988,379,386,384
0.340,2136,2866,3845,380,386,384
0.360,2141,2853,3951,382,381,384
0.380,2147,2852,4000,383,390,381
0.400,2146,2860,4071,384,388,385
0.420,2150,2862,3979,386,381,383
0.440,2154,2854,3915,379,387,388
0.460,2146,2855,3964,381,377,388
0.480,2142,2858,3992,387,378,384
0.500,2151,2858,4074,376,386,384
0.520,2143,2864,3975,388,386,385
0.540,2127,2850,3888,375,375,384
0.560,2138,2854,3946,379,381,373
0.580,2146,2846,3984,383,381,379
0.600,2137,2855,4090,386,381,381
0.620,2146,2851,3977,386,390,386
0.640,2153,2852,3911,384,377,384
0.660,2138,2854,3959,379,384,382
0.680,2148,2859,3988,381,377,381
0.700,2139,2859,4087,383,376,375
0.720,2145,2854,3978,379,381,386
0.740,2123,2851,3903,383,383,375
0.760,2143,2856,3969,386,378,380
0.780,2149,2856,3992,382,383,388
0.800,2139,2863,4076,384,384,386
0.820,2144,2858,3974,377,382,383
0.840,2135,2856,3960,382,378,370
0.860,2151,2858,3952,388,383,386
0.880,2144,2861,3985,376,384,384
0.900,2147,2859,4085,377,383,384
0.920,2147,2853,3972,383,381,386
0.940,2150,2857,3971,383,382,381
0.960,2142,2861,3951,379,375,375
0.980,2135,2856,3980,382,377,388
1.000,2147,2854,4095,382,388,381
1.020,2145,2857,3976,375,383,379
1.040,2150,2857,3986,375,380,379
1.060,2134,2858,3964,381,378,384
1.080,2144,2858,3989,378,381,374
1.100,2152,2856,4072,384,382,383
1.120,2145,2854,3963,379,380,385
1.140,2136,2857,3980,386,384,383
1.160,2147,2856,3932,378,383,381
1.180,2139,2859,3987,380,377,379
1.200,2148,2857,4071,379,382,378
1.220,2149,2853,3974,382,383,379
1.240,2142,2857,3978,381,381,386
1.260,2142,2861,3922,380,370,386
1.280,2145,2856,3976,382,381,383
1.300,2152,2861,4063,381,386,383
1.320,2139,2860,3959,382,380,386
1.340,2143,2852,3984,382,382,375
1.360,2143,2857,3934,394,382,397
1.380,2148,2858,4000,382,381,381
1.400,2143,2859,4074,382,378,377
1.420,2134,2858,3953,380,378,378
1.440,2136,2856,3966,376,378,384
1.460,2133,2848,3953,373,382,377
1.480,2144,2857,4002,382,385,378
1.500,2139,2855,4090,382,381,381
1.520,2148,2850,3955,375,381,379
1.540,2140,2854,3976,384,379,381
1.560,2150,2856,3956,378,382,376
1.580,2146,2855,3989,375,378,380
1.600,2147,2860,4079,387,380,389
1.620,2136,2849,3965,382,386,381
1.640,2141,2860,3979,380,381,384
1.660,2146,2867,3951,384,381,386
1.680,2143,2861,3991,386,383,386
1.700,2159,2856,4092,378,381,378
1.720,2141,2864,3950,382,379,384
1.740,2140,2850,3974,375,375,380
1.760,2135,2856,3949,379,382,378
1.780,2135,2856,3983,378,375,375
1.800,2141,2855,4065,384,384,383
1.820,2144,2850,3970,384,380,381
1.840,2146,2863,3977,377,380,378
1.860,2147,2852,3939,392,388,384
1.880,2139,2847,3997,383,375,379
1.900,2143,2861,4049,388,389,385
1.920,2138,2855,3951,384,383,381
1.940,2146,2849,3974,379,382,380
1.960,2143,2847,3916,383,388,385
1.980,2140,2856,4003,377,378,381
2.000,2143,2850,4030,377,385,384
2.020,2160,2851,3974,380,380,378
2.040,2140,2853,3973,385,384,373
2.060,2159,2845,3929,372,380,371
2.080,2141,2856,3997,383,379,382
2.100,2149,2861,4040,388,377,387
2.120,2135,2854,3971,374,382,382
2.140,2141,2847,3964,377,379,379
2.160,2143,2854,3926,380,377,380
2.180,2142,2853,3998,386,379,384
2.200,2154,2850,4084,387,392,379
2.220,2146,2857,3973,380,377,386
2.240,2140,2852,3977,381,375,384
2.260,2133,2847,3931,380,380,375
2.280,2143,2853,3997,381,416,379
2.300,2152,2860,4095,369,385,377
