fold,epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,1,2.312441305319468,0.12237066184558595,2.2120076497395833,0.12916666666666668,1.08e-05,0.05
1,2,2.260634203751882,0.1226362527658542,2.16090087890625,0.13333333333333333,1.56e-05,0.05
1,3,2.2067600091298423,0.13374129642422,2.124991861979167,0.12916666666666668,2.04e-05,0.05
1,4,2.179983752965927,0.12318009606255297,2.1093180338541666,0.10833333333333334,2.5200000000000003e-05,0.05
1,5,2.160848867893219,0.1284695918361346,2.1001261393229167,0.13333333333333333,3e-05,0.05
1,6,2.1355984965960184,0.14595891665667296,2.0450846354166665,0.1875,3e-05,0.05
1,7,2.036199488242467,0.19983348955089847,1.7853617350260416,0.2791666666666667,2.9998033254984483e-05,0.05
1,8,1.7387126286824544,0.3583374405900637,1.3597808837890626,0.5166666666666667,2.9992133535682725e-05,0.05
1,9,1.5487000048160553,0.4350334237019221,1.2731554667154947,0.5083333333333333,2.998230238919386e-05,0.05
1,10,1.5191906372706094,0.46854809174935025,1.1670064290364583,0.5833333333333334,2.9968542393565674e-05,0.05
1,11,1.4316510071357091,0.5083762948711713,1.1683579762776692,0.5708333333333333,2.9950857157118544e-05,0.05
1,12,1.3544159303108851,0.5521116763353348,1.0822331746419271,0.5916666666666667,2.9929251317499212e-05,0.05
1,13,1.3540423601865768,0.5644638891021411,0.941998036702474,0.6708333333333333,2.990373054046467e-05,0.05
1,14,1.3159177919228873,0.5897138317426046,1.0048561096191406,0.6666666666666666,2.9874301518396384e-05,0.05
1,15,1.2226195861895879,0.6286292567849159,0.895339838663737,0.7166666666666667,2.9840971968545348e-05,0.05
1,16,1.2108716895182927,0.6381774087746938,0.9586052576700846,0.6666666666666666,2.980375063100837e-05,0.05
1,17,1.1533286601305008,0.6667125090956688,0.8276594797770183,0.7291666666666666,2.9762647266436125e-05,0.05
1,18,1.1627335717280707,0.6437566469113032,0.7805443445841471,0.75,2.9717672653473598e-05,0.05
1,19,1.0377071817715964,0.7234749749302865,0.8342444101969401,0.7291666666666666,2.9668838585933568e-05,0.05
1,20,1.039692352215449,0.7105733642975489,0.768310546875,0.7416666666666667,2.9616157869703905e-05,0.05
1,21,0.9907427211602529,0.7409286131461461,0.7389622370402018,0.7458333333333333,2.95596443193894e-05,0.05
1,22,1.0005894045035044,0.7345956181486447,0.7794960657755534,0.75,2.949931275468918e-05,0.05
1,23,1.0688282271226248,0.7071690479914348,0.6785878499348958,0.7875,2.9435178996510466e-05,0.05
1,24,0.9685744792222977,0.7531846443812052,0.75335693359375,0.725,2.936725986281982e-05,0.05
1,25,0.984184843301773,0.7456344718734423,0.7254280090332031,0.7791666666666667,2.9295573164232926e-05,0.05
1,26,0.9746428668498993,0.7570266127586365,0.7068915049235026,0.7875,2.9220137699344072e-05,0.05
1,27,0.9674866283933322,0.7529448876778285,0.6637058258056641,0.7708333333333334,2.914097324979653e-05,0.05
1,28,0.8767079482475917,0.7964777658383052,0.6856195449829101,0.7666666666666667,2.905810057509517e-05,0.05
1,29,0.956204288204511,0.762699444591999,0.7470897674560547,0.7458333333333333,2.897154140716265e-05,0.05
1,30,0.9252530579765638,0.775238620241483,0.6816752115885417,0.7833333333333333,2.8881318444640577e-05,0.05
1,31,0.9876616875330607,0.7416908125082652,0.7178486506144206,0.7625,2.87874553469372e-05,0.05
1,32,0.9936496650179227,0.746489417552948,0.6907499313354493,0.775,2.8689976728023116e-05,0.05
1,33,0.8876043399175008,0.7940633535385132,0.6850474039713542,0.8166666666666667,2.8588908149976716e-05,0.05
1,34,0.8560178607702256,0.7992984394232432,0.7023082097371419,0.7791666666666667,2.8484276116280943e-05,0.05
1,35,0.8295704444249471,0.8124976182977358,0.6572454452514649,0.8,2.8376108064873226e-05,0.05
1,36,0.9244599824150403,0.7781165977319081,0.6511777877807617,0.7916666666666666,2.8264432360950365e-05,0.05
1,37,0.8555197184284528,0.8051572596033414,0.6959169387817383,0.7666666666666667,2.814927828953023e-05,0.05
1,38,0.8903311416506767,0.7955936312675476,0.6441591262817383,0.8041666666666667,2.803067604777228e-05,0.05
1,39,0.8001292333006859,0.8337020774682363,0.6537410100301106,0.8083333333333333,2.790865673705889e-05,0.05
1,40,0.9062204256653785,0.7746665135025979,0.6162476221720378,0.8041666666666667,2.778325235483955e-05,0.05
1,41,0.7823224509755771,0.8361228967706362,0.6376036961873373,0.8041666666666667,2.765449578624008e-05,0.05
1,42,0.898818256954352,0.7879012942314148,0.6465751647949218,0.7916666666666666,2.752242079543908e-05,0.05
1,43,0.7335100953777631,0.853423768778642,0.6992938995361329,0.775,2.7387062016813858e-05,0.05
1,44,0.8128928959369659,0.8231442088882128,0.616244379679362,0.8041666666666667,2.7248454945858174e-05,0.05
1,45,0.8733706081906955,0.7957693050305049,0.6132947921752929,0.8166666666666667,2.7106635929874153e-05,0.05
1,46,0.7297306269407272,0.8529177581270536,0.7002822875976562,0.7625,2.6961642158440824e-05,0.05
1,47,0.8251355205972989,0.8160180022319158,0.682644780476888,0.8166666666666667,2.681351165366183e-05,0.05
1,48,0.8154848540822665,0.8298766011993091,0.6248783747355143,0.7958333333333333,2.6662283260194756e-05,0.05
1,49,0.804067462682724,0.8286633948485057,0.6450831095377604,0.8166666666666667,2.6507996635064806e-05,0.05
1,50,0.8521285345156987,0.8056379561622937,0.6521411895751953,0.8208333333333333,2.635069223726544e-05,0.05
1,51,0.7550343225399653,0.8522793153921763,0.6466882705688477,0.7833333333333333,2.6190411317148705e-05,0.05
1,52,0.7876545424262683,0.8340508093436559,0.6243560791015625,0.825,2.602719590560802e-05,0.05
1,53,0.8683522954583168,0.7968080500761668,0.6415214538574219,0.7916666666666666,2.5861088803056338e-05,0.05
1,54,0.8739442487557729,0.8037290826439858,0.7030329386393229,0.7541666666666667,2.5692133568202452e-05,0.05
1,55,0.7923811594645183,0.8327181642254193,0.6989308675130208,0.7625,2.55203745066285e-05,0.05
1,56,0.7560079341133435,0.8430306583642959,0.6837635040283203,0.7916666666666666,2.5345856659171577e-05,0.05
1,57,0.7724904080231985,0.843490902086099,0.6938835144042969,0.7791666666666667,2.5168625790112564e-05,0.05
1,58,0.8468813677628835,0.8080573673049609,0.6759946187337239,0.7791666666666667,2.4988728375175226e-05,0.05
1,59,0.7542869066198666,0.8470036874214808,0.6402854919433594,0.8041666666666667,2.4806211589338802e-05,0.05
1,60,0.8223228613535564,0.8262505998214086,0.6668853759765625,0.7875,2.4621123294467115e-05,0.05
1,61,0.8290944809714953,0.8037587856252988,0.6924119313557943,0.7875,2.443351202675768e-05,0.05
1,62,0.7994157433509826,0.8242193122704824,0.6775808970133463,0.8,2.4243426984013923e-05,0.05
1,63,0.8079191361864407,0.8275107145309448,0.645364507039388,0.8083333333333333,2.4050918012743888e-05,0.05
1,64,0.8496439720193545,0.7937897731860478,0.5984055836995442,0.8291666666666667,2.3856035595088858e-05,0.05
1,65,0.8241205528378487,0.8299061233798662,0.6203721364339193,0.8,2.365883083558531e-05,0.05
1,66,0.8939330910642942,0.7878732939561208,0.6207838694254557,0.8083333333333333,2.3459355447763613e-05,0.05
1,67,0.7616448695460956,0.8488580758372942,0.6385677337646485,0.8125,2.3257661740587065e-05,0.05
1,68,0.7986598412195841,0.822963698208332,0.6256287892659506,0.8083333333333333,2.3053802604734773e-05,0.05
1,69,0.8674044971664746,0.794011123975118,0.6535584767659505,0.7958333333333333,2.2847831498731962e-05,0.05
1,70,0.8466980263590813,0.8064550518989563,0.6204158782958984,0.8166666666666667,2.2639802434931457e-05,0.05
1,71,0.7462219710151354,0.8454203243056934,0.6635270436604818,0.775,2.2429769965349828e-05,0.05
1,72,0.7642838334043821,0.8383930499354998,0.5889973322550456,0.8125,2.2217789167362088e-05,0.05
1,73,0.8936423828204473,0.7811045959591866,0.6477830251057942,0.7916666666666666,2.200391562925862e-05,0.05
1,74,0.7422890976071358,0.8441157405575116,0.646136474609375,0.7833333333333333,2.1788205435668093e-05,0.05
1,75,0.8692048966884613,0.8000224694609642,0.6922734578450521,0.775,2.1570715152850244e-05,0.05
1,76,0.9074746573964755,0.781391899784406,0.6791979471842448,0.7791666666666667,2.1351501813862364e-05,0.05
1,77,0.7289606268207233,0.8520812223354975,0.6367271423339844,0.7875,2.113062290360335e-05,0.05
1,78,0.7408957039316495,0.847061570485433,0.6804595947265625,0.7833333333333333,2.0908136343739315e-05,0.05
1,79,0.7831428115566571,0.8370562766989073,0.6380050659179688,0.825,2.0684100477514608e-05,0.05
