epoch,train_loss_mean,train_loss_sd,val_loss_mean,val_loss_sd,train_acc_mean,train_acc_sd,val_acc_mean,val_acc_sd
20,1.0592846315602462,0.03030005890781064,0.796197706858317,0.058699050839937414,0.7077124670147896,0.01110250197421569,0.7154166666666667,0.026863423432588025
21,1.0553390529255071,0.060629814874145045,0.7823202101389567,0.10182470487174054,0.7097386055191357,0.026325723624315116,0.7283333333333333,0.028314263735159995
22,1.0141074677805106,0.06706089145721583,0.7819698492685954,0.05133810653275979,0.7272209579745929,0.030104853168864288,0.72875,0.018262700637307228
23,1.0166384142140548,0.040483732127576416,0.7582771555582682,0.06636835484847269,0.7315020337700844,0.01953303515611375,0.7325,0.027763885414929468
24,0.9848203126092752,0.05579195843201904,0.731052131652832,0.07111036832429628,0.7419126002987226,0.02682603510318466,0.7491666666666666,0.026117020607873694
25,0.9712893097599347,0.07462343595291498,0.7455369377136231,0.06959154781279142,0.7522320302327474,0.030234629559594238,0.7404166666666667,0.027642029413982215
26,0.9741409960885843,0.06536463621857089,0.7563530731201171,0.07794225759650644,0.7517794414858023,0.027916667628834674,0.7391666666666666,0.036014828907473206
27,0.9721477627754211,0.07548033006761579,0.720693613688151,0.06269864970001121,0.7539253564675649,0.030398804205287254,0.7458333333333333,0.023405971592156544
28,0.9446655688186485,0.06786988548086084,0.7330298360188803,0.08361318472698047,0.765923687517643,0.03031068152286704,0.7508333333333334,0.028314263735160036
29,0.9310945314168929,0.0777948141534868,0.7564047273000082,0.08400220807416398,0.7715663300951322,0.0361633644858294,0.7441666666666666,0.032937464128403614
30,0.936817255616188,0.059617930941593504,0.719275623957316,0.06900136512807738,0.770319963991642,0.024294964820454627,0.7537499999999999,0.021104713943033777
31,0.9331010764837264,0.05480747466640577,0.7238390064239502,0.08100726517457235,0.7673761034011841,0.025508106989314654,0.7475,0.028679798886978476
32,0.9270058242976665,0.05461936133800432,0.7164084084828695,0.0891355256954897,0.7741554527978102,0.023488769631738023,0.7545833333333334,0.0339326902725941
33,0.8951263267298539,0.05201311499543452,0.707485154469808,0.060806696574333824,0.7878772424658139,0.02293944674691058,0.7629166666666667,0.037702641784507135
34,0.888417060226202,0.0492024624771355,0.6973717498779297,0.0865002593916862,0.7922465187311173,0.02222676809429599,0.7679166666666667,0.029070609017390316
35,0.8753565348188083,0.05547129245027796,0.728638474146525,0.08773074963836541,0.794036237647136,0.02059387276147442,0.7620833333333333,0.028897568140666196
36,0.8691587490340075,0.04256940079761876,0.7022333145141602,0.07161417264689648,0.7982140926520029,0.01676058180097995,0.7658333333333334,0.028585479349306525
37,0.8748674565056959,0.0325537437085478,0.7003598562876384,0.05141301602829675,0.7971012276411057,0.016729300530904555,0.7675,0.023553852139666716
38,0.8678745164473852,0.05411996769153661,0.6959674263000488,0.07213388744894655,0.8028546632826329,0.02185433352024716,0.7816666666666666,0.026366949944631735
39,0.8700566262006759,0.04825682140252851,0.7043546803792318,0.09955062746723678,0.8009774845341842,0.020464244159056132,0.7729166666666667,0.03564063172321207
40,0.8619642136494319,0.04207436623676631,0.7152831172943115,0.0924263722509772,0.8000957000255585,0.01899252383633863,0.7691666666666667,0.03119284897473287
41,0.840683132360379,0.037181256164662876,0.700006275177002,0.07874834946805868,0.8098455512523651,0.01888568434509931,0.765,0.027017369812861836
42,0.8715407459437847,0.052902516512258885,0.6993957583109538,0.05952532103723852,0.7969287969668706,0.02471976380222451,0.76625,0.01761755052269621
43,0.8364329521358013,0.05649300585166694,0.6986327807108561,0.06476283918393777,0.8124841982622941,0.02206757818888351,0.7729166666666667,0.02135910624893012
44,0.8239767453074455,0.06731143348968939,0.70594357808431,0.08474776954492695,0.8171580040951569,0.02814635359132145,0.7691666666666667,0.02577502379924898
45,0.8331599529087544,0.05248903476520131,0.6804603258768718,0.054205902022584705,0.8163712127010028,0.020938434877371567,0.7829166666666667,0.023443029183191116
46,0.806108993490537,0.04074259701813217,0.6890952618916829,0.05873098564455467,0.824624270449082,0.015929964117855914,0.7683333333333333,0.02820504726743112
47,0.8481323837240538,0.04741900801329625,0.6938570340474446,0.07722291359193777,0.8070017073055109,0.022361777710515656,0.7670833333333333,0.03597463526870078
48,0.8160871952772141,0.04774558826736519,0.6848066902160644,0.06453531236067635,0.8212599975367387,0.022520567983664808,0.7808333333333334,0.026366949944631728
49,0.8218987197677293,0.0503001797594363,0.6788620026906331,0.040856038567315685,0.8192881186306475,0.02152758211112767,0.78125,0.030885216608245957
50,0.828033837278684,0.028604950991544052,0.6837541516621908,0.08484264035980058,0.8156949899593989,0.0112370597960587,0.7820833333333332,0.029985207258262987
51,0.8149022540946802,0.04599632782127613,0.6709303919474283,0.038552492839499054,0.8256915768484274,0.017741974788119952,0.7766666666666666,0.020619270622106268
52,0.8505758760869503,0.04998627711290089,0.6615172894795736,0.04634439279834391,0.8035747622946898,0.020748765779598187,0.7875,0.02461117381481857
53,0.8158304740488529,0.05887571525879462,0.6875903828938802,0.07470287440828134,0.8208262777825197,0.022266949068772808,0.7804166666666666,0.02477133075069831
54,0.8316260559360187,0.04653317314754719,0.7004342460632325,0.06876991208256773,0.8146331175168354,0.019223262822637945,0.7679166666666666,0.031121650000689755
55,0.8463669907550017,0.07202559680695805,0.6947859700520833,0.0899096229314343,0.8085219463209311,0.02722302293893949,0.7766666666666666,0.033344905398716956
56,0.7681261946260929,0.05186880305636483,0.6985654640197754,0.08554494634835726,0.84120476881663,0.022420165486119168,0.7820833333333334,0.030241440988921498
57,0.8278066197037697,0.04366785420933806,0.6805182838439942,0.07919364880130277,0.8145680885513624,0.017733722857863874,0.7795833333333333,0.02773955703848494
58,0.8149545321861902,0.03251097982619047,0.69279935836792,0.07730730279955837,0.8242512460052968,0.015170334014789401,0.7779166666666667,0.02591310860415754
59,0.8073674861590068,0.046052546815430404,0.6682971509297688,0.08521908545979491,0.8249326120813688,0.018796007954909343,0.7883333333333333,0.03567038748331557
60,0.7941446960965792,0.08293347712491986,0.6552811622619629,0.08295872316351129,0.8299134964247544,0.03270774537672706,0.7841666666666667,0.032855369555705456
61,0.8013783377905688,0.05371088373595559,0.684180425008138,0.058638430252076795,0.825617950061957,0.02304966273602507,0.7745833333333334,0.029097139352838756
62,0.7953462719420592,0.030213640278385304,0.6592118835449219,0.05988231899411094,0.8291716928283372,0.010220957702860104,0.7866666666666667,0.028987545218210144
63,0.8064314107596875,0.037938437066349015,0.6727091344197591,0.05999298604548791,0.8240231604874134,0.0151203736901138,0.78,0.026410809608899372
64,0.802395215779543,0.06994961208819836,0.6776272964477539,0.09050016515586384,0.825770117888848,0.030462861000125144,0.78125,0.03639047918492749
65,0.7836507045229276,0.04887286479425347,0.6727521959940592,0.08359343270078096,0.8355102007091044,0.01960907543004382,0.7920833333333334,0.019290061728296316
66,0.7971304421126842,0.04080731553291851,0.6785641924540202,0.053782706909327675,0.826927616149187,0.016029424982579903,0.7816666666666666,0.02539806544591659
67,0.7770381531616052,0.047477676908224624,0.6900352986653646,0.0699470615693985,0.8353451339403788,0.022311734371758957,0.7708333333333334,0.028800612990732933
68,0.7826277506848176,0.039266270112078484,0.6756462287902832,0.06911204402450556,0.8337843400239944,0.017232799496296608,0.7841666666666667,0.026483747636784537
69,0.7723059322933356,0.06898212929359712,0.6885585975646973,0.06380703638889082,0.837192735572656,0.03044928117375951,0.7795833333333333,0.023111545134813418
70,0.799298998216788,0.062421608956206326,0.665388526916504,0.07592159082717798,0.8262605277697246,0.027168821906770845,0.7833333333333333,0.028122856571273037
71,0.7569341457883517,0.06160396379122842,0.6730547078450522,0.0883322048232465,0.8441019811232884,0.02615534442258077,0.77625,0.036854003752544905
72,0.8070876019199689,0.039750864327407334,0.6641296704610189,0.07851221789478736,0.825222828189532,0.013630517628089702,0.7870833333333334,0.025942868141502956
73,0.8102766123414039,0.05926286755068135,0.6652508608500163,0.08877109656385998,0.8226394720375538,0.027644507942935548,0.79125,0.0360282168224769
74,0.8130243049561978,0.06653560804969398,0.6643059984842936,0.0748356499870701,0.8185172127187252,0.027062507041706055,0.7883333333333333,0.026988795114424712
75,0.7850331272184848,0.06949309942312304,0.6689013544718424,0.06766390219575917,0.8306702298422655,0.02633092826325746,0.7849999999999999,0.02197782271650273
76,0.7614733983079592,0.07511711159712564,0.6678834597269694,0.055979689323992964,0.8394976814091205,0.029724495773419266,0.7795833333333333,0.016131452675816216
77,0.7639303355912367,0.027471968568170902,0.6887364959716796,0.060298822590320524,0.8407497264941532,0.012012933481398688,0.7754166666666666,0.025942868141502914
78,0.7550993763903777,0.052636599997891186,0.6689779726664226,0.06494712410091294,0.8436194548010827,0.019617925518572825,0.7849999999999999,0.022498285257018445
79,0.775567307472229,0.03257358208750563,0.6705828603108724,0.09360521376935958,0.8356774965922037,0.014621431378169564,0.7904166666666667,0.032158101911003996
80,0.7658754895627499,0.0377086471703511,0.669717222849528,0.09258677027381614,0.8408283398548763,0.016945756760646285,0.7858333333333334,0.027791663196179497
81,0.7363921703398228,0.06672067041389773,0.6829457219441732,0.09685810992295776,0.8514237311482429,0.02774338720631207,0.7833333333333333,0.033159267739759225
82,0.7777150902152061,0.06343697489140619,0.6607563591003418,0.07304472312827179,0.8324253472685814,0.024252473568310697,0.7895833333333333,0.021449229460389557
83,0.7816218479474386,0.03139840936114691,0.6729856236775716,0.09265320189248276,0.8302373276650906,0.012872390260361995,0.79375,0.029150127585854665
84,0.7700385497510434,0.0454523620965032,0.66771271387736,0.08073091057158585,0.8355868361393611,0.018838430230658267,0.7833333333333333,0.033793125168323467
85,0.7675865366558234,0.043249464066224444,0.6752729288736979,0.06693062950326464,0.8377470251421133,0.01762591918026278,0.7825,0.03847999319832591
86,0.7614764295518398,0.02670503905368096,0.6698293749491373,0.07397334151352739,0.8400243571400642,0.013556958046391013,0.7849999999999999,0.03520223758320197
87,0.7520528854926427,0.0458814718501586,0.671699473063151,0.0844512327806419,0.8456894698242345,0.018699623957849944,0.7820833333333334,0.03757964792639236
88,0.7784382104873657,0.04555524906126263,0.6651231384277343,0.07667978166658031,0.8347180181741715,0.018976830685737005,0.7916666666666666,0.028395900417029014
89,0.7682376972337563,0.05849201007730558,0.6603868103027344,0.0821891945457776,0.8398233790695666,0.02212101278367119,0.7945833333333333,0.03768217068660353
90,0.7615337113042673,0.049877092088386185,0.6654947408040365,0.10329889553307205,0.8364076218008994,0.02018395019730473,0.7858333333333334,0.04106979906283603
91,0.8006422062218188,0.0441291109103028,0.6535519472757975,0.07358130772678172,0.8230247760812441,0.017707625550533863,0.7875,0.03068155838107572
92,0.779561433494091,0.041360318317321315,0.6580939165751138,0.08677098069460552,0.8327786895632745,0.014583270919922453,0.7866666666666666,0.030161601784756423
93,0.7503037681678931,0.023610167485196037,0.6441281445821126,0.05869119223673699,0.8448176190753778,0.010247442565896306,0.7941666666666667,0.025398065445916593
94,0.7633061594267686,0.05479278844175071,0.6589978218078614,0.07535821867576793,0.840777668307225,0.02268618879677088,0.7908333333333333,0.029840108893323978
95,0.7440798769891261,0.03221983856654596,0.6379158973693848,0.06532734727912462,0.8475650721788407,0.01438046526691628,0.7945833333333334,0.03287004433849788
96,0.7365681650241216,0.029936991334266444,0.6571117464701335,0.06771270330708083,0.848616671015819,0.014658672745677625,0.7849999999999999,0.03558375617755526
97,0.7647904780507088,0.022171017314207557,0.6440274429321289,0.06800118382778782,0.8380055668950082,0.009819303308465208,0.79,0.033632913039256244
98,0.7695427705347538,0.07349027551162046,0.6621252950032552,0.08820044004427181,0.8356632685661316,0.028430278041309494,0.7870833333333334,0.03618848548200768
99,0.7560525101919968,0.05649474715703789,0.653927199045817,0.07530051983401319,0.8417827600737413,0.02571324008344042,0.7854166666666667,0.040978106922033124
100,0.742799982279539,0.056938138919728175,0.6434141794840496,0.08325359610585242,0.8468158873418966,0.021485485865891673,0.7887500000000001,0.036696641788023586
101,0.7632104499141376,0.03329454688274314,0.6314848899841309,0.06302332248078688,0.8388993113736312,0.013773308369147202,0.79,0.028679798886978452
102,0.7725348169108232,0.06684187406533802,0.6430030822753906,0.08015182135101628,0.8353729080657164,0.02716240675847823,0.7975,0.03246555629708218
103,0.7588177626828353,0.05212514328511876,0.6586664962768556,0.058367586044092985,0.8378532423079014,0.01763873251588738,0.7908333333333333,0.023057228854941252
104,0.7692062809069952,0.06532508412748425,0.6333966191609701,0.0778689216003548,0.8369765956699847,0.026228105084224927,0.7958333333333334,0.03519127627588868
105,0.7217557446161906,0.05072652222517545,0.6558308982849121,0.09694156740343496,0.8536564986407758,0.023751187819535773,0.7916666666666667,0.04374448818895452
106,0.7543992868065834,0.0514145208696633,0.6420399284362792,0.07738990081333313,0.8426565787692866,0.019899074638182475,0.7904166666666667,0.04226651550971919
107,0.7524597129225731,0.029009693693449787,0.6521429824829101,0.08242329272673984,0.8438046102722486,0.013155930577753987,0.7891666666666667,0.030944494314741392
108,0.743984144081672,0.0552667076388742,0.6393845240275066,0.0974132608776694,0.8424921811620394,0.023500653954146713,0.7983333333333333,0.03779207245892637
109,0.7474715129037698,0.041283662495493416,0.6492722193400065,0.09873706601916907,0.8428041417896747,0.017244905938575573,0.8004166666666667,0.03969647572751498
110,0.7526112493375937,0.056142686510759536,0.6446331532796223,0.08221685137385243,0.8389535215497016,0.024595582858807884,0.7954166666666667,0.03785582216258076
111,0.7570729090770085,0.038730584965439026,0.6531848080952962,0.0908568268600049,0.8418542633950711,0.018630719708874883,0.7920833333333334,0.03677016117841231
112,0.7293991440037886,0.04277362207152799,0.6464250818888346,0.09686843304394135,0.8502397830287615,0.01891893182184438,0.7941666666666667,0.03879950044224668
113,0.7352922487755617,0.04216735882850587,0.6363161849975586,0.09328590267948783,0.8489873273670673,0.016984331483634655,0.8070833333333333,0.04063775915495098
114,0.7377625271677971,0.029973568216371024,0.6294460805257162,0.07347227796512104,0.8483853837351004,0.013787319556493222,0.8070833333333333,0.036644037629976874
115,0.7663281606634458,0.031822262096482756,0.6509778849283854,0.0744259884357276,0.8343083881835144,0.013034766236917263,0.7933333333333333,0.02820504726743114
116,0.7435193991164366,0.03904966266059594,0.6503363545735678,0.07537499621967542,0.8455957765877248,0.01769444000899687,0.7920833333333334,0.028358512776829128
117,0.7302666295071443,0.0439823696249429,0.6701997248331706,0.07773013842265859,0.8505493749678135,0.017460088496885615,0.7854166666666667,0.02206978969732041
118,0.7487385348975659,0.05859197304392588,0.6501045735677083,0.08387936101600793,0.8436745609343053,0.0223059666616828,0.7920833333333334,0.03157699291385237
119,0.7519034317632516,0.04481395582528341,0.6439656066894531,0.08253465403930065,0.8413648307820161,0.016739685342068714,0.79,0.029344694769431696
120,0.7387648627658685,0.035829792437257243,0.6341618283589681,0.08121086308278284,0.8452196932335694,0.017058762795521355,0.8025,0.031068919803845428
121,0.7318542006115119,0.03407134748782727,0.6345739301045736,0.08250658114854478,0.8467050924400489,0.015622888969388758,0.7904166666666667,0.031059605182198864
122,0.7398896872003873,0.03959472840405434,0.6294809087117513,0.07587631978769209,0.8420875433087349,0.018747702400345727,0.7945833333333334,0.04401046803087074
123,0.7479797799388568,0.04765073123156363,0.6220139249165852,0.0831722441392071,0.8419028297066689,0.019374583302489156,0.7954166666666667,0.03950162131381134
124,0.7287575662632783,0.030902050830796897,0.6337214787801106,0.07346087784504507,0.8516538445154825,0.014319098375327287,0.7941666666666667,0.0324655562970822
125,0.7614353905618191,0.03828901752958243,0.6352653948465983,0.08195245474685074,0.8352535832424959,0.01552461700316852,0.7929166666666666,0.027149136584502114
126,0.7508833210170269,0.04003339660272973,0.6282175318400065,0.08533307320577455,0.8391017213463783,0.01685868943412644,0.79375,0.0331738080902672
127,0.7509497504929701,0.04090771961450981,0.6317627588907878,0.07029508849607152,0.8421444395184517,0.016887438293236447,0.8,0.03179311983961
128,0.741578246007363,0.030465153451574255,0.6295040003458658,0.0840516214261441,0.845050549308459,0.014378591206671046,0.7945833333333333,0.0358994867393414
129,0.7262239812811215,0.0535061184936922,0.6341221046447754,0.07695878126671554,0.8497190289199352,0.021312572297922047,0.7916666666666666,0.03023825146816284
130,0.73422771692276,0.05097073662676052,0.6299863560994466,0.08530217200719693,0.8457660320401192,0.020887980160770054,0.7991666666666667,0.033089385116792484
131,0.7407884634037812,0.04822274333028701,0.6151688194274902,0.07130915312319586,0.8411106616258621,0.0184059291538782,0.8029166666666667,0.03732210892774972
132,0.7515906248490015,0.043512120490352094,0.6163437398274739,0.07923733672648284,0.8363827071090538,0.017554447139685625,0.8033333333333333,0.04072074425088124
133,0.7156765103836854,0.04618163242127316,0.620204881032308,0.08712441244937753,0.8534593178331852,0.020682752950948933,0.80375,0.041034557101828344
134,0.7291571658353011,0.0429711156979822,0.6179286257425944,0.09475577877881908,0.8461606589953105,0.019676985132860595,0.8033333333333333,0.03641962230568694
135,0.7158812101682027,0.06144835495164527,0.6154934374491374,0.07768597237831346,0.853547871907552,0.024796531493142267,0.805,0.03349497843329526
136,0.7230040578544139,0.0449918616526042,0.622909361521403,0.0726967889556103,0.849739595601956,0.019241501148230776,0.8012499999999999,0.03136860209717457
137,0.7344838971396287,0.05234456670307101,0.627924861907959,0.07831578177587045,0.8437086666127046,0.022984168181463035,0.7970833333333334,0.03327831106973913
138,0.7292126087347667,0.03231883741741624,0.6287758445739746,0.07348485244076723,0.8472605934739112,0.011667666633386581,0.7995833333333333,0.03265809127805737
139,0.727421248704195,0.03673554179643566,0.6287811024983724,0.07673487854033262,0.848820165147384,0.012435762753492561,0.7991666666666666,0.027343832671832692
140,0.7124366314212481,0.031083113707820364,0.6192500495910644,0.07848245475449774,0.8557578690846761,0.013547507519348497,0.8041666666666666,0.038689967436622556
141,0.7160376760363578,0.05013800804415199,0.6211250305175782,0.07352150751269543,0.8522980220615863,0.020318085367628767,0.79875,0.02959669755518073
142,0.7420604453980923,0.04526828742605947,0.6229536946614583,0.06360894419165,0.8446871886154016,0.021171730986157534,0.79875,0.03541258146373863
143,0.7494226471086344,0.051277592669150565,0.6250452359517416,0.06635405427773047,0.8397699209551016,0.018699744311874537,0.7979166666666666,0.03156477271489863
144,0.7134832919637362,0.05926659452071696,0.6208044560750325,0.07496495909309031,0.8542644726236661,0.024547543173990362,0.8041666666666666,0.03327541264086372
145,0.7160342598954836,0.05634893936460841,0.6338984298706054,0.06786181940363727,0.8502036587397258,0.02231674212965238,0.7979166666666667,0.02570382711572465
146,0.7426545763512452,0.04640875170654728,0.6234643618265788,0.06979161588553348,0.8434447557727495,0.018807963789504507,0.7958333333333333,0.030492358889027987
147,0.7150572565197945,0.047165177808311594,0.6251172955830893,0.0672514438444537,0.8543061558405558,0.018945130533561658,0.7933333333333333,0.03228681265787842
148,0.7179849218825499,0.05153360935536285,0.631665693918864,0.06150219080037635,0.8496945444246133,0.020232313982215255,0.7958333333333333,0.03017439025333393
149,0.732882213195165,0.06282972300259698,0.6232788976033529,0.07624226139187085,0.8473773277799289,0.025140408599568634,0.8029166666666667,0.026647128258865786
150,0.6990245126187802,0.03799077065845813,0.6180996576944987,0.08615290186100265,0.8569481698175272,0.011780935011077924,0.8004166666666667,0.03312725650362236
151,0.746097336113453,0.06818692834858121,0.6193292744954426,0.07417276684887969,0.839312626471122,0.02886103134723182,0.8020833333333334,0.02723426604323277
152,0.7293018662929535,0.022496654754412752,0.6170692507425943,0.07901343228220689,0.8458414244155088,0.012792852504896783,0.8020833333333334,0.0372289587602228
153,0.7291900469362735,0.059889927486690905,0.6242971674601236,0.07252821739838984,0.8470621464153132,0.02468401883262674,0.7975,0.03649369977758887
154,0.7228109700481097,0.02665272587584849,0.6203363927205403,0.08021302422104,0.8501360094050566,0.0084684813622486,0.7970833333333334,0.04352565938261428
155,0.6943792372445265,0.06142680886699445,0.6130601119995117,0.0691058636420328,0.8602460149923961,0.024021589154876115,0.8070833333333333,0.0299208059655757
156,0.7192925947407882,0.05217109275081017,0.6093379592895507,0.07485846468814078,0.8494008866945902,0.019689520402952736,0.8070833333333333,0.034918887492354396
157,0.7140002706150214,0.03807966426801288,0.6144109853108725,0.07481637458555247,0.8535194632907709,0.016707831145854352,0.8079166666666666,0.03224197191684188
158,0.7063352566460768,0.02904523440927803,0.6114051564534505,0.06888537244158627,0.8510219924151897,0.013195005445265558,0.8058333333333334,0.0350924704385639
159,0.7423210261265437,0.031112968041431193,0.6119547589619955,0.07720227621150126,0.8395860401292643,0.013990154593046228,0.80625,0.03476386391884398
160,0.7085483357310295,0.04266903344882487,0.6122469711303711,0.07786859477147014,0.8525249656041464,0.016229226493897173,0.8045833333333334,0.03891120391511238
161,0.7288581274946531,0.01697881356421499,0.6110228029886882,0.07575600052865589,0.8456907401482263,0.009795743534529413,0.8020833333333334,0.03895084350661156
162,0.7188864998022715,0.0453016128104919,0.6144287045796712,0.08025751303531924,0.8504958478113016,0.020942220489964164,0.805,0.03710179523791997
163,0.7334639926751454,0.05789451985256179,0.6158822949727376,0.0808589411213127,0.8421823052068552,0.023817131218266674,0.8016666666666667,0.0378940205061888
164,0.6995568807919821,0.04982491071325072,0.6140870984395346,0.08008281204418748,0.8600585425396761,0.022177630934684563,0.8058333333333334,0.037843080813169776
165,0.7394094836215178,0.04695015649517695,0.6115964762369792,0.07703261231591738,0.8423931555449963,0.021236825577860222,0.8070833333333333,0.0372703875767808
166,0.7254748492439588,0.025077810817380242,0.6127731196085613,0.07461013269182087,0.8507507459819317,0.012230310511964142,0.8054166666666667,0.03024144098892149
167,0.7271421803037326,0.03092978386911999,0.6111257553100586,0.07969512767704127,0.8477971609433492,0.012058363575819585,0.8041666666666666,0.03452723026293348
168,0.7281905430058637,0.047148269406312796,0.6100557772318522,0.07676232819741054,0.8445661873618763,0.0212716310402945,0.8054166666666667,0.03923703292919098
169,0.6950153981149196,0.04793406349569396,0.6108506266276041,0.08260820058715351,0.8572468975186348,0.019679055011346695,0.8083333333333333,0.03350649467170785
170,0.726514399945736,0.06355524635050669,0.608293514251709,0.07826594751440423,0.8474788243075212,0.02546072578122817,0.8054166666666667,0.03814011287183801
171,0.720049125055472,0.04469633539544284,0.6112770016988118,0.08119571956319453,0.8444305478533108,0.016752097544250742,0.8058333333333334,0.044104603494223994
172,0.7356561389068762,0.05327613506538653,0.6066247622172039,0.07662160407788998,0.8422981424132983,0.021822576442496938,0.8091666666666667,0.03615382089671987
173,0.7078642100592455,0.04500508871336446,0.6080303192138672,0.0797828292604657,0.8531839188933372,0.01880958105337074,0.8045833333333332,0.04122216606764669
174,0.7362478098273277,0.035893911516436436,0.6096270688374836,0.07970147977122782,0.8421665472785632,0.01268417014500934,0.8066666666666666,0.038799500442246684
175,0.7060779714584351,0.0346711156999302,0.6039811452229817,0.07819164592366369,0.8555889356633027,0.015365073415470828,0.8083333333333333,0.04120110270608701
176,0.6991603235900402,0.021563885523337933,0.6079089864095052,0.07911009554282035,0.8595490529636542,0.008255246392985353,0.8066666666666666,0.03804643037391985
177,0.7042002502083778,0.02628081674890129,0.6068709564208985,0.07970486297634202,0.8578973081211249,0.011840114952976582,0.8079166666666666,0.03964785190264192
178,0.7016571440299353,0.04486386921584069,0.6044227218627929,0.07701001728912134,0.8567420251170794,0.016079114012142258,0.80625,0.038351947976344655
179,0.7312783870597681,0.03737462819487091,0.6038339106241862,0.07818725954517611,0.8452193889518579,0.015191039483023304,0.8083333333333333,0.03658872186755414
180,0.7173809489607811,0.03833118537670386,0.6055597686767579,0.07606437507665646,0.8477140148480734,0.018142262105566152,0.8066666666666666,0.039732904546530515
181,0.7400097983082136,0.03835150963665872,0.6049149831136067,0.07750029123519794,0.8405937053263187,0.01458491077970793,0.80625,0.03904976644308207
182,0.703756971359253,0.025566787522471147,0.6037005805969239,0.07821304211650372,0.8576922093331814,0.0118105283911994,0.8091666666666667,0.03995560808302072
183,0.7289871640006702,0.044487405338913565,0.6057383664449056,0.07740364209133149,0.842429028848807,0.0221867917211942,0.8066666666666666,0.039096667156115074
184,0.739186517894268,0.05410034642923767,0.6062691243489583,0.07840607233305537,0.841271533370018,0.022320896626170175,0.8074999999999999,0.0399556080830207
185,0.7170913461347421,0.06132999692237541,0.6046634165445963,0.07827773126105195,0.8504707099994023,0.025353065607165975,0.8095833333333333,0.03664403762997686
186,0.7243448384602864,0.03293949496125528,0.6034629948933918,0.07829547466394476,0.8485543044904867,0.014631569788693326,0.8104166666666666,0.03574871576731598
187,0.6924097378055254,0.039333085901632356,0.6044726943969726,0.07780569636407093,0.8592098688582579,0.015305625910979026,0.8104166666666666,0.036231104057626605
188,0.7137712154289086,0.027731986945745555,0.604095147450765,0.07631493661664604,0.8496669017275174,0.011361425986353051,0.81125,0.0343620205574428
189,0.7355776199698448,0.05094890658690058,0.604607416788737,0.07531541718752652,0.8429472102721531,0.018282050546196835,0.8091666666666667,0.0368932393686311
190,0.7107136976718903,0.03938722302534732,0.6042836252848307,0.07591203988157592,0.8539559507369996,0.01588315133557149,0.8087500000000001,0.03805910364643877
