Time,25W,25X,25Y,25Z,25P,25Q
134.038,2144,2852,3903,375,383,374
134.038,2146,2859,3990,377,377,372
134.038,2146,2853,3994,384,382,379
134.038,2144,2852,4018,377,378,375
134.038,2147,2854,3972,376,379,375
134.038,2138,2855,3891,374,374,376
134.038,2135,2858,4005,380,382,373
134.038,2143,2855,3983,375,378,377
134.038,2150,2856,4042,375,385,380
134.038,2147,2858,3978,375,392,375
134.038,2146,2855,3881,375,380,378
134.038,2141,2851,4007,380,378,381
134.038,2144,2855,3991,374,379,375
134.038,2151,2868,4052,379,373,380
134.038,2143,2856,3966,379,379,375
134.038,2139,2855,3886,381,371,375
134.038,2148,2860,3992,379,373,374
134.038,2147,2858,3984,379,377,378
134.038,2158,2852,4023,375,378,374
134.038,2147,2861,3971,381,376,382
134.038,2139,2856,3863,378,373,381
134.038,2146,2862,3992,379,375,376
134.038,2152,2856,3988,376,374,378
134.038,2156,2850,4042,375,380,371
134.038,2147,2856,3975,378,380,380
134.038,2140,2852,3874,378,371,377
134.038,2148,2856,4005,378,378,375
134.038,2145,2849,3994,380,373,382
134.038,2150,2853,4024,370,385,368
134.038,2142,2858,3978,382,375,376
134.038,2147,2849,3879,377,375,377
134.038,2154,2857,3996,363,375,378
134.038,2150,2860,3987,380,375,376
134.038,2149,2856,4013,374,374,374
134.038,2147,2857,3969,375,379,375
134.038,2124,2852,3874,377,371,378
134.038,2145,2858,4009,380,379,378
134.038,2148,2858,3978,379,375,377
134.038,2135,2862,3995,379,379,373
134.045,2146,2856,3984,374,380,378
134.046,2146,2854,3884,375,376,378
134.063,2141,2855,4006,378,378,371
134.077,2144,2860,3986,383,378,367
134.092,2141,2856,4030,381,378,378
134.107,2147,2854,3976,377,375,375
134.125,2143,2857,3888,382,376,373
134.143,2146,2858,3990,377,380,384
134.162,2146,2855,3983,375,386,374
134.173,2153,2856,4053,379,368,381
134.174,2143,2853,3973,380,376,374
134.186,2133,2843,3887,375,369,370
134.200,2146,2857,4007,375,375,375
134.221,2145,2854,3976,378,378,380
134.241,2160,2855,4087,375,372,375
134.254,2153,2856,3976,372,374,376
134.268,2132,2857,3901,380,369,373
134.285,2140,2860,4005,379,377,383
134.304,2154,2866,3984,386,377,384
134.304,2145,2859,4019,383,379,385
134.321,2148,2855,3982,382,382,372
134.333,2147,2854,3928,374,371,380
134.347,2149,2855,3998,375,375,371
134.358,2145,2860,3994,378,380,379
134.375,2150,2852,4023,376,383,376
134.394,2148,2853,3978,375,376,379
134.411,2142,2855,3935,386,375,387
134.427,2152,2866,3994,379,380,380
134.428,2148,2854,3996,374,377,374
134.444,2148,2857,4045,379,381,380
134.454,2131,2856,3959,384,380,377
134.476,2139,2855,3903,376,373,374
134.494,2148,2854,3971,378,375,377
134.510,2143,2853,3990,383,377,382
134.523,2143,2855,4049,371,382,370
134.530,2137,2851,3980,377,384,378
134.548,2155,2855,3874,377,375,371
134.550,2141,2863,4014,371,377,369
134.569,2143,2855,4013,377,375,374
134.586,2152,2860,4055,380,378,380
134.595,2143,2854,3964,384,379,378
134.609,2143,2853,3844,384,369,384
134.628,2146,2857,3982,387,379,383
134.649,2158,2862,3999,377,384,377
134.669,2148,2861,4050,378,381,378
134.685,2153,2862,3982,375,381,384
134.685,2134,2859,3818,378,367,373
134.704,2151,2856,3983,377,373,382
134.721,2148,2856,3997,377,383,375
134.733,2147,2866,4074,377,378,379
134.752,2138,2855,3970,379,375,373
134.760,2142,2856,3831,377,379,378
134.778,2147,2858,3974,375,378,374
134.792,2143,2858,4010,378,374,374
134.807,2152,2855,4075,382,374,373
134.808,2141,2862,3973,381,375,375
134.824,2145,2856,3916,382,374,372
134.835,2141,2860,3983,378,376,375
134.852,2148,2847,4009,377,378,380
134.867,2150,2851,4085,378,378,374
134.888,2146,2854,3983,374,375,376
134.909,2141,2852,3942,366,378,374
134.924,2151,2858,3989,374,379,377
134.944,2147,2859,3997,377,378,377
134.944,2152,2860,4066,383,380,385
134.959,2141,2857,3973,381,374,386
134.972,2147,2851,3937,374,378,374
134.989,2152,2854,3964,377,377,379
135.030,2170,2856,4004,378,375,375
135.030,2149,2858,4075,384,376,380
135.049,2141,2858,3976,378,378,381
135.070,2143,2849,3911,372,376,373
135.089,2139,2850,3976,378,384,371
135.089,2147,2855,3996,379,371,374
135.106,2146,2857,4072,374,378,379
135.122,2142,2853,3973,378,376,371
135.141,2137,2855,3874,384,375,385
135.161,2142,2855,3951,375,380,384
135.179,2142,2854,4002,383,377,377
135.197,2149,2852,4095,375,385,381
135.213,2146,2861,3978,379,385,384
135.230,2149,2852,3870,371,373,376
135.230,2144,2846,3962,384,378,385
135.242,2143,2848,3999,380,371,375
135.258,2143,2857,4095,381,376,376
135.273,2148,2847,3977,378,375,378
135.292,2134,2856,3843,383,370,380
135.310,2154,2852,3939,378,377,373
135.322,2141,2859,4002,379,375,382
135.338,2151,2853,4095,375,372,369
135.356,2138,2855,3964,379,376,373
135.356,2134,2858,3807,371,378,377
135.375,2138,2858,3956,383,371,375
135.393,2151,2859,4014,379,380,375
135.415,2136,2853,4095,366,386,378
135.430,2134,2853,3940,374,374,367
135.441,2150,2857,3818,389,375,374
135.457,2150,2852,3944,375,370,375
135.476,2143,2855,4020,375,381,373
135.476,2141,2852,4095,371,386,374
135.494,2146,2851,3961,385,379,376
135.501,2148,2856,3805,374,375,370
135.513,2132,2848,3912,373,375,373
135.529,2148,2854,4014,379,376,371
135.547,2140,2852,4095,375,378,371
135.559,2149,2850,3975,377,376,373
135.575,2135,2847,3804,380,382,377
135.585,2144,2853,3949,385,376,380
135.585,2152,2854,4029,380,375,373
135.604,2144,2855,4095,379,375,380
135.622,2141,2847,3980,375,374,375
135.635,2143,2850,3853,367,375,386
135.653,2144,2856,3982,376,380,371
135.669,2154,2858,4022,372,373,374
135.689,2156,2865,4095,384,385,383
135.708,2141,2854,3958,378,379,386
135.727,2142,2854,3803,369,372,371
135.727,2148,2849,3962,370,378,369
135.750,2143,2848,4019,372,376,378
