epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.2859815175354243,0.1319250510696077,2.273645246730131,0.029411764705882353,1.08e-05,0.1
2,2.225649029841065,0.11625821208819342,2.1706398374894085,0.04411764705882353,1.56e-05,0.1
3,2.172117401017502,0.12636183388807293,2.1020506690530216,0.08088235294117647,2.04e-05,0.1
4,2.172673425184408,0.1307698083360067,2.0652925547431495,0.16176470588235295,2.5200000000000003e-05,0.1
5,2.1474902036161763,0.14609958600285178,2.0448916799881878,0.18382352941176472,3e-05,0.1
6,2.1028289111706577,0.17672182086157717,1.9265956528046553,0.23529411764705882,3e-05,0.1
7,2.103337350570166,0.18204955811144807,1.8252954833647783,0.36764705882352944,2.9998033254984483e-05,0.1
8,1.9495296935318958,0.2487413541012602,1.3096032843870276,0.47794117647058826,2.9992133535682725e-05,0.1
9,1.7994265339591287,0.3249124727937073,1.022487784133238,0.5955882352941176,2.998230238919386e-05,0.1
10,1.7064697393786765,0.368117593670551,1.0661072170033175,0.5808823529411765,2.9968542393565674e-05,0.1
11,1.6773567623771697,0.3774857810834651,0.8869529050939223,0.6911764705882353,2.9950857157118544e-05,0.1
12,1.616867931463973,0.4178447159147074,0.7869896608240464,0.6764705882352942,2.9929251317499212e-05,0.1
13,1.5426517621330593,0.45911019781361456,0.7858753590022817,0.7058823529411765,2.990373054046467e-05,0.1
14,1.4383127449058262,0.4910481155743241,0.7031915152774137,0.7867647058823529,2.9874301518396384e-05,0.1
15,1.399525598103821,0.5255971318883859,0.5950540724922629,0.8088235294117647,2.9840971968545348e-05,0.1
16,1.3302537155716787,0.5671421569797832,0.5657563682864694,0.7647058823529411,2.980375063100837e-05,0.1
17,1.3237498404951435,0.5732598506179252,0.5860304201350492,0.7941176470588235,2.9762647266436125e-05,0.1
18,1.3261144637119158,0.5721575339792274,0.5461234082193935,0.8088235294117647,2.9717672653473598e-05,0.1
19,1.2632683407176624,0.6064215926784772,0.5205746415783378,0.8382352941176471,2.9668838585933568e-05,0.1
20,1.2485314589950878,0.6121603964345729,0.48687107247464795,0.8455882352941176,2.9616157869703905e-05,0.1
21,1.2028564167588125,0.6477760003489468,0.5254479927175185,0.8308823529411765,2.95596443193894e-05,0.1
22,1.1803196817047512,0.6462238699551156,0.49452174586408276,0.8014705882352942,2.949931275468918e-05,0.1
23,1.1645194866911697,0.6627411057826559,0.40820535140879016,0.8529411764705882,2.9435178996510466e-05,0.1
24,1.110635474029737,0.6889605508020273,0.407235794207629,0.8382352941176471,2.936725986281982e-05,0.1
25,1.0922807129946621,0.7026997331102847,0.37862446904182434,0.8823529411764706,2.9295573164232926e-05,0.1
26,1.025760489725784,0.71766367377971,0.5947984246646657,0.8014705882352942,2.9220137699344072e-05,0.1
27,1.0622386732120288,0.7096400760379233,0.48001478349461274,0.8308823529411765,2.914097324979653e-05,0.1
28,0.9858517722178824,0.7392443823720155,0.3834053330561694,0.8897058823529411,2.905810057509517e-05,0.1
29,1.0488436540124917,0.7254184394957048,0.36714207863106446,0.9117647058823529,2.897154140716265e-05,0.1
30,0.9314209491367867,0.7649954974415745,0.4599081790622543,0.8308823529411765,2.8881318444640577e-05,0.1
31,0.9679833139355475,0.7540655783984972,0.36856138881515055,0.8676470588235294,2.87874553469372e-05,0.1
32,0.9381362736931903,0.7670476738172086,0.4268595751594095,0.8382352941176471,2.8689976728023116e-05,0.1
33,0.8843224967421279,0.7960755405689888,0.47126465685227337,0.875,2.8588908149976716e-05,0.1
34,0.8787365308392189,0.7942582796449247,0.4984222755712621,0.8161764705882353,2.8484276116280943e-05,0.1
35,0.8855835623420746,0.7911205791201987,0.47900386943536644,0.8529411764705882,2.8376108064873226e-05,0.1
36,0.8202323680338652,0.8242289819736255,0.4130978233673993,0.8823529411764706,2.8264432360950365e-05,0.1
37,0.8680798576283361,0.8019867935199512,0.5157192542272455,0.8014705882352942,2.814927828953023e-05,0.1
38,0.9467144000671598,0.768787221475081,0.3768182414419511,0.9264705882352942,2.803067604777228e-05,0.1
39,0.8355924239742897,0.8136890827431509,0.3591502317610909,0.9044117647058824,2.790865673705889e-05,0.1
40,0.8642887953713007,0.8034772278056315,0.3891724120168125,0.9191176470588235,2.778325235483955e-05,0.1
41,0.831538509710033,0.8259411348184578,0.39109858695198507,0.8602941176470589,2.765449578624008e-05,0.1
42,0.8790961574659988,0.8011014423822697,0.44641904269947724,0.8529411764705882,2.752242079543908e-05,0.1
43,0.869061660036268,0.8045082438604634,0.42629777683931236,0.8897058823529411,2.7387062016813858e-05,0.1
44,0.8211701747928213,0.8326923602183346,0.40399063685361075,0.875,2.7248454945858174e-05,0.1
45,0.8437650787971708,0.8212765471737375,0.42211900739108815,0.9117647058823529,2.7106635929874153e-05,0.1
46,0.8271187939662707,0.8242686621756422,0.4354826369706322,0.8455882352941176,2.6961642158440824e-05,0.1
47,0.819041673844982,0.8235255366728711,0.42975904047489166,0.8823529411764706,2.681351165366183e-05,0.1
48,0.8767360422922217,0.8052990462469019,0.3687053831184612,0.8823529411764706,2.6662283260194756e-05,0.1
49,0.8401827562467854,0.8121263300006097,0.36289210968157826,0.8970588235294118,2.6507996635064806e-05,0.1
50,0.8394969148126986,0.8131977823883177,0.4073861241340637,0.8676470588235294,2.635069223726544e-05,0.1
51,0.8018836560456649,0.843082403712593,0.3933179860605913,0.8823529411764706,2.6190411317148705e-05,0.1
52,0.7910390804878807,0.8304656543750537,0.49596594537005706,0.8455882352941176,2.602719590560802e-05,0.1
53,0.8247388806267689,0.8224201600542181,0.44770518909482393,0.8529411764705882,2.5861088803056338e-05,0.1
54,0.7995581955542206,0.8281383620420464,0.467257022857666,0.8382352941176471,2.5692133568202452e-05,0.1
55,0.8016270733633531,0.8354194609544022,0.39118994421818676,0.8897058823529411,2.55203745066285e-05,0.1
56,0.7717295022821238,0.8406269719949353,0.42992764097802777,0.8382352941176471,2.5345856659171577e-05,0.1
57,0.8663379399201615,0.8015016373909509,0.4337898860959446,0.8823529411764706,2.5168625790112564e-05,0.1
58,0.855423384033173,0.8084770737900564,0.4277898844550638,0.875,2.4988728375175226e-05,0.1
59,0.7884913428498822,0.8360729490815415,0.43002233610433693,0.8897058823529411,2.4806211589338802e-05,0.1
60,0.7855720838068031,0.8392310837511959,0.4268678155015497,0.8897058823529411,2.4621123294467115e-05,0.1
61,0.8037401336455062,0.826793378992043,0.3876929318203646,0.875,2.443351202675768e-05,0.1
62,0.7363758951778939,0.8581572514277673,0.40215136023128734,0.875,2.4243426984013923e-05,0.1
63,0.7480105055650703,0.8495972905705569,0.4494229011675891,0.875,2.4050918012743888e-05,0.1
64,0.7550686538926227,0.8453312471450082,0.4706176230136086,0.8676470588235294,2.3856035595088858e-05,0.1
65,0.8124235161679535,0.8209588035293247,0.41119110496605144,0.8676470588235294,2.365883083558531e-05,0.1
66,0.810785187091752,0.8330480501114615,0.4147398804917055,0.8823529411764706,2.3459355447763613e-05,0.1
67,0.7652420326183907,0.8406021380612972,0.3946562952855054,0.8897058823529411,2.3257661740587065e-05,0.1
68,0.7330824362901831,0.8577768494017982,0.43056002609870014,0.8676470588235294,2.3053802604734773e-05,0.1
69,0.7897349235568594,0.8330258079197096,0.37651728268931894,0.8897058823529411,2.2847831498731962e-05,0.1
70,0.7795239804761683,0.8390721207550863,0.39977387382703666,0.8897058823529411,2.2639802434931457e-05,0.1
71,0.729113417416222,0.8589376757738618,0.353194938863025,0.9264705882352942,2.2429769965349828e-05,0.1
72,0.7498542337785126,0.8508355645794171,0.38858454192385955,0.875,2.2217789167362088e-05,0.1
73,0.7627540631256556,0.841805428855504,0.6326912983375437,0.7941176470588235,2.200391562925862e-05,0.1
74,0.7028857660387816,0.8651613941776893,0.43545540991951437,0.875,2.1788205435668093e-05,0.1
75,0.7690543548862925,0.8335745212117673,0.3994913004777011,0.8676470588235294,2.1570715152850244e-05,0.1
76,0.7457340819091194,0.8498500691572197,0.4110144157620037,0.875,2.1351501813862364e-05,0.1
77,0.7625138793773802,0.8465497870690266,0.43795349931015687,0.8823529411764706,2.113062290360335e-05,0.1
78,0.7900277826154656,0.8223910607368108,0.37115969377405506,0.9044117647058824,2.0908136343739315e-05,0.1
79,0.7485978438449,0.8480095830359478,0.3624090517268461,0.9044117647058824,2.0684100477514608e-05,0.1
80,0.8023600865729713,0.8304089958017523,0.4591177447753794,0.8602941176470589,2.045857405445232e-05,0.1
81,0.7652041553979806,0.8366486083848674,0.3546723705880782,0.8970588235294118,2.0231616214948246e-05,0.1
82,0.7075934969624983,0.8609905049734907,0.33685408269657807,0.9191176470588235,2.000328647476232e-05,0.1
83,0.8163208398423176,0.8236521586127903,0.3970710494939019,0.8897058823529411,1.977364470941167e-05,0.1
84,0.6863903049894944,0.8740705426031422,0.3527233337654787,0.9264705882352942,1.954275113846927e-05,0.1
85,0.7098125021448248,0.8540855045375145,0.3200163508162779,0.9117647058823529,1.931066630977243e-05,0.1
86,0.7651878753198466,0.846193083661347,0.37517957827624154,0.8823529411764706,1.907745108354515e-05,0.1
87,0.7922508478635856,0.8308758156101694,0.41075389262507944,0.9191176470588235,1.8843166616438595e-05,0.1
88,0.7134205854457357,0.8577464293585464,0.3698770614231334,0.9044117647058824,1.860787434549381e-05,0.1
89,0.7645191229850408,0.8439877266469209,0.34459742377786073,0.8970588235294118,1.8371635972030942e-05,0.1
90,0.7774579456672367,0.8365734285516702,0.36727378385908466,0.8823529411764706,1.8134513445469128e-05,0.1
