Time,25W,25X,25Y,25Z,25P,25Q
0.028,1912,2720,4073,106,112,105
0.030,1902,2716,3967,104,101,103
0.059,1891,2719,3929,96,90,91
0.059,1889,2706,3784,92,88,87
0.096,1894,2710,3955,90,87,90
0.098,1893,2703,4084,94,90,85
0.098,1887,2703,3973,47,86,84
0.138,1894,2710,3933,84,86,79
0.139,1877,2703,3810,85,83,83
0.177,1889,2709,3957,82,86,86
0.177,1896,2712,4072,94,92,92
0.214,1901,2714,3954,92,85,89
0.216,1891,2703,3929,96,93,89
0.217,1892,2712,3805,91,87,92
0.246,1892,2699,3954,92,93,99
0.246,1917,2725,4051,114,118,119
0.287,1914,2723,3958,116,123,121
0.287,1911,2729,3952,124,122,124
0.323,1921,2736,3815,125,132,130
0.323,1928,2740,3956,130,137,123
0.361,1937,2742,4070,138,136,136
0.361,1937,2742,3961,137,133,137
0.363,1926,2733,3947,142,140,140
0.401,1932,2733,3846,134,136,135
0.401,1936,2735,3965,141,135,139
0.440,1936,2739,4078,139,140,139
0.478,1939,2741,3977,135,135,137
0.514,1926,2737,3943,137,138,135
0.514,1928,2738,3836,138,134,134
0.516,1935,2738,3961,136,134,137
0.517,1938,2737,4069,139,142,141
0.519,1929,2739,3995,134,139,131
0.554,1923,2736,3935,136,138,131
0.555,1930,2738,3828,143,136,141
0.590,1933,2741,3971,139,144,139
0.591,1929,2741,4070,140,142,139
0.628,1937,2742,3978,143,138,136
0.629,1926,2738,3938,141,148,138
0.700,1940,2744,3868,141,141,140
0.701,1929,2741,3965,144,142,140
0.703,1940,2743,4056,143,146,148
0.705,1919,2739,3959,138,140,139
0.706,1931,2738,3949,138,133,135
0.743,1893,2710,3842,93,92,88
0.745,1874,2701,3965,70,63,69
0.778,1864,2692,4011,60,56,59
0.795,1855,2678,3960,49,45,43
0.798,1857,2681,3947,45,52,44
0.800,1854,2681,3819,38,46,43
0.811,1847,2676,3965,39,38,37
0.847,1835,2668,3969,19,17,17
0.847,1828,2678,3942,13,20,21
0.865,2067,2836,3952,307,307,308
0.884,2064,2835,3856,303,306,304
0.904,2074,2842,3980,316,309,310
0.920,2062,2832,3979,304,299,306
0.939,2041,2824,3963,285,279,293
0.940,2042,2816,3953,276,275,279
0.951,2013,2788,3819,243,246,257
0.968,2022,2800,3969,250,253,247
0.988,2023,2798,3979,252,261,246
1.004,2014,2796,3989,234,233,240
1.025,1997,2788,3950,214,213,203
1.047,2037,2815,3829,273,273,266
