Time,25W,25X,25Y,25Z,25P,25Q
0.000,2061,2642,3993,41,40,37
0.020,2046,2644,3955,44,44,44
0.040,2054,2640,3962,41,40,42
0.060,2046,2643,3859,44,36,41
0.080,2052,2638,3595,37,42,41
0.100,2053,2638,3749,42,35,44
0.120,2051,2639,3943,39,34,37
0.140,2054,2644,3959,38,38,41
0.160,2047,2638,3851,43,44,41
0.180,2037,2641,3566,31,41,42
0.200,2052,2641,3759,44,41,39
0.220,2051,2637,3941,41,43,44
0.240,2054,2646,3953,41,43,38
0.260,2051,2642,3847,42,42,41
0.280,2039,2639,3600,38,42,42
0.300,2049,2644,3752,42,41,38
0.320,2058,2640,3951,44,39,43
0.340,2053,2640,3958,37,39,42
0.360,2045,2638,3850,41,42,41
0.380,2077,2644,3593,41,44,42
0.400,2046,2651,3780,39,44,41
0.420,2056,2640,3967,40,43,43
0.440,2045,2641,3953,40,45,37
0.460,2052,2643,3843,42,43,39
0.480,2049,2638,3599,37,44,42
0.500,2071,2640,3768,42,39,39
0.520,2047,2639,3966,39,44,39
0.540,2056,2644,3957,37,44,42
0.560,2059,2661,3858,39,45,37
0.580,2052,2639,3588,39,42,42
0.600,2044,2637,3769,40,40,39
0.620,2047,2641,3968,46,47,42
0.640,2067,2641,3949,41,43,42
0.660,2058,2639,3852,43,39,42
0.680,2051,2639,3575,43,40,41
0.700,2052,2642,3767,42,43,39
0.720,2059,2641,3968,45,46,36
0.740,2055,2650,3954,41,45,43
0.760,2052,2639,3840,50,39,41
0.780,2047,2640,3600,39,39,40
0.800,2055,2638,3749,41,43,37
0.820,2042,2635,3961,41,41,44
0.840,2051,2638,3949,41,44,46
0.860,2053,2642,3839,43,39,42
0.880,2059,2636,3579,42,38,40
0.900,2059,2643,3772,40,44,37
0.920,2063,2656,3988,41,40,40
0.940,2059,2645,3953,41,40,44
0.960,2065,2639,3833,37,42,40
0.980,2038,2653,3567,41,45,44
1.000,2047,2641,3775,44,41,37
1.020,2060,2641,3981,41,43,40
1.040,2053,2640,3946,42,44,39
1.060,2063,2640,3838,42,41,40
1.080,2062,2637,3565,41,41,42
1.100,2066,2651,3775,48,40,44
1.120,2060,2637,3955,43,39,40
1.140,2042,2643,3954,41,40,37
1.160,2055,2644,3848,43,43,42
1.180,2070,2634,3587,39,42,40
1.200,2056,2639,3774,45,44,41
1.220,2059,2640,3976,44,44,39
1.240,2054,2642,3938,43,44,37
1.260,2045,2640,3837,39,41,44
1.280,2064,2640,3567,48,43,40
1.300,2051,2641,3752,45,40,41
1.320,2050,2648,3966,45,39,41
1.340,2043,2644,3948,41,36,41
1.360,2056,2644,3848,48,42,39
1.380,2049,2635,3626,44,37,39
1.400,2051,2644,3787,44,45,48
1.420,2051,2642,3990,42,41,46
1.440,2056,2635,3943,40,27,39
1.460,2058,2644,3850,37,42,39
1.480,2050,2642,3594,42,48,45
1.500,2056,2644,3762,46,42,43
1.520,2066,2641,3979,39,39,48
1.540,2059,2640,3941,42,45,44
1.560,2056,2640,3839,42,42,45
1.580,2041,2639,3600,42,41,43
1.600,2056,2642,3770,35,40,39
1.620,2052,2644,3982,48,44,42
1.640,2055,2639,3942,43,39,42
1.660,2055,2641,3847,42,41,42
1.680,2061,2641,3631,40,40,41
1.700,2055,2650,3807,43,40,46
1.720,2063,2652,4000,37,41,39
1.740,2064,2650,3927,44,42,41
1.760,2060,2642,3844,45,38,43
1.780,2057,2658,3590,45,43,46
1.800,2058,2640,3781,44,48,44
1.820,2056,2644,3999,48,47,41
1.840,2058,2644,3938,41,45,42
1.860,2055,2645,3839,40,45,39
1.880,2030,2644,3568,43,44,39
1.900,2054,2633,3745,42,42,40
1.920,2051,2641,3967,47,43,41
1.940,2056,2643,3941,45,44,44
1.960,2058,2643,3847,43,40,42
1.980,2048,2644,3589,41,48,47
2.000,2051,2641,3755,36,48,48
2.020,2052,2644,3984,43,43,39
