Time,25W,25X,25Y,25Z,25P,25Q
0.000,2050,2636,3619,26,24,24
0.020,2065,2630,4027,25,27,27
0.040,2052,2628,3901,24,29,23
0.060,2056,2632,3710,23,26,30
0.080,2054,2630,3669,29,29,38
0.100,2046,2635,3821,26,24,26
0.120,2055,2633,4040,27,27,22
0.140,2053,2635,3891,33,22,23
0.160,2045,2630,3720,28,30,24
0.180,2050,2632,3675,28,22,30
0.200,2050,2629,3811,29,27,27
0.220,2053,2636,4044,26,22,25
0.240,2052,2634,3898,23,27,32
0.260,2041,2638,3707,28,23,22
0.280,2050,2630,3697,23,26,28
0.300,2050,2630,3824,26,27,29
0.320,2056,2636,4034,27,23,25
0.340,2052,2632,3892,25,26,23
0.360,2042,2630,3693,27,27,26
0.380,2045,2628,3699,24,23,30
0.400,2043,2631,3811,24,29,28
0.420,2047,2632,4039,23,30,27
0.440,2053,2634,3879,27,27,22
0.460,2042,2640,3702,29,26,28
0.480,2047,2635,3693,26,25,25
0.500,2050,2632,3817,32,23,22
0.520,2045,2634,4043,27,32,34
0.540,2046,2633,3889,32,25,26
0.560,2038,2625,3711,32,26,26
0.580,2047,2631,3676,29,28,28
0.600,2050,2627,3802,27,28,25
0.620,2052,2638,4027,28,27,30
0.640,2048,2632,3893,26,26,26
0.660,2047,2636,3706,32,27,26
0.680,2046,2634,3674,30,30,24
0.700,2042,2640,3790,32,27,25
0.720,2031,2642,4021,29,32,30
0.740,2055,2639,3897,33,26,23
0.760,2033,2640,3703,27,28,26
0.780,2047,2631,3667,28,26,26
0.800,2049,2636,3802,27,28,31
0.820,2045,2633,4057,31,32,28
0.840,2050,2637,3900,24,25,25
0.860,2047,2623,3686,24,27,28
0.880,2064,2633,3661,28,30,30
0.900,2050,2631,3801,32,22,21
0.920,2055,2638,4009,24,27,30
0.940,2044,2631,3894,28,25,31
0.960,2046,2641,3701,28,27,23
0.980,2061,2631,3648,27,28,31
1.000,2047,2633,3793,29,28,26
1.020,2060,2636,4023,28,24,23
1.040,2046,2637,3885,31,27,25
1.060,2031,2633,3682,23,22,23
1.080,2046,2635,3668,28,29,22
1.100,2045,2634,3804,23,23,28
1.120,2047,2642,4019,34,29,26
1.140,2048,2630,3893,27,25,31
1.160,2048,2622,3691,28,26,33
1.180,2055,2634,3702,30,28,30
1.200,2048,2632,3814,32,28,27
1.220,2052,2631,4009,27,26,24
1.240,2045,2632,3882,23,28,30
1.260,2046,2631,3701,27,23,26
1.280,2048,2636,3672,28,30,27
1.300,2056,2630,3804,32,-8,29
1.320,2058,2630,4031,32,28,21
