Time,25W,25X,25Y,25Z,25P,25Q
0.000,2040,2625,3920,28,25,20
0.020,2028,2627,3593,23,20,26
0.040,2025,2623,3725,23,23,23
0.060,2037,2626,3970,26,22,24
0.080,2030,2625,3943,26,22,29
0.100,2036,2628,3858,24,24,22
0.120,2028,2618,3588,23,19,24
0.140,2040,2617,3723,25,28,21
0.160,2044,2630,3974,28,25,30
0.180,2035,2623,3935,30,27,24
0.200,2031,2623,3856,29,26,27
0.220,2035,2624,3583,24,23,28
0.240,2034,2627,3734,20,21,24
0.260,2035,2623,3975,25,27,22
0.280,2032,2624,3936,32,28,26
0.300,2041,2626,3849,29,23,21
0.320,2038,2626,3586,20,21,21
0.340,2036,2623,3736,24,25,25
0.360,2069,2626,3986,23,23,23
0.380,2033,2625,3937,32,23,24
0.400,2035,2626,3841,23,24,24
0.420,2029,2630,3574,23,26,25
0.440,2031,2629,3732,23,24,25
0.460,2038,2627,3998,23,29,26
0.480,2039,2623,3931,24,26,28
0.500,2031,2625,3835,30,24,22
0.520,2036,2623,3574,29,22,23
0.540,2035,2626,3748,23,26,22
0.560,2044,2628,4018,19,26,20
0.580,2044,2632,3929,27,23,27
0.600,2026,2623,3832,26,25,22
0.620,2029,2620,3579,23,28,25
0.640,2030,2633,3744,27,23,21
0.660,2044,2632,4013,23,24,21
0.680,2032,2623,3922,24,21,25
0.700,2029,2626,3796,30,23,26
0.720,2033,2628,3583,28,25,28
0.740,2033,2628,3728,24,21,25
0.760,2036,2629,4016,27,24,21
0.780,2039,2621,3928,30,24,28
0.800,2023,2616,3788,23,23,23
0.820,2031,2624,3583,24,23,27
0.840,2031,2628,3744,28,27,26
0.860,2036,2623,4014,21,24,27
0.880,2039,2628,3928,19,31,25
0.900,2042,2630,3797,26,26,25
0.920,2030,2621,3579,25,26,23
0.940,2035,2624,3740,22,25,27
0.960,2051,2627,4007,25,22,26
0.980,2031,2625,3923,28,28,23
1.000,2035,2620,3775,21,26,27
1.020,2030,2628,3580,25,24,21
1.040,2037,2624,3731,19,23,29
1.060,2040,2622,4007,26,28,23
1.080,2035,2625,3928,26,25,21
1.100,2016,2630,3766,26,26,27
1.120,2027,2625,3592,24,21,25
1.140,2034,2625,3743,25,24,32
1.160,2037,2629,4027,19,26,25
1.180,2031,2638,3924,20,21,26
1.200,2035,2626,3764,24,23,26
1.220,2038,2623,3589,26,26,23
1.240,2037,2623,3742,23,24,21
1.260,2050,2627,4030,26,24,32
1.280,2031,2630,3921,28,24,23
1.300,2035,2624,3764,27,24,29
1.320,2038,2619,3591,23,24,32
1.340,2037,2624,3727,23,22,22
1.360,2045,2623,4046,26,23,22
1.380,2031,2627,3924,25,24,22
1.400,2034,2622,3752,22,20,20
1.420,2034,2628,3582,28,26,23
1.440,2031,2625,3726,26,27,17
1.460,2048,2623,4036,28,28,22
1.480,2039,2622,3920,26,24,21
1.500,2027,2623,3758,23,25,26
1.520,2033,2628,3608,23,28,22
1.540,2040,2636,3744,25,23,28
1.560,2042,2633,4050,25,21,25
1.580,2030,2627,3912,23,27,25
1.600,2031,2612,3753,21,28,23
1.620,2028,2628,3602,23,26,21
1.640,2036,2624,3751,25,25,22
1.660,2038,2630,4037,27,26,26
1.680,2036,2630,3907,23,19,29
1.700,2036,2619,3730,22,24,23
1.720,2032,2620,3585,23,20,26
1.740,2036,2625,3744,30,19,28
1.760,2048,2629,4036,29,24,23
1.780,2035,2630,3916,25,25,22
1.800,2027,2623,3726,24,23,25
1.820,2032,2620,3606,26,27,26
1.840,2033,2628,3742,23,23,24
1.860,2049,2634,4044,22,24,26
1.880,2037,2624,3909,23,22,24
1.900,2026,2626,3715,28,29,24
1.920,2031,2626,3616,22,32,21
1.940,2038,2628,3760,21,26,25
1.960,2042,2625,4044,28,23,21
1.980,2034,2628,3902,23,28,27
