Time,25W,25X,25Y,25Z,25P,25Q
0.000,2397,2656,3820,74,80,79
0.020,2414,2661,3848,79,71,73
0.040,2407,2651,3939,78,75,81
0.060,2418,2653,4019,74,77,79
0.080,2404,2654,3848,77,81,74
0.100,2411,2653,3848,79,80,78
0.120,2420,2653,3848,80,78,74
0.140,2414,2653,3939,75,80,82
0.160,2414,2661,4030,75,85,78
0.180,2404,2658,3851,80,74,75
0.200,2411,2656,3838,77,74,79
0.220,2403,2654,3847,81,76,75
0.240,2420,2662,3947,78,81,73
0.260,2419,2660,4044,79,73,75
0.280,2415,2651,3851,77,73,77
0.300,2409,2658,3839,81,76,74
0.320,2407,2653,3837,80,80,74
0.340,2411,2656,3945,77,76,76
0.360,2416,2660,4026,82,80,77
0.380,2412,2654,3852,77,74,78
0.400,2413,2653,3851,82,81,76
0.420,2404,2659,3851,81,74,78
0.440,2413,2657,3950,84,77,75
0.460,2433,2659,4034,79,71,76
0.480,2423,2666,3844,75,76,67
0.500,2415,2664,3853,80,80,75
0.520,2422,2660,3846,77,80,75
0.540,2419,2654,3944,75,78,77
0.560,2408,2655,4033,87,74,88
0.580,2420,2653,3853,77,79,78
0.600,2412,2660,3861,81,78,80
0.620,2419,2664,3849,78,73,77
0.640,2412,2661,3949,79,75,77
0.660,2415,2660,4053,78,82,77
0.680,2402,2660,3843,77,75,71
0.700,2404,2652,3851,75,78,77
0.720,2408,2660,3827,78,75,78
0.740,2412,2657,3946,75,75,82
0.760,2414,2660,4060,81,78,80
0.780,2412,2650,3833,75,76,80
0.800,2405,2654,3849,76,75,87
0.820,2403,2656,3824,80,76,75
0.840,2414,2663,3968,74,78,76
0.860,2425,2662,4063,77,84,75
0.880,2407,2660,3830,77,76,84
0.900,2413,2653,3835,75,78,80
0.920,2413,2664,3811,75,71,79
0.940,2411,2651,3946,77,78,74
0.960,2442,2656,4047,76,96,76
0.980,2407,2669,3840,85,73,77
1.000,2420,2655,3841,75,76,75
1.020,2403,2655,3857,77,78,74
1.040,2415,2657,3947,79,82,79
1.060,2428,2663,4047,81,78,77
