Time,25W,25X,25Y,25Z,25P,25Q
0.000,2223,2659,3882,69,76,79
0.020,2215,2655,4014,78,78,78
0.040,2203,2663,3823,78,75,74
0.060,2219,2660,3808,75,83,73
0.080,2243,2648,3810,73,75,73
0.100,2222,2654,3928,73,75,74
0.120,2227,2664,4026,75,80,74
0.140,2214,2660,3818,78,74,78
0.160,2225,2655,3807,75,76,77
0.180,2208,2663,3808,77,80,76
0.200,2230,2659,3915,78,73,76
0.220,2231,2660,4020,78,85,77
0.240,2215,2655,3802,77,73,74
0.260,2218,2652,3814,81,78,79
0.280,2221,2647,3784,75,69,76
0.300,2223,2651,3917,77,73,72
0.320,2216,2659,4031,75,80,86
0.340,2225,2655,3795,83,77,79
0.360,2220,2659,3812,80,77,77
0.380,2217,2651,3844,77,77,81
0.400,2228,2653,3902,77,79,80
0.420,2218,2663,4043,73,75,75
0.440,2219,2650,3800,74,71,77
0.460,2222,2662,3811,80,82,76
0.480,2224,2653,3831,82,82,74
0.500,2216,2653,3903,79,66,76
0.520,2211,2662,4044,84,78,75
0.540,2207,2655,3799,77,74,79
0.560,2225,2638,3811,78,78,78
0.580,2221,2652,3810,75,77,75
0.600,2211,2658,3896,75,75,84
0.620,2239,2661,4056,79,79,82
0.640,2222,2659,3788,79,71,80
0.660,2220,2655,3813,77,82,82
0.680,2213,2653,3849,75,77,73
0.700,2219,2653,3913,81,75,79
0.720,2230,2660,4065,76,84,85
0.740,2215,2664,3788,70,84,80
0.760,2199,2656,3812,78,71,77
0.780,2223,2659,3844,84,77,73
0.800,2219,2652,3914,75,86,75
0.820,2224,2657,4058,75,75,77
0.840,2226,2648,3803,75,77,72
0.860,2222,2656,3798,71,75,81
0.880,2212,2655,3836,78,77,71
0.900,2220,2656,3908,76,80,75
0.920,2221,2659,4070,80,77,73
0.940,2234,2647,3799,78,73,76
0.960,2220,2660,3827,78,89,74
0.980,2214,2656,3839,77,73,74
1.000,2223,2650,3905,82,81,73
1.020,2226,2652,4077,79,73,73
1.040,2219,2665,3805,83,76,80
1.060,2225,2655,3809,74,80,77
1.080,2218,2657,3845,80,76,79
1.100,2218,2658,3920,82,79,82
1.120,2220,2658,4053,80,83,77
1.140,2221,2647,3804,78,71,75
1.160,2218,2655,3816,78,81,80
1.180,2221,2647,3844,83,81,79
1.200,2213,2654,3927,74,76,77
1.220,2215,2660,4076,79,77,81
1.240,2217,2654,3807,43,75,68
1.260,2214,2652,3812,75,71,72
1.280,2213,2663,3844,75,71,75
1.300,2229,2668,3917,82,82,82
1.320,2245,2655,4087,71,76,79
1.340,2219,2661,3797,76,75,84
1.360,2211,2664,3813,77,80,81
1.380,2215,2653,3837,77,82,80
1.400,2220,2652,3913,77,79,75
1.420,2214,2655,4095,84,75,73
1.440,2217,2653,3810,78,74,75
1.460,2218,2653,3816,75,82,81
1.480,2215,2664,3856,78,88,70
1.500,2236,2656,3916,76,74,76
1.520,2230,2651,4095,77,74,80
1.540,2222,2661,3805,78,75,73
1.560,2227,2653,3807,80,80,82
1.580,2207,2656,3855,69,84,75
1.600,2217,2649,3920,79,77,76
1.620,2242,2660,4095,78,74,78
