Time,25W,25X,25Y,25Z,25P,25Q
0.000,2208,2670,4048,83,90,85
0.020,2244,2656,3946,74,77,74
0.040,2210,2657,3991,80,69,75
0.060,2224,2646,3819,76,67,69
0.080,2245,2660,3737,77,81,76
0.100,2227,2658,3916,75,73,71
0.120,2240,2657,3941,73,71,71
0.140,2251,2660,3968,74,75,76
0.160,2223,2656,3820,74,77,71
0.180,2226,2651,3727,71,75,75
0.200,2229,2655,3928,74,82,76
0.220,2245,2655,3934,77,73,73
0.240,2222,2657,3935,80,71,80
0.260,2236,2649,3822,75,71,73
0.280,2238,2657,3754,73,74,71
0.300,2222,2652,3921,73,69,72
0.320,2244,2654,3928,82,73,74
0.340,2225,2655,3939,76,72,73
0.360,2242,2653,3824,74,74,72
0.380,2239,2658,3737,80,81,76
0.400,2235,2660,3928,73,78,78
0.420,2249,2653,3916,76,72,74
0.440,2258,2658,3975,80,76,80
0.460,2249,2661,3821,80,81,77
0.480,2256,2661,3738,73,72,72
0.500,2250,2658,3938,76,75,75
0.520,2256,2655,3923,78,75,74
0.540,2216,2659,3938,78,72,75
0.560,2249,2659,3814,74,74,77
0.580,2236,2651,3740,71,69,71
0.600,2264,2656,3924,78,74,75
0.620,2250,2657,3932,77,75,79
0.640,2256,2672,3895,78,82,78
0.660,2240,2659,3834,81,68,78
0.680,2251,2655,3709,66,80,80
0.700,2244,2664,3947,78,77,80
0.720,2257,2660,3928,72,80,75
0.740,2240,2659,3894,83,74,77
0.760,2231,2655,3826,74,75,75
0.780,2218,2661,3703,76,80,80
0.800,2261,2652,3939,77,78,82
0.820,2253,2659,3921,78,80,76
0.840,2258,2652,3918,76,79,80
0.860,2245,2655,3807,76,75,73
0.880,2244,2658,3718,73,80,80
0.900,2253,2664,3934,69,80,82
0.920,2248,2653,3926,78,78,77
0.940,2239,2662,3898,72,73,76
0.960,2226,2659,3815,81,75,73
0.980,2234,2666,3710,80,80,75
1.000,2230,2664,3947,76,72,80
1.020,2264,2659,3929,76,71,76
1.040,2254,2659,3898,78,79,78
1.060,2244,2654,3827,78,71,71
1.080,2240,2654,3715,78,76,78
1.100,2245,2656,3956,76,76,77
1.120,2247,2664,3924,82,77,84
1.140,2235,2661,3920,80,71,85
1.160,2250,2656,3823,80,73,79
1.180,2227,2661,3685,76,82,76
1.200,2256,2666,3959,77,84,75
1.220,2251,2657,3937,77,82,80
1.240,2251,2651,3884,73,75,74
1.260,2245,2653,3829,81,78,71
1.280,2250,2643,3680,75,75,74
1.300,2242,2664,3942,79,75,81
1.320,2250,2653,3936,74,71,76
1.340,2247,2662,3896,74,80,74
1.360,2237,2656,3833,78,77,76
1.380,2253,2660,3679,71,70,75
1.400,2239,2659,3957,75,80,74
1.420,2253,2660,3923,76,71,76
1.440,2247,2653,3901,80,77,75
1.460,2239,2656,3840,75,85,75
1.480,2236,2659,3683,73,76,75
1.500,2256,2664,3966,80,77,75
1.520,2243,2655,3942,73,78,77
1.540,2256,2654,3897,73,72,74
1.560,2243,2660,3860,73,76,72
1.580,2221,2659,3668,80,71,77
1.600,2241,2661,3959,76,71,73
1.620,2244,2660,3944,73,73,73
1.640,2237,2655,3938,82,81,75
1.660,2248,2661,3859,76,71,71
1.680,2235,2657,3718,78,75,80
1.700,2231,2665,3988,71,72,69
1.720,2246,2671,3975,77,86,78
1.740,2252,2680,3917,70,77,79
1.760,2248,2668,3836,78,78,74
1.780,2246,2671,3703,77,77,72
1.800,2250,2670,3936,80,76,74
1.820,2247,2660,3939,71,78,76
1.840,2267,2664,3914,84,74,82
1.860,2255,2667,3838,71,77,67
1.880,2247,2670,3664,76,74,80
1.900,2253,2672,3958,84,74,75
1.920,2257,2680,3957,76,73,82
1.940,2239,2671,3930,74,83,73
1.960,2238,2659,3880,74,77,73
1.980,2243,2668,3711,84,71,82
2.000,2244,2664,3972,73,74,75
2.020,2258,2671,3923,76,71,73
2.040,2245,2664,3914,73,76,78
2.060,2251,2664,3826,71,74,74
2.080,2240,2655,3665,71,72,77
2.100,2261,2657,3923,84,71,73
2.120,2244,2653,3925,77,69,73
2.140,2226,2664,3899,71,78,79
2.160,2243,2656,3827,76,67,69
2.180,2231,2659,3658,81,74,71
2.200,2245,2664,3940,74,76,78
2.220,2239,2658,3927,80,74,75
2.240,2238,2658,3905,75,74,74
2.260,2240,2655,3811,73,80,75
2.280,2215,2668,3658,72,80,69
2.300,2255,2658,3935,76,71,75
2.320,2252,2654,3937,75,72,81
2.340,2257,2657,3899,80,81,77
2.360,2249,2656,3820,74,80,74
2.380,2230,2657,3633,80,78,77
2.400,2217,2657,3931,77,79,75
2.420,2239,2659,3933,79,73,71
2.440,2238,2651,3920,74,75,71
2.460,2256,2657,3830,77,77,75
2.480,2221,2626,3664,73,73,77
2.500,2237,2658,3916,79,76,77
2.520,2237,2662,3970,75,80,73
2.540,2248,2656,3901,81,83,75
2.560,2235,2666,3812,77,73,75
2.580,2230,2662,3653,72,82,71
2.600,2242,2660,3932,77,77,78
2.620,2244,2666,3956,81,77,76
