epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.2929477397306464,0.11642157945704516,2.2322474285408305,0.13333333333333333,1.08e-05,0.1
2,2.2120628043751656,0.13340122688134823,2.157385391659207,0.1037037037037037,1.56e-05,0.1
3,2.1874520689175454,0.12179668631084554,2.1148386743333605,0.08888888888888889,2.04e-05,0.1
4,2.176227455727848,0.12137003311335488,2.093360153834025,0.05925925959039618,2.5200000000000003e-05,0.1
5,2.148883595407745,0.13177751949267716,2.066485215999462,0.06666666699780358,3e-05,0.1
6,2.113086983245096,0.14996383348928283,1.8837601228996559,0.38518518584745903,3e-05,0.1
7,2.0461922537250286,0.1837480648064319,1.5688217719395956,0.39259259325486645,2.9998033254984483e-05,0.1
8,1.8284072981940376,0.30592601907106093,0.9775562988387214,0.6296296331617567,2.9992133535682725e-05,0.1
9,1.7558857553976555,0.33743407290658833,0.8891482763820224,0.6518518518518519,2.998230238919386e-05,0.1
10,1.6586506388511186,0.39895603473539704,0.8100829367284421,0.688888892421016,2.9968542393565674e-05,0.1
11,1.5941211826418653,0.41964540196053773,0.7740226683793244,0.7333333368654604,2.9950857157118544e-05,0.1
12,1.5447054037635708,0.45192962646484375,0.7514109633587025,0.8222222257543493,2.9929251317499212e-05,0.1
13,1.5188906832683233,0.4732937573797909,0.6343856676861092,0.7555555590876827,2.990373054046467e-05,0.1
14,1.3861061901516385,0.5249765979507823,0.6462899817360772,0.7851851887173122,2.9874301518396384e-05,0.1
15,1.4104757808755946,0.5186442082899588,0.5069533829335813,0.859259260142291,2.9840971968545348e-05,0.1
16,1.3808630196842147,0.5427764338034171,0.45050609155937477,0.888888892421016,2.980375063100837e-05,0.1
17,1.3216082605314843,0.5635884374306526,0.4644651887593446,0.8444444479765716,2.9762647266436125e-05,0.1
18,1.3569097004702062,0.5486227842907847,0.4704692553590845,0.8444444479765716,2.9717672653473598e-05,0.1
19,1.2716486350400948,0.600555340655056,0.5225291896749426,0.8148148165808784,2.9668838585933568e-05,0.1
20,1.2554803847677913,0.6051915816613186,0.4120322028795878,0.8814814823645133,2.9616157869703905e-05,0.1
21,1.264221226727521,0.6115029721495546,0.41616418494118584,0.8814814850136086,2.95596443193894e-05,0.1
22,1.1991618313612762,0.6304107698393456,0.4606586151652866,0.8296296331617568,2.949931275468918e-05,0.1
23,1.1646885815373174,0.6535881178761705,0.2764542310326188,0.9185185220506457,2.9435178996510466e-05,0.1
24,1.1161821775671876,0.6828088508859093,0.3297141487951632,0.9259259294580531,2.936725986281982e-05,0.1
25,1.0568406003198505,0.7082780338952571,0.42005724597860267,0.8666666701987937,2.9295573164232926e-05,0.1
26,1.0492482616871963,0.7162093439219911,0.3216406049551787,0.9037037072358308,2.9220137699344072e-05,0.1
27,1.0446484121864226,0.7106050332681633,0.3522039987422802,0.888888892421016,2.914097324979653e-05,0.1
28,0.9866473355852527,0.7365606825145674,0.4119672806174667,0.888888892421016,2.905810057509517e-05,0.1
29,1.009123221886011,0.7367158425590138,0.38395977461779557,0.8666666701987937,2.897154140716265e-05,0.1
30,1.0004680222640803,0.7289262069007497,0.38791328734821745,0.8962962998284234,2.8881318444640577e-05,0.1
31,0.9517506459318561,0.7600957168178794,0.31236904903694435,0.9185185220506457,2.87874553469372e-05,0.1
32,0.8838926374176402,0.7845724778410829,0.3904909857997188,0.8592592627913863,2.8689976728023116e-05,0.1
33,0.9475259493604118,0.7609131188451508,0.3566567120728669,0.9037037072358308,2.8588908149976716e-05,0.1
34,0.8914956511685878,0.7867656543225418,0.3138947985790394,0.9037037072358308,2.8484276116280943e-05,0.1
35,0.9140433154871435,0.7759315204620362,0.32735464970270794,0.9185185220506457,2.8376108064873226e-05,0.1
36,0.9216292592036871,0.7751049357579078,0.29864352411693995,0.9407407442728678,2.8264432360950365e-05,0.1
37,0.9115863371484073,0.7848890391985576,0.33514009758278174,0.9185185194015503,2.814927828953023e-05,0.1
