Time,25W,25X,25Y,25Z,25P,25Q
0.000,1850,2656,3620,42,43,40
0.020,1852,2651,3737,41,44,42
0.040,1862,2652,4000,44,39,47
0.060,1857,2653,3890,41,46,40
0.080,1853,2651,3637,40,37,42
0.100,1864,2655,3620,43,47,42
0.120,1855,2653,3732,44,55,37
0.140,1860,2654,4021,37,43,44
0.160,1857,2648,3884,41,45,41
0.180,1848,2651,3649,41,38,38
0.200,1853,2655,3616,42,48,38
0.220,1852,2653,3729,43,43,41
0.240,1864,2647,4034,41,43,44
0.260,1852,2654,3891,39,46,40
0.280,1857,2639,3650,41,43,39
0.300,1854,2647,3609,44,43,39
0.320,1860,2652,3737,41,43,42
0.340,1845,2656,4011,43,40,41
0.360,1850,2645,3891,39,45,42
0.380,1848,2647,3649,42,41,40
0.400,1855,2652,3607,44,45,44
0.420,1853,2651,3733,41,39,41
0.440,1858,2652,4027,42,45,51
0.460,1852,2651,3892,45,39,39
0.480,1850,2650,3647,40,40,37
0.500,1854,2647,3612,41,42,39
0.520,1847,2652,3732,45,43,38
0.540,1855,2649,4035,40,46,42
0.560,1852,2652,3891,46,43,45
0.580,1855,2651,3640,42,43,45
0.600,1851,2650,3604,44,45,44
0.620,1857,2652,3728,42,49,41
0.640,1853,2652,4006,44,42,39
0.660,1851,2656,3891,40,44,43
0.680,1852,2654,3637,38,39,42
0.700,1851,2657,3597,42,43,44
0.720,1855,2654,3716,39,39,39
0.740,1857,2656,4006,41,39,43
0.760,1845,2648,3894,39,44,40
0.780,1857,2649,3638,46,43,39
0.800,1852,2650,3607,39,43,39
0.820,1855,2649,3722,37,40,41
0.840,1855,2647,3999,46,42,48
0.860,1853,2647,3889,48,48,42
0.880,1846,2651,3635,40,41,43
0.900,1853,2651,3601,43,42,49
0.920,1858,2655,3720,48,39,42
0.940,1865,2653,4005,41,33,39
0.960,1852,2647,3883,42,45,45
0.980,1847,2657,3647,43,41,47
1.000,1854,2653,3608,39,40,40
1.020,1856,2652,3722,42,43,38
1.040,1858,2651,4004,46,41,39
1.060,1856,2647,3888,41,44,34
1.080,1852,2655,3627,42,42,41
1.100,1855,2654,3607,45,41,46
1.120,1856,2647,3731,44,43,46
1.140,1854,2653,3999,40,45,42
1.160,1850,2651,3889,43,45,38
1.180,1864,2651,3622,47,39,38
1.200,1853,2651,3606,38,38,39
1.220,1860,2652,3725,41,37,44
1.240,1853,2644,4020,37,40,40
1.260,1856,2647,3885,41,42,40
1.280,1856,2650,3643,45,41,42
1.300,1857,2647,3610,42,36,40
1.320,1856,2650,3724,41,43,43
1.340,1851,2652,4003,43,48,40
1.360,1856,2650,3883,42,42,38
1.380,1856,2647,3637,31,44,41
1.400,1852,2651,3620,52,39,59
1.420,1852,2653,3728,48,47,41
1.440,1856,2651,4003,42,43,45
1.460,1855,2647,3885,45,48,44
1.480,1850,2653,3622,39,38,48
1.500,1858,2660,3616,39,38,41
1.520,1851,2651,3726,42,39,42
1.540,1860,2655,4000,35,44,46
1.560,1851,2647,3884,42,43,38
1.580,1853,2643,3611,42,43,44
1.600,1850,2657,3615,42,34,40
1.620,1853,2654,3725,47,42,44
1.640,1846,2653,4005,44,44,39
1.660,1845,2651,3892,39,37,40
1.680,1858,2650,3618,44,39,44
1.700,1862,2653,3616,43,42,41
1.720,1850,2647,3723,41,42,42
1.740,1862,2647,4014,40,45,43
1.760,1860,2652,3898,45,50,46
1.780,1854,2649,3603,41,41,39
1.800,1856,2667,3611,44,42,39
1.820,1853,2652,3716,43,39,41
1.840,1858,2647,4007,43,41,40
1.860,1852,2647,3881,42,42,38
1.880,1856,2647,3616,45,42,45
1.900,1854,2650,3603,41,40,40
1.920,1847,2655,3713,40,40,38
1.940,1856,2648,4003,45,44,34
1.960,1857,2653,3890,40,41,38
1.980,1850,2651,3606,42,49,44
2.000,1857,2654,3593,39,43,39
2.020,1849,2649,3705,43,44,45
2.040,1850,2648,4006,39,47,41
2.060,1852,2654,3885,39,48,41
2.080,1852,2649,3611,44,43,38
2.100,1870,2646,3613,42,41,41
2.120,1857,2651,3713,43,39,42
2.140,1879,2656,4016,45,42,44
2.160,1852,2649,3892,41,42,46
2.180,1846,2656,3602,36,37,36
2.200,1859,2653,3604,46,42,41
2.220,1846,2651,3707,45,41,42
2.240,1852,2653,3994,40,43,44
2.260,1848,2647,3888,41,40,35
2.280,1856,2653,3618,41,33,41
