Time,25W,25X,25Y,25Z,25P,25Q
0.000,1877,2647,3848,40,43,40
0.020,1877,2646,3696,38,42,41
0.040,1872,2651,3938,44,37,39
0.060,1872,2645,3944,42,37,37
0.080,1875,2644,3861,42,38,39
0.100,1867,2657,3536,38,40,35
0.120,1874,2647,3684,35,35,42
0.140,1871,2654,3926,39,39,40
0.160,1869,2647,3952,42,40,41
0.180,1868,2647,3857,44,40,41
0.200,1872,2651,3547,42,41,38
0.220,1876,2652,3676,40,33,39
0.240,1879,2651,3908,39,38,43
0.260,1866,2629,3947,39,37,42
0.280,1884,2643,3858,31,35,39
0.300,1878,2643,3543,38,41,36
0.320,1874,2646,3702,35,43,37
0.340,1875,2649,3931,41,39,42
0.360,1874,2643,3950,37,40,37
0.380,1872,2643,3856,40,44,38
0.400,1874,2650,3519,39,39,40
0.420,1876,2656,3665,42,43,41
0.440,1874,2645,3897,41,37,39
0.460,1878,2650,3946,41,44,39
0.480,1876,2646,3854,35,25,36
0.500,1886,2645,3536,44,43,43
0.520,1876,2650,3660,42,38,41
0.540,1877,2650,3890,38,40,40
0.560,1871,2648,3944,44,43,37
0.580,1877,2652,3860,42,41,41
0.600,1874,2655,3534,44,39,37
0.620,1874,2649,3659,40,38,38
0.640,1873,2648,3889,40,39,37
0.660,1874,2656,3969,40,42,40
0.680,1883,2653,3859,38,38,41
0.700,1881,2644,3535,48,37,43
0.720,1875,2647,3651,42,44,35
0.740,1872,2652,3913,42,37,43
0.760,1876,2649,3946,41,42,41
0.780,1872,2643,3858,34,35,41
0.800,1877,2641,3507,37,38,40
0.820,1862,2647,3648,37,40,40
0.840,1888,2648,3892,42,41,42
0.860,1874,2647,3947,39,40,38
0.880,1867,2645,3853,38,41,40
0.900,1874,2649,3523,41,44,42
0.920,1876,2653,3668,40,38,48
0.940,1875,2656,3892,38,39,42
0.960,1874,2652,3941,43,40,41
0.980,1874,2647,3852,42,37,40
1.000,1866,2651,3526,41,37,39
1.020,1874,2648,3637,39,44,40
1.040,1883,2650,3885,43,39,39
1.060,1863,2652,3946,40,40,34
1.080,1872,2648,3846,42,39,40
1.100,1863,2647,3500,42,41,41
1.120,1876,2645,3635,41,38,40
1.140,1874,2654,3871,39,34,44
1.160,1867,2645,3946,46,38,40
1.180,1867,2646,3853,40,38,40
1.200,1884,2649,3490,43,40,41
1.220,1875,2651,3660,39,43,42
1.240,1873,2659,3893,37,33,41
1.260,1870,2647,3941,42,45,37
1.280,1872,2645,3853,39,38,42
1.300,1865,2658,3527,41,37,42
1.320,1866,2652,3657,47,36,40
1.340,1883,2646,3873,40,40,42
1.360,1874,2647,3947,42,38,40
1.380,1881,2650,3860,39,42,40
1.400,1869,2656,3520,39,40,38
1.420,1870,2646,3657,34,37,41
1.440,1871,2643,3866,33,41,41
1.460,1863,2654,3963,41,48,43
1.480,1867,2645,3857,35,44,40
1.500,1862,2651,3514,38,43,42
1.520,1874,2649,3653,41,41,39
1.540,1870,2648,3861,40,43,38
1.560,1872,2646,3956,46,41,36
1.580,1875,2647,3856,44,43,38
1.600,1873,2650,3526,45,38,44
1.620,1871,2657,3666,40,41,42
1.640,1878,2650,3862,39,38,35
1.660,1876,2647,3962,42,42,40
1.680,1876,2648,3854,42,39,43
1.700,1863,2658,3484,40,43,39
1.720,1872,2653,3657,37,35,40
1.740,1877,2645,3886,39,42,43
1.760,1878,2651,3960,42,41,40
1.780,1871,2650,3852,46,38,37
1.800,1867,2642,3522,41,30,38
1.820,1874,2650,3646,45,44,40
1.840,1881,2656,3876,39,46,45
1.860,1880,2648,3972,44,41,39
1.880,1869,2647,3855,43,43,37
1.900,1880,2647,3525,41,39,38
1.920,1874,2652,3642,43,43,43
1.940,1880,2654,3890,39,43,46
1.960,1869,2652,3972,44,41,42
1.980,1874,2647,3850,39,41,41
2.000,1876,2651,3510,39,45,39
2.020,1874,2653,3631,40,45,40
2.040,1867,2653,3872,44,40,41
2.060,1871,2639,3967,39,41,38
2.080,1880,2651,3856,42,38,39
2.100,1872,2642,3515,37,38,39
2.120,1875,2657,3645,44,39,43
2.140,1885,2649,3873,41,42,40
2.160,1871,2645,3963,42,36,54
2.180,1870,2649,3848,48,40,42
2.200,1871,2649,3518,41,45,41
2.220,1879,2652,3630,42,40,42
2.240,1888,2654,3859,43,41,37
2.260,1871,2652,3967,53,49,35
2.280,1872,2651,3856,44,37,38
2.300,1868,2652,3499,42,37,38
2.320,1877,2652,3639,40,41,40
2.340,1874,2655,3843,41,40,44
2.360,1866,2646,3974,39,43,36
2.380,1868,2647,3860,42,40,42
2.400,1869,2656,3518,38,40,42
2.420,1869,2648,3635,38,39,39
2.440,1879,2656,3845,47,45,43
2.460,1867,2646,3965,39,38,40
2.480,1883,2659,3862,35,44,38
2.500,1847,2648,3515,39,38,42
2.520,1875,2648,3632,40,38,42
2.540,1883,2646,3857,40,44,40
2.560,1872,2647,3973,44,44,42
2.580,1874,2647,3848,44,42,36
2.600,1866,2647,3488,42,43,39
2.620,1880,2653,3639,42,40,39
2.640,1871,2648,3848,42,35,35
2.660,1870,2656,3954,37,43,35
2.680,1867,2647,3854,47,39,40
2.700,1875,2650,3523,40,40,42
2.720,1872,2649,3643,41,46,40
2.740,1876,2645,3864,39,35,42
