Time,25W,25X,25Y,25Z,25P,25Q
0.000,1884,2647,3659,48,39,39
0.020,1892,2647,3545,45,38,44
0.040,1888,2653,3699,39,39,50
0.060,1889,2657,3934,43,43,36
0.080,1882,2652,3952,41,37,41
0.100,1887,2656,3851,42,40,44
0.120,1884,2659,3543,43,42,38
0.140,1886,2654,3691,44,39,40
0.160,1892,2653,3936,44,41,44
0.180,1884,2652,3941,35,41,41
0.200,1886,2647,3854,42,44,42
0.220,1885,2652,3534,45,41,37
0.240,1883,2656,3706,46,43,40
0.260,1890,2657,3941,41,44,42
0.280,1883,2650,3939,42,42,38
0.300,1882,2653,3852,42,43,42
0.320,1878,2656,3567,42,40,43
0.340,1888,2656,3706,40,37,44
0.360,1884,2656,3948,39,37,44
0.380,1884,2652,3931,39,40,40
0.400,1888,2647,3849,42,40,46
0.420,1887,2647,3554,48,42,38
0.440,1889,2654,3703,38,43,41
0.460,1881,2660,3951,45,41,44
0.480,1879,2653,3931,55,40,44
0.500,1882,2652,3855,40,35,42
0.520,1886,2657,3563,46,37,45
0.540,1879,2654,3705,39,45,41
0.560,1886,2653,3950,41,45,38
0.580,1883,2647,3935,44,41,39
0.600,1882,2647,3846,42,39,39
0.620,1889,2653,3548,37,42,33
0.640,1885,2653,3695,44,39,44
0.660,1886,2651,3953,41,43,48
0.680,1890,2652,3926,40,40,41
0.700,1885,2658,3853,47,41,41
0.720,1886,2653,3542,43,42,44
0.740,1886,2652,3698,41,44,46
0.760,1883,2655,3965,45,40,44
0.780,1888,2645,3925,40,45,42
0.800,1880,2651,3845,42,43,48
0.820,1885,2651,3567,43,43,42
0.840,1883,2645,3694,42,46,39
0.860,1892,2648,3972,46,44,41
0.880,1882,2644,3930,41,39,42
0.900,1888,2660,3840,44,42,45
0.920,1892,2649,3568,42,39,46
0.940,1889,2656,3701,40,38,41
0.960,1893,2651,3979,37,46,44
0.980,1889,2647,3932,46,38,41
1.000,1882,2652,3820,41,40,43
1.020,1883,2658,3567,36,40,40
1.040,1886,2652,3707,44,41,40
1.060,1892,2655,3982,41,43,39
1.080,1886,2654,3927,43,44,42
1.100,1879,2657,3797,39,40,37
1.120,1883,2646,3556,56,43,42
1.140,1885,2654,3703,44,42,44
1.160,1890,2655,3967,39,39,43
1.180,1887,2655,3922,45,42,39
1.200,1875,2649,3786,40,40,39
1.220,1890,2655,3573,44,41,43
1.240,1890,2655,3709,40,38,41
1.260,1893,2651,3997,42,44,41
1.280,1886,2652,3919,45,44,42
1.300,1879,2645,3791,41,39,39
