Time,25W,25X,25Y,25Z,25P,25Q
0.000,1965,2639,3690,34,30,31
0.020,1968,2648,3632,31,35,29
0.040,1965,2650,3725,32,28,31
0.060,1965,2647,4001,23,35,33
0.080,1961,2639,3886,30,29,30
0.100,1959,2641,3672,4,35,31
0.120,1962,2643,3591,32,32,27
0.140,1969,2638,3679,32,30,33
0.160,1973,2643,3989,32,28,30
0.180,1957,2640,3892,34,25,30
0.200,1964,2638,3677,28,30,32
0.220,1976,2645,3624,32,36,29
0.240,1968,2640,3732,34,28,31
0.260,1962,2652,4004,30,32,32
0.280,1961,2642,3884,32,26,32
0.300,1960,2639,3631,37,33,33
0.320,1961,2642,3594,27,30,31
0.340,1960,2639,3670,30,31,29
0.360,1956,2637,3973,27,33,32
0.380,1957,2642,3883,31,33,31
0.400,1964,2635,3612,31,34,32
0.420,1963,2643,3571,23,34,29
0.440,1970,2641,3636,34,32,34
0.460,1964,2644,3940,32,32,29
0.480,1962,2641,3850,33,29,24
0.500,1961,2644,3599,32,24,27
0.520,1959,2649,3576,26,32,35
0.540,1964,2637,3637,35,33,31
0.560,1967,2640,3925,34,32,32
0.580,1965,2646,3837,38,33,31
0.600,1958,2642,3583,36,34,34
0.620,1970,2638,3551,31,26,32
0.640,1964,2641,3609,29,33,30
0.660,1969,2639,3920,29,34,32
0.680,1961,2639,3843,31,32,27
0.700,1951,2641,3594,31,31,29
0.720,1961,2644,3595,40,33,34
0.740,1956,2643,3654,34,25,29
0.760,1963,2645,3969,29,26,35
0.780,1979,2641,3876,30,31,27
0.800,1955,2651,3626,28,31,30
0.820,1968,2657,3596,30,33,27
0.840,1961,2640,3674,34,36,32
0.860,1971,2650,3947,34,34,32
0.880,1973,2649,3852,31,29,32
0.900,1971,2640,3583,38,27,31
0.920,1972,2645,3548,33,31,34
0.940,1973,2645,3652,27,31,33
0.960,1967,2646,3950,35,36,29
0.980,1973,2642,3849,32,30,34
1.000,1961,2638,3586,32,32,31
1.020,1967,2644,3550,30,29,31
1.040,1974,2642,3661,30,32,32
1.060,1974,2642,3906,33,29,29
1.080,1968,2644,3820,30,28,31
1.100,1958,2643,3549,34,30,29
1.120,1968,2640,3549,27,23,28
1.140,1979,2643,3693,30,33,31
1.160,1967,2646,3956,33,27,36
1.180,1968,2640,3866,27,28,34
1.200,1968,2642,3556,30,34,32
1.220,1973,2639,3574,29,34,31
1.240,1967,2644,3682,34,31,30
1.260,1974,2641,3918,34,17,28
1.280,1960,2637,3829,35,32,26
1.300,1965,2643,3519,30,32,30
1.320,1972,2642,3571,30,30,29
1.340,1970,2650,3724,33,27,23
1.360,1973,2643,3930,32,28,32
1.380,1967,2640,3840,36,30,32
1.400,1971,2639,3531,30,35,30
1.420,1976,2641,3601,29,34,31
1.440,1978,2642,3733,33,30,27
1.460,1975,2641,3960,26,33,29
1.480,1960,2641,3831,29,26,30
1.500,1972,2642,3540,33,31,32
