Time,25W,25X,25Y,25Z,25P,25Q
0.000,2394,3081,4003,717,722,728
0.020,2180,2923,4001,446,446,446
0.040,2177,2919,4078,443,437,438
0.060,2176,2921,3980,438,437,431
0.080,2170,2914,3939,442,441,447
0.100,2173,2932,3987,443,437,437
0.120,2180,2917,4007,444,441,443
0.140,2185,2920,4091,445,441,454
0.160,2172,2915,3987,444,452,439
0.180,2173,2923,3895,451,451,454
0.200,2150,2909,3962,421,420,424
0.220,2172,2918,4000,442,442,441
0.240,2166,2921,4086,443,443,447
0.260,2183,2924,3965,447,453,441
0.280,2192,2938,3890,463,456,472
0.300,2185,2925,3951,443,450,448
0.320,2223,2943,3993,495,487,487
0.340,2214,2957,4095,494,496,491
0.360,2248,2968,3974,517,507,519
0.380,2223,2949,3861,508,502,486
0.400,2234,2964,3971,513,522,515
0.420,2223,2948,3994,493,493,491
0.440,2215,2949,4090,495,499,496
0.460,2217,2948,3981,487,488,488
0.480,2213,2962,3863,491,500,500
0.500,2229,2968,3970,519,519,523
0.520,2232,2966,3997,514,516,522
0.540,2244,2967,4089,508,527,523
0.560,2248,2978,3994,552,553,541
0.580,2239,2977,3869,517,535,530
0.600,2286,3008,3983,589,589,590
0.620,2276,2993,3993,575,578,564
0.640,2268,2983,4093,554,552,554
0.660,2263,2988,3984,550,550,552
0.680,2186,2937,3876,485,490,494
0.700,2182,2923,3986,460,462,445
0.720,2190,2934,3989,464,459,466
0.740,2200,2925,4095,470,463,476
0.760,2186,2928,3977,455,449,451
0.780,2182,2922,3863,447,434,448
0.800,2192,2930,3993,465,460,439
0.820,2179,2925,3987,465,449,451
0.840,2155,2913,4095,431,431,435
0.860,2178,2919,3980,446,440,443
0.880,2178,2919,3876,448,442,445
0.900,2180,2918,3977,438,439,439
0.920,2164,2917,3981,436,436,437
0.940,2169,2918,4095,443,439,446
0.960,2171,2912,3981,443,439,411
0.980,2171,2918,3875,429,437,428
1.000,2169,2917,3979,436,433,432
1.020,2166,2919,3990,440,437,435
1.040,2166,2912,4091,443,427,433
1.060,2165,2920,3977,430,427,431
1.080,2162,2920,3861,435,433,427
1.100,2175,2921,3967,438,435,442
1.120,2177,2909,3990,441,438,437
1.140,2182,2924,4095,443,452,455
1.160,2177,2920,3971,438,438,437
1.180,2176,2915,3878,452,448,448
1.200,2178,2911,3971,445,442,447
1.220,2168,2917,3998,438,436,434
1.240,2212,2924,4095,471,471,490
1.260,2183,2928,3977,466,445,452
1.280,2183,2918,3877,451,447,458
1.300,2176,2917,3965,442,442,438
1.320,2179,2925,3983,443,457,450
1.340,2182,2928,4095,448,464,450
1.360,2169,2920,3967,458,456,448
1.380,2176,2927,3868,457,456,450
1.400,2187,2923,3981,433,446,448
1.420,2193,2932,3975,460,462,453
1.440,2179,2925,4095,459,454,451
1.460,2184,2918,3973,456,458,455
1.480,2161,2929,3873,453,436,445
1.500,2176,2925,3961,446,451,447
1.520,2176,2925,3990,441,464,441
