Time,25W,25X,25Y,25Z,25P,25Q
0.000,2184,2933,3839,455,452,461
0.020,2197,2941,3998,474,478,470
0.040,2204,2942,4019,478,469,471
0.060,2199,2946,3975,479,481,473
0.080,2204,2936,3908,463,477,467
0.100,2199,2942,4008,472,470,476
0.120,2208,2935,3987,481,476,477
0.140,2200,2946,4003,471,482,479
0.160,2205,2942,3983,475,473,484
0.180,2203,2936,3900,472,474,466
0.200,2205,2932,4000,471,469,472
0.220,2204,2945,3987,475,471,475
0.240,2196,2935,4036,469,478,471
0.260,2201,2941,3981,484,478,474
0.280,2193,2945,3871,477,457,467
0.300,2207,2937,4003,476,480,474
0.320,2201,2944,3995,473,478,472
0.340,2201,2950,3989,486,467,485
0.360,2198,2943,3965,478,471,472
0.380,2186,2941,3875,478,466,468
0.400,2199,2935,3998,480,478,471
0.420,2204,2941,3991,499,469,475
0.440,2206,2947,4011,477,468,480
0.460,2204,2944,3967,481,476,469
0.480,2196,2948,3870,482,474,472
0.500,2199,2936,4003,472,471,463
0.520,2201,2939,3990,475,475,469
0.540,2197,2939,4013,465,473,459
0.560,2195,2940,3973,473,470,482
0.580,2203,2941,3867,467,468,471
0.600,2200,2942,4005,478,472,477
0.620,2200,2942,3987,468,465,468
0.640,2214,2954,4002,487,467,481
0.660,2200,2941,3986,466,470,470
0.680,2204,2938,3868,464,472,466
0.700,2202,2937,4003,472,475,473
0.720,2196,2942,3987,471,471,472
0.740,2205,2939,4019,469,478,471
0.760,2198,2935,3976,472,473,474
0.780,2203,2938,3885,468,470,461
0.800,2200,2941,4017,474,471,462
0.820,2196,2935,3985,473,463,467
0.840,2208,2928,4020,464,476,464
0.860,2210,2941,3965,479,476,480
0.880,2199,2945,3887,475,467,481
0.900,2206,2942,3997,484,484,479
0.920,2208,2939,3986,475,481,474
0.940,2217,2944,4073,473,479,478
0.960,2197,2940,3976,475,479,476
0.980,2191,2948,3894,475,472,475
1.000,2208,2946,4011,473,474,473
1.020,2202,2941,3984,471,473,469
1.040,2179,2933,4008,492,465,481
1.060,2205,2935,3971,471,478,480
1.080,2212,2946,3936,472,479,483
1.100,2210,2946,3999,479,473,479
1.120,2199,2940,3979,477,480,481
1.140,2215,2934,4024,475,488,475
1.160,2204,2944,3983,475,478,476
1.180,2193,2952,3911,480,467,481
