Time,25W,25X,25Y,25Z,25P,25Q
0.000,2149,2898,4095,402,411,403
0.020,2138,2901,3947,397,394,401
0.040,2152,2910,4004,393,391,394
0.060,2135,2895,4089,396,400,394
0.080,2146,2904,3983,396,396,393
0.100,2128,2895,3891,393,394,393
0.120,2136,2905,3985,401,403,399
0.140,2144,2901,3994,400,403,397
0.160,2135,2899,4093,396,391,398
0.180,2135,2901,3979,401,395,393
0.200,2132,2921,3898,404,396,389
0.220,2149,2904,3958,395,406,408
0.240,2154,2899,4008,405,414,402
0.260,2148,2901,4089,402,398,399
0.280,2148,2902,3978,395,402,390
0.300,2132,2889,3853,392,401,401
0.320,2140,2904,3955,404,394,400
0.340,2139,2901,3993,397,399,393
0.360,2146,2902,4090,393,400,397
0.380,2138,2894,3966,400,401,395
0.400,2156,2898,3898,392,393,392
0.420,2143,2897,3966,404,401,405
0.440,2137,2894,4000,393,399,394
0.460,2138,2890,4087,401,399,400
0.480,2133,2894,3985,396,399,404
0.500,2143,2900,3852,397,408,393
0.520,2145,2897,3980,393,394,402
0.540,2145,2899,3995,389,397,397
0.560,2146,2891,4086,398,399,407
0.580,2141,2897,3955,403,396,399
0.600,2130,2902,3915,405,402,384
0.620,2145,2899,3975,391,400,400
0.640,2146,2899,3993,397,394,396
0.660,2152,2893,4076,391,419,401
0.680,2133,2898,3983,399,436,395
0.700,2139,2908,3937,403,395,402
0.720,2136,2901,3967,402,395,394
0.740,2138,2916,4002,399,393,403
0.760,2135,2902,4087,402,404,399
0.780,2145,2896,3980,398,397,396
0.800,2134,2894,3917,391,390,394
0.820,2134,2894,3970,388,391,404
0.840,2138,2899,3990,392,393,398
0.860,2136,2904,4087,405,387,393
0.880,2137,2894,3976,399,400,400
0.900,2141,2902,3902,399,390,396
0.920,2139,2895,3956,395,395,396
0.940,2141,2896,3992,390,401,390
0.960,2140,2870,4095,405,401,398
0.980,2132,2894,3984,393,398,392
1.000,2139,2900,3947,407,390,394
1.020,2144,2889,3952,392,401,388
1.040,2141,2896,3993,393,399,392
1.060,2138,2898,4093,399,390,390
1.080,2135,2891,3976,396,395,404
1.100,2142,2900,3963,395,400,398
1.120,2151,2894,3961,395,392,394
1.140,2149,2907,3983,400,393,402
1.160,2148,2900,4095,399,395,403
1.180,2134,2901,3984,398,391,404
1.200,2135,2894,3963,394,390,396
1.220,2138,2896,3961,395,394,390
1.240,2144,2902,4001,397,395,397
1.260,2153,2909,4095,399,400,399
1.280,2132,2891,3969,395,391,397
1.300,2139,2900,3980,403,400,401
1.320,2127,2892,3968,398,391,394
1.340,2137,2915,3983,400,396,399
1.360,2137,2906,4089,398,407,400
1.380,2141,2898,3972,402,393,399
1.400,2135,2900,3979,403,399,395
1.420,2152,2896,3957,399,404,396
1.440,2144,2902,3995,394,401,400
1.460,2141,2897,4068,374,402,404
1.480,2135,2900,3977,402,401,406
1.500,2144,2900,3992,423,397,396
1.520,2148,2893,3970,402,401,400
1.540,2141,2899,3998,395,393,377
1.560,2152,2893,4077,394,400,396
1.580,2135,2898,3968,400,395,395
1.600,2149,2899,3991,395,408,395
1.620,2160,2901,4019,392,404,406
1.640,2140,2896,3984,408,391,394
1.660,2139,2899,4072,402,396,396
1.680,2136,2897,3972,403,403,406
1.700,2144,2908,3975,407,397,403
1.720,2118,2896,3931,390,400,403
1.740,2139,2896,3996,394,403,397
1.760,2131,2890,4073,402,402,408
1.780,2140,2899,3955,398,391,395
1.800,2137,2900,3983,398,397,396
1.820,2134,2901,3976,398,401,394
1.840,2139,2902,4002,397,391,413
1.860,2151,2887,4095,404,394,395
1.880,2139,2898,3963,400,394,398
1.900,2142,2894,3984,391,403,401
1.920,2129,2897,3924,395,403,397
1.940,2137,2901,4004,399,395,400
1.960,2148,2896,4091,408,397,396
1.980,2136,2895,3950,401,397,404
2.000,2140,2896,3984,391,391,393
2.020,2130,2895,3920,398,399,391
2.040,2145,2905,3995,397,396,399
2.060,2140,2908,4088,401,400,402
2.080,2142,2892,3961,397,395,397
2.100,2145,2899,3984,395,403,404
2.120,2137,2885,3964,394,387,400
2.140,2138,2887,3997,398,394,390
2.160,2141,2905,4095,403,399,400
2.180,2145,2887,3976,394,405,399
2.200,2140,2894,3976,393,400,398
2.220,2138,2887,3961,394,383,404
