fold,epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
4,1,2.3445258821759904,0.1177413331233852,2.2690185546875,0.125,1.08e-05,0.05
4,2,2.289319174630301,0.11806362901060354,2.21025390625,0.12916666666666668,1.56e-05,0.05
4,3,2.2483608699980238,0.1135172896619354,2.1661580403645835,0.125,2.04e-05,0.05
4,4,2.2006464890071324,0.11731443495012908,2.1435546875,0.12916666666666668,2.5200000000000003e-05,0.05
4,5,2.173253023056757,0.13463456197863533,2.131209309895833,0.1125,3e-05,0.05
4,6,2.15322147551037,0.1389534823241688,2.06473388671875,0.2,3e-05,0.05
4,7,2.067212616829645,0.1887233189174107,1.8466451009114584,0.32083333333333336,2.999162345595382e-05,0.05
4,8,1.8695881571088517,0.286193514083113,1.5012237548828125,0.38333333333333336,2.99665031793473e-05,0.05
4,9,1.7342261359805153,0.35153925844601225,1.356072489420573,0.48333333333333334,2.992466722632756e-05,0.05
4,10,1.653467817533584,0.39252839769635883,1.2910257975260417,0.44583333333333336,2.98661623223217e-05,0.05
4,11,1.493171459152585,0.48902275164922077,1.2008453369140626,0.5375,2.979105380985043e-05,0.05
4,12,1.4326950413840158,0.5064467214402698,1.1022361755371093,0.55,2.9699425575548802e-05,0.05
4,13,1.3873634542737687,0.5391716275896344,1.1283732096354167,0.55,2.9591379956475555e-05,0.05
4,14,1.3902334042957851,0.5426965378579639,1.027789560953776,0.5958333333333333,2.9467037625815645e-05,0.05
4,15,1.3079566070011683,0.5770057899611337,0.9615404764811198,0.625,2.9326537458103684e-05,0.05
4,16,1.2931651030267988,0.5933056831359863,0.9279866536458333,0.6583333333333333,2.917003637411878e-05,0.05
4,17,1.184891110374814,0.647305333046686,0.9532363891601563,0.6208333333333333,2.8997709165624038e-05,0.05
4,18,1.112514095079331,0.6780947980426607,0.9631815592447917,0.6166666666666667,2.880974830014643e-05,0.05
4,19,1.1053667965389433,0.6885013898213704,0.8829313913981119,0.6791666666666667,2.8606363706015114e-05,0.05
4,20,1.069266923268636,0.7042102104141599,0.885347557067871,0.7041666666666667,2.838778253789822e-05,0.05
4,21,0.9806865101768857,0.7379706587110247,0.8232784271240234,0.6958333333333333,2.8154248923100077e-05,0.05
4,22,1.0490330650692894,0.7265621843792144,0.8780627568562825,0.6875,2.7906023688902094e-05,0.05
4,23,1.0483994631540208,0.7243197787375677,0.8335732142130534,0.6833333333333333,2.7643384071251957e-05,0.05
4,24,1.0405409086318242,0.7240060391880218,0.8476531982421875,0.7041666666666667,2.7366623405126405e-05,0.05
4,25,1.040192431779135,0.7168856989769709,0.911645253499349,0.6708333333333333,2.7076050796913445e-05,0.05
4,26,1.0258995964413598,0.728822622412727,0.8179168701171875,0.7291666666666666,2.6771990779179916e-05,0.05
4,27,0.9288970788319906,0.775450705346607,0.8254344940185547,0.7375,2.6454782948209983e-05,0.05
4,28,0.9525865384510586,0.7609546025594075,0.8223191579182942,0.7083333333333334,2.612478158471937e-05,0.05
4,29,0.9509530657813663,0.7667619818732851,0.7928471883138021,0.7291666666666666,2.5782355258168943e-05,0.05
4,30,1.027213726724897,0.7285725633303325,0.8466493606567382,0.6958333333333333,2.542788641511964e-05,0.05
4,31,0.8420554938770476,0.8092346163023085,0.7804589589436849,0.7208333333333333,2.5061770952088356e-05,0.05
4,32,0.9467786998975845,0.7662214137258984,0.8207111358642578,0.725,2.4684417773382037e-05,0.05
4,33,0.9178746598107475,0.7855382198379153,0.833820120493571,0.6958333333333333,2.429624833440368e-05,0.05
4,34,0.8446375869569325,0.8116220122291928,0.8500384012858073,0.7083333333333334,2.389769617094033e-05,0.05
4,35,0.918701769340606,0.7736146699814569,0.8501403172810872,0.7,2.348920641495893e-05,0.05
4,36,0.8962866090592884,0.791429010459355,0.8031997044881185,0.7166666666666667,2.3071235297450594e-05,0.05
4,37,0.785677436987559,0.835809296085721,0.7241510391235352,0.7625,2.2644249638878764e-05,0.05
4,38,0.9858344918205625,0.7519120352608817,0.811697260538737,0.7125,2.220872632780026e-05,0.05
4,39,0.8952528493744987,0.788032256989252,0.7274634043375651,0.7666666666666667,2.176515178824153e-05,0.05
4,40,0.9232918804600125,0.7759596801939465,0.7610355377197265,0.7541666666666667,2.131402143642503e-05,0.05
4,41,0.8571793930871147,0.8040420009976341,0.8367574055989583,0.7375,2.0855839127452422e-05,0.05
4,42,0.9948599979991004,0.7573218657856896,0.8328503926595052,0.7041666666666667,2.039111659256269e-05,0.05
4,43,0.8729318141937256,0.7971792357308524,0.8275440216064454,0.7125,1.9920372867593537e-05,0.05
4,44,0.9575465389660427,0.7644016458874657,0.7438760121663411,0.7583333333333333,1.9444133713284513e-05,0.05
4,45,0.9226715425650279,0.775894562403361,0.8129685719807943,0.7208333333333333,1.8962931028069295e-05,0.05
4,46,0.8622317302794683,0.8018007800692604,0.7694023132324219,0.7375,1.8477302254012925e-05,0.05
4,47,0.8389449624788193,0.8252700203940981,0.7219612121582031,0.7625,1.7987789776557543e-05,0.05
4,48,0.7590007032666888,0.8483701620783125,0.7952559153238933,0.7708333333333334,1.7494940318746948e-05,0.05
4,49,0.7586426331883385,0.8467216122718084,0.7442214330037434,0.7583333333333333,1.6999304330606683e-05,0.05
4,50,0.7973660446348645,0.8283584413074312,0.8096534729003906,0.7166666666666667,1.6501435374361475e-05,0.05
4,51,0.8516409277915955,0.8022773311251685,0.729220962524414,0.7708333333333334,1.6001889506176823e-05,0.05
4,52,0.8560932011831375,0.8070856077330453,0.7423660278320312,0.7458333333333333,1.5501224655115118e-05,0.05
4,53,0.8440917696271624,0.8175753996485755,0.7343210856119792,0.7541666666666667,1.4999999999999997e-05,0.05
4,54,0.7575486498219627,0.840537519114358,0.7027538299560547,0.7791666666666667,1.4498775344884881e-05,0.05
