Time,25W,25X,25Y
4.900,1338,1711,3979
4.920,1338,1711,3979
4.940,1429,1718,4095
4.960,1429,1718,4095
4.980,1261,1753,3744
5.000,1261,1753,3744
5.020,1296,1711,3775
5.040,1296,1711,3775
5.060,1301,1703,3823
5.080,1301,1703,3823
5.100,1331,1724,3971
5.120,1331,1724,3971
5.140,1446,1717,4095
5.160,1446,1717,4095
5.180,1298,1715,3728
5.200,1298,1715,3728
5.220,1301,1711,3784
5.240,1301,1711,3784
5.260,1317,1713,3835
5.280,1317,1713,3835
5.300,1343,1716,3991
5.320,1343,1716,3991
5.340,1388,1708,4095
5.360,1388,1708,4095
5.380,1259,1719,3733
5.400,1259,1719,3733
5.420,1286,1712,3781
5.440,1286,1712,3781
5.460,1292,1706,3804
5.480,1292,1706,3804
5.500,1334,1709,3971
5.520,1334,1709,3971
5.540,1428,1707,4095
5.560,1428,1707,4095
5.580,1273,1720,3728
5.600,1273,1720,3728
5.620,1288,1716,3780
5.640,1288,1716,3780
5.660,1293,1708,3809
5.680,1293,1708,3809
5.700,1318,1712,3973
5.720,1318,1712,3973
5.740,1418,1724,4095
5.760,1418,1724,4095
5.780,1290,1717,3735
5.800,1290,1717,3735
5.820,1290,1714,3788
5.840,1290,1714,3788
5.860,1303,1686,3807
5.880,1303,1686,3807
5.900,1337,1713,3966
5.920,1337,1713,3966
5.940,1424,1715,4095
5.960,1424,1715,4095
5.980,1279,1722,3748
6.000,1279,1722,3748
6.020,1291,1715,3773
6.040,1291,1715,3773
6.060,1316,1708,3795
6.080,1316,1708,3795
6.100,1318,1722,3974
6.120,1318,1722,3974
6.140,1428,1719,4095
6.160,1428,1719,4095
6.180,1281,1705,3735
6.200,1281,1705,3735
6.220,1282,1710,3770
6.240,1282,1710,3770
6.260,1326,1718,3818
6.280,1326,1718,3818
6.300,1348,1711,3979
6.320,1348,1711,3979
6.340,1425,1717,4095
6.360,1425,1717,4095
6.380,1284,1717,3724
6.400,1284,1717,3724
6.420,1291,1713,3804
6.440,1291,1713,3804
6.460,1296,1707,3847
6.480,1296,1707,3847
6.500,1331,1714,4000
6.520,1331,1714,4000
6.540,1409,1724,4095
6.560,1409,1724,4095
6.580,1261,1712,3746
6.600,1261,1712,3746
6.620,1266,1713,3763
6.640,1266,1713,3763
6.660,1306,1716,3816
6.680,1306,1716,3816
6.700,1324,1719,3979
6.720,1324,1719,3979
6.740,1417,1719,4095
6.760,1417,1719,4095
6.780,1304,1709,3746
6.800,1304,1709,3746
6.820,1296,1708,3770
6.840,1296,1708,3770
6.860,1280,1714,3780
6.880,1280,1714,3780
6.900,1344,1718,3994
6.920,1344,1718,3994
6.940,1414,1714,4095
6.960,1414,1714,4095
6.980,1282,1722,3745
7.000,1282,1722,3745
7.020,1276,1713,3764
7.040,1276,1713,3764
7.060,1293,1717,3804
7.080,1293,1717,3804
7.100,1343,1711,3998
7.120,1379,1717,4095
7.140,1343,1711,3998
7.160,1379,1717,4095
7.180,1259,1747,3732
7.200,1259,1747,3732
7.220,1286,1717,3770
7.240,1286,1717,3770
7.260,1294,1711,3786
7.280,1294,1711,3786
7.300,1336,1716,4009
7.320,1336,1716,4009
7.340,1397,1716,4095
7.360,1397,1716,4095
7.380,1256,1716,3729
7.400,1256,1716,3729
7.420,1263,1713,3763
7.440,1263,1713,3763
7.460,1287,1730,3821
7.480,1287,1730,3821
7.500,1343,1709,3986
7.520,1343,1709,3986
7.540,1398,1714,4095
7.560,1398,1714,4095
7.580,1263,1716,3731
7.600,1263,1716,3731
7.620,1294,1719,3783
7.640,1294,1719,3783
7.660,1297,1713,3791
