epoch,train_loss,train_acc,val_loss,val_acc,lr,label_smoothing
1,2.217134722073873,0.12983878708134095,2.19364013671875,0.1125,1.08e-05,0.05
2,2.2064853509267173,0.11665466542666157,2.167008463541667,0.09166666666666666,1.56e-05,0.05
3,2.176748212178548,0.12285962452491124,2.1474202473958335,0.08333333333333333,2.04e-05,0.05
4,2.1586586753527324,0.12910045875857273,2.13447265625,0.0875,2.5200000000000003e-05,0.05
5,2.16920014222463,0.13178324264784655,2.1241739908854167,0.1,3e-05,0.05
6,2.128638585408529,0.14040643131399216,2.049393717447917,0.14583333333333334,3e-05,0.05
7,2.0410736004511514,0.20591696898142497,1.783154296875,0.36666666666666664,2.9998033254984483e-05,0.05
8,1.7508251825968424,0.33951029429833096,1.3688303629557292,0.4791666666666667,2.9992133535682725e-05,0.05
9,1.6930653234322866,0.3806522230307261,1.2987396240234375,0.4791666666666667,2.998230238919386e-05,0.05
10,1.5575977941354116,0.4372096820424,1.3542984008789063,0.4791666666666667,2.9968542393565674e-05,0.05
11,1.431311027208964,0.5035873517394066,1.1530189514160156,0.5833333333333334,2.9950857157118544e-05,0.05
12,1.3630441794792811,0.5593567237257957,1.1895650227864583,0.5458333333333333,2.9929251317499212e-05,0.05
13,1.3352704793214798,0.5650444035728772,1.0833457946777343,0.6166666666666667,2.990373054046467e-05,0.05
14,1.3083423147598903,0.5894902393221855,1.0064185460408528,0.6416666666666667,2.9874301518396384e-05,0.05
15,1.2800360639890036,0.6053661674261093,0.966437021891276,0.65,2.9840971968545348e-05,0.05
16,1.2208031644423802,0.624407933652401,0.9796831766764323,0.6791666666666667,2.980375063100837e-05,0.05
17,1.0631384332974751,0.7027299513419469,0.898046875,0.6541666666666667,2.9762647266436125e-05,0.05
18,1.1324788426359496,0.6651707455515862,0.892254130045573,0.7041666666666667,2.9717672653473598e-05,0.05
19,1.0643521885077158,0.7117064932982127,0.8912808100382487,0.6875,2.9668838585933568e-05,0.05
20,1.0234218046069146,0.7175990511973699,0.8270282109578451,0.7166666666666667,2.9616157869703905e-05,0.05
21,1.095334001382192,0.6909820651014645,0.7969231923421224,0.7333333333333333,2.95596443193894e-05,0.05
22,0.9806046093503634,0.7493488868077596,0.8032893498738607,0.725,2.949931275468918e-05,0.05
23,0.9898833577831586,0.7419937332471211,0.7908088048299153,0.7208333333333333,2.9435178996510466e-05,0.05
24,0.874237205584844,0.7923961311578751,0.741690190633138,0.75,2.936725986281982e-05,0.05
25,0.8817741403977076,0.7954829330245654,0.8491297721862793,0.7,2.9295573164232926e-05,0.05
26,0.9284132753809293,0.777327437698841,0.851192855834961,0.6875,2.9220137699344072e-05,0.05
27,0.9668924028674761,0.7534129862984021,0.7721297581990559,0.725,2.914097324979653e-05,0.05
28,1.011047799885273,0.7319849262634913,0.7595875422159831,0.7708333333333334,2.905810057509517e-05,0.05
29,0.9269245450695356,0.7657379865646362,0.7316006342569987,0.7583333333333333,2.897154140716265e-05,0.05
30,0.8356174935897192,0.8089500611027082,0.8266686757405599,0.7291666666666666,2.8881318444640577e-05,0.05
31,0.9938266947865486,0.7422055378556252,0.8223963419596354,0.7083333333333334,2.87874553469372e-05,0.05
32,0.9641477555036545,0.7638911088307698,0.7192209243774415,0.775,2.8689976728023116e-05,0.05
33,1.012163116534551,0.7330026313662529,0.7233851750691732,0.7708333333333334,2.8588908149976716e-05,0.05
34,0.8659029175837835,0.7970340341329575,0.7277086893717448,0.7541666666666667,2.8484276116280943e-05,0.05
35,0.8399840995669365,0.8058415070176125,0.7898604075113932,0.75,2.8376108064873226e-05,0.05
36,0.803720918794473,0.8216351643204689,0.793287976582845,0.7166666666666667,2.8264432360950365e-05,0.05
37,0.8573702618479728,0.8068380018075307,0.7447161356608073,0.7458333333333333,2.814927828953023e-05,0.05
38,0.8577475130558014,0.8036893869439761,0.8043751398722331,0.7791666666666667,2.803067604777228e-05,0.05
39,0.8489691903193791,0.8156511142849923,0.7842882156372071,0.7541666666666667,2.790865673705889e-05,0.05
40,0.8773759444554646,0.7889214262366295,0.7216880798339844,0.775,2.778325235483955e-05,0.05
41,0.8084607904156049,0.8355786333481471,0.7103195190429688,0.7666666666666667,2.765449578624008e-05,0.05
42,0.9285568162798882,0.770558750629425,0.748791758219401,0.7333333333333333,2.752242079543908e-05,0.05
43,0.8309965893626213,0.8083324814836185,0.6885403315226237,0.7708333333333334,2.7387062016813858e-05,0.05
44,0.9514965708057086,0.764336954553922,0.7678184509277344,0.75,2.7248454945858174e-05,0.05
45,0.8266335785388946,0.8200007597605388,0.7179560343424479,0.775,2.7106635929874153e-05,0.05
46,0.8718680908282598,0.8040293519695599,0.6686951955159505,0.7708333333333334,2.6961642158440824e-05,0.05
47,0.9174705887834231,0.7758047446608544,0.724389394124349,0.775,2.681351165366183e-05,0.05
48,0.8700177763899167,0.8020675753553709,0.6885033925374349,0.7875,2.6662283260194756e-05,0.05
49,0.8628433525562287,0.7936539759238561,0.6924241383870443,0.7541666666666667,2.6507996635064806e-05,0.05
50,0.8187925383448601,0.818791085978349,0.6977227528889974,0.7541666666666667,2.635069223726544e-05,0.05
51,0.8046464656790098,0.8246607934435208,0.6718183517456054,0.7875,2.6190411317148705e-05,0.05
52,0.944580898185571,0.7683350771665574,0.682626215616862,0.7833333333333333,2.602719590560802e-05,0.05
53,0.7463879272341728,0.843637748559316,0.6867350260416667,0.775,2.5861088803056338e-05,0.05
54,0.7680303727587064,0.8428814649581909,0.6705612182617188,0.7875,2.5692133568202452e-05,0.05
55,0.8904428546627362,0.7928542360663414,0.6683698018391927,0.8041666666666667,2.55203745066285e-05,0.05
56,0.8068652053674062,0.821847170094649,0.6385176340738933,0.8,2.5345856659171577e-05,0.05
57,0.8733291660745939,0.8012171407540639,0.6196161905924479,0.8083333333333333,2.5168625790112564e-05,0.05
58,0.7779807940125465,0.8442211300134659,0.6936654408772787,0.7833333333333333,2.4988728375175226e-05,0.05
59,0.7682735845446587,0.844375702738762,0.597906494140625,0.8291666666666667,2.4806211589338802e-05,0.05
60,0.7125907460848491,0.8599862535794576,0.6222663879394531,0.8041666666666667,2.4621123294467115e-05,0.05
61,0.818316446741422,0.8169928252696991,0.6602120717366536,0.7916666666666666,2.443351202675768e-05,0.05
62,0.7998598098754883,0.8288791542251904,0.6059210459391277,0.8166666666666667,2.4243426984013923e-05,0.05
63,0.8467812885840734,0.8135562628507614,0.7079785664876302,0.7833333333333333,2.4050918012743888e-05,0.05
64,0.8415689264734586,0.8072422668337822,0.6183237711588542,0.825,2.3856035595088858e-05,0.05
65,0.821197010576725,0.814168481528759,0.6170906066894531,0.8208333333333333,2.365883083558531e-05,0.05
66,0.7904028818011284,0.8264891142646472,0.623144022623698,0.7916666666666666,2.3459355447763613e-05,0.05
67,0.8139395102858543,0.8149338975548744,0.7404561360677083,0.7458333333333333,2.3257661740587065e-05,0.05
68,0.8030056630571684,0.8315081824858983,0.6796316146850586,0.7916666666666666,2.3053802604734773e-05,0.05
69,0.7187284911672275,0.8584290608763695,0.6654125213623047,0.7958333333333333,2.2847831498731962e-05,0.05
