Time,25W,25X,25Y,25Z,25P,25Q
0.000,1844,2656,3937,9,3,10
0.020,1843,2661,3976,10,6,5
0.040,1832,2652,4072,7,4,8
0.060,1848,2645,3951,8,10,8
0.080,1844,2645,3863,7,7,4
0.100,1848,2654,3945,10,7,8
0.120,1844,2654,3979,8,3,7
0.140,1858,2652,4054,12,7,14
0.160,1847,2650,3955,10,8,5
0.180,1847,2650,3859,5,14,8
0.200,1849,2646,3935,13,6,3
0.220,1843,2650,3977,8,8,10
0.240,1848,2652,4074,5,6,9
0.260,1845,2653,3967,7,8,3
0.280,1848,2650,3833,-1,3,9
0.300,1841,2646,3924,6,7,5
0.320,1846,2648,3969,6,4,5
0.340,1839,2649,4069,2,-1,6
0.360,1849,2652,3941,7,9,10
0.380,1842,2652,3847,7,6,13
0.400,1840,2653,3942,5,6,5
0.420,1844,2646,3971,6,9,3
0.440,1850,2653,4076,7,3,6
0.460,1842,2646,3946,10,8,5
0.480,1843,2646,3837,6,8,5
0.500,1846,2643,3949,4,13,6
0.520,1845,2649,3976,8,8,8
0.540,1849,2643,4072,6,10,11
0.560,1842,2654,3952,5,12,6
0.580,1854,2651,3859,7,5,8
0.600,1846,2656,3944,12,8,7
0.620,1839,2651,3974,6,10,6
0.640,1847,2648,4046,6,-3,6
0.660,1845,2651,3964,8,7,8
0.680,1841,2655,3865,5,3,6
0.700,1839,2654,3962,8,8,8
0.720,1846,2647,3977,4,10,4
0.740,1842,2647,4062,9,8,8
0.760,1849,2652,3950,4,6,8
0.780,1845,2651,3854,7,-3,5
0.800,1837,2650,3946,9,6,10
0.820,1841,2653,3967,3,3,1
0.840,1848,2650,4061,4,2,4
0.860,1846,2650,3953,8,10,7
0.880,1843,2650,3833,9,4,7
0.900,1840,2655,3935,9,5,6
0.920,1848,2647,3977,10,12,8
0.940,1846,2645,4068,5,3,8
0.960,1848,2656,3948,2,7,7
0.980,1843,2650,3848,7,5,9
1.000,1847,2651,3963,4,3,3
1.020,1847,2652,3970,13,5,6
1.040,1849,2648,4052,5,7,4
1.060,1846,2653,3948,7,8,4
1.080,1835,2654,3856,11,8,8
1.100,1838,2649,3932,3,9,9
1.120,1841,2647,3984,8,4,7
1.140,1841,2649,4063,12,8,5
1.160,1842,2653,3949,5,7,5
1.180,1845,2656,3813,5,-5,6
1.200,1844,2649,3937,6,7,2
1.220,1844,2658,3981,6,6,7
