Time,25W,25X,25Y,25Z,25P,25Q
0.000,1850,2653,3734,8,2,-1
0.020,1847,2659,3657,2,5,5
0.040,1844,2655,3380,5,-1,10
0.060,1854,2655,3407,4,5,-2
0.080,1847,2657,3532,9,8,2
0.100,1850,2657,3733,6,8,7
0.120,1850,2653,3661,8,6,5
0.140,1846,2653,3374,5,3,5
0.160,1848,2651,3400,8,5,3
0.180,1850,2664,3533,6,8,5
0.200,1854,2659,3752,5,7,9
0.220,1852,2660,3660,8,6,6
0.240,1848,2654,3367,6,10,4
0.260,1847,2653,3396,12,7,8
0.280,1848,2655,3528,5,1,8
0.300,1850,2660,3762,5,6,7
0.320,1846,2658,3673,6,3,6
0.340,1846,2653,3375,8,0,8
0.360,1841,2660,3394,5,-1,4
0.380,1856,2659,3528,-1,4,3
0.400,1847,2659,3762,5,7,4
0.420,1848,2657,3676,10,2,4
0.440,1848,2656,3368,7,8,8
0.460,1847,2657,3410,3,5,8
0.480,1854,2651,3540,8,4,8
0.500,1852,2655,3753,3,8,2
0.520,1845,2655,3679,5,8,3
0.540,1847,2661,3378,10,-3,3
0.560,1843,2653,3395,3,6,8
0.580,1843,2664,3527,5,5,5
0.600,1845,2654,3762,6,3,6
0.620,1851,2665,3691,6,5,2
0.640,1840,2652,3396,4,3,5
0.660,1848,2652,3394,5,8,6
0.680,1843,2654,3525,4,3,4
0.700,1850,2653,3767,6,6,8
0.720,1847,2660,3671,6,7,6
0.740,1843,2654,3400,7,10,4
0.760,1845,2657,3404,8,4,3
0.780,1847,2656,3516,8,4,4
0.800,1856,2669,3786,5,2,3
0.820,1843,2658,3683,7,10,5
0.840,1848,2665,3411,6,5,5
0.860,1850,2658,3398,5,6,7
0.880,1854,2651,3511,3,8,3
0.900,1855,2653,3775,21,5,4
0.920,1847,2656,3684,5,4,8
0.940,1847,2658,3387,5,10,3
0.960,1847,2651,3385,5,2,4
0.980,1856,2663,3522,4,3,4
1.000,1847,2657,3818,5,10,8
1.020,1849,2657,3704,5,9,4
1.040,1847,2657,3384,6,2,7
1.060,1846,2656,3380,9,10,10
1.080,1848,2660,3526,4,5,8
1.100,1852,2664,3851,8,11,5
1.120,1844,2658,3715,10,2,6
1.140,1845,2658,3372,5,10,6
1.160,1857,2664,3382,5,0,8
1.180,1844,2661,3519,8,3,5
1.200,1851,2657,3867,7,3,4
1.220,1847,2662,3725,4,5,1
1.240,1850,2657,3364,4,4,4
1.260,1852,2658,3373,7,9,10
1.280,1847,2656,3533,6,9,7
1.300,1851,2655,3860,6,2,0
1.320,1852,2660,3708,10,2,5
1.340,1855,2657,3380,4,3,5
1.360,1848,2647,3385,4,1,5
1.380,1849,2651,3511,6,-1,5
1.400,1856,2661,3832,5,4,2
1.420,1853,2658,3708,6,5,8
1.440,1845,2654,3365,8,4,10
1.460,1847,2656,3372,9,4,5
1.480,1848,2662,3527,8,9,3
1.500,1845,2658,3847,4,5,6
1.520,1848,2663,3728,8,8,8
1.540,1845,2653,3377,5,6,6
1.560,1848,2660,3374,3,1,8
1.580,1849,2659,3540,4,4,5
