Time,25W,25X,25Y,25Z,25P,25Q
0.000,1834,2648,3944,9,3,5
0.020,1838,2649,3977,12,7,8
0.040,1842,2648,4078,10,6,4
0.060,1832,2648,3948,6,8,8
0.080,1837,2646,3953,7,7,8
0.100,1837,2645,3942,9,10,6
0.120,1836,2642,3963,0,8,1
0.140,1846,2647,4061,3,5,8
0.160,1839,2654,3948,7,7,8
0.180,1835,2650,3947,18,5,6
0.200,1851,2656,3945,7,6,5
0.220,1840,2648,3967,5,4,4
0.240,1838,2650,4057,5,10,8
0.260,1842,2644,3952,12,6,8
0.280,1839,2646,3962,12,6,10
0.300,1839,2645,3933,4,9,9
0.320,1837,2650,3981,3,9,8
0.340,1844,2649,4074,5,-1,12
0.360,1838,2647,3944,8,7,7
0.380,1840,2656,3955,5,10,8
0.400,1846,2649,3893,5,6,4
0.420,1836,2652,3974,5,4,5
0.440,1834,2654,4074,9,9,3
0.460,1833,2647,3931,7,9,8
0.480,1834,2644,3952,3,10,6
0.500,1833,2646,3946,10,6,8
0.520,1836,2644,3978,4,5,9
0.540,1845,2647,4064,11,10,8
0.560,1842,2655,3936,10,5,7
0.580,1831,2646,3944,5,3,10
0.600,1849,2645,3932,13,7,10
0.620,1848,2649,3963,6,7,10
0.640,1850,2649,4086,8,9,7
0.660,1839,2653,3950,10,10,12
0.680,1848,2647,3943,10,11,8
0.700,1832,2664,3934,10,4,8
0.720,1837,2664,3988,8,8,8
0.740,1844,2669,4077,13,6,6
0.760,1840,2656,3957,8,3,15
0.780,1837,2656,3976,4,9,4
0.800,1831,2651,3967,9,5,2
0.820,1835,2649,3997,5,6,4
0.840,1839,2647,4060,7,3,5
0.860,1848,2656,3919,9,4,6
0.880,1836,2641,3943,10,10,7
0.900,1842,2644,3964,6,9,4
0.920,1848,2664,3984,9,8,5
0.940,1841,2649,4064,7,8,24
0.960,1838,2648,3964,9,6,8
0.980,1842,2647,3980,6,9,2
1.000,1845,2647,3926,2,9,4
1.020,1839,2653,3979,16,8,4
1.040,1844,2647,4080,9,-1,4
1.060,1830,2647,3943,3,10,-1
1.080,1833,2650,3944,5,6,13
1.100,1834,2654,3891,7,8,7
1.120,1835,2643,3981,8,4,6
1.140,1843,2645,4042,6,9,3
1.160,1834,2643,3928,7,9,9
1.180,1838,2653,3948,9,6,8
1.200,1840,2639,3966,10,5,5
1.220,1840,2643,3984,8,5,10
1.240,1840,2649,4075,8,8,9
