Time,W,X,Y
4.720,2108,1706,427
4.740,2108,1706,427
4.760,2121,1716,438
4.780,2121,1716,438
4.800,2120,1716,435
4.820,2120,1716,435
4.840,2116,1719,423
4.860,2116,1719,423
4.880,2121,1713,419
4.900,2121,1713,419
4.920,2120,1707,436
4.940,2120,1707,436
4.960,2121,1721,441
4.980,2121,1721,441
5.000,2119,1720,440
5.020,2119,1720,440
5.040,2111,1724,416
5.060,2111,1724,416
5.080,2115,1720,447
5.100,2115,1720,447
5.120,2106,1722,432
5.140,2106,1722,432
5.160,2123,1717,416
5.180,2123,1717,416
5.200,2118,1722,427
5.220,2118,1722,427
5.240,2118,1703,440
5.260,2118,1703,440
5.280,2117,1711,424
5.300,2117,1711,424
5.320,2130,1711,424
5.340,2130,1711,424
5.360,2109,1717,422
5.380,2109,1717,422
5.400,2118,1714,431
5.420,2118,1714,431
5.440,2116,1716,432
5.460,2116,1716,432
5.480,2112,1720,432
5.500,2112,1720,432
5.520,2112,1705,420
5.540,2112,1705,420
5.560,2107,1714,440
5.580,2107,1714,440
5.600,2116,1713,433
5.620,2116,1713,433
5.640,2140,1719,430
5.660,2140,1719,430
5.680,2120,1708,426
5.700,2120,1708,426
5.720,2111,1710,426
5.740,2111,1710,426
5.760,2112,1717,431
5.780,2112,1717,431
5.800,2116,1715,433
5.820,2116,1715,433
5.840,2118,1711,448
5.860,2118,1711,448
5.880,2122,1713,429
5.900,2122,1713,429
5.920,2117,1711,433
5.940,2117,1711,433
5.960,2116,1717,445
5.980,2116,1717,445
6.000,2118,1716,431
6.020,2118,1716,431
6.040,2117,1712,432
6.060,2117,1712,432
6.080,2109,1710,427
6.100,2109,1710,427
6.120,2112,1709,415
6.140,2112,1709,415
6.160,2106,1701,436
6.180,2106,1701,436
6.200,2120,1711,429
6.220,2120,1711,429
6.240,2116,1724,451
6.260,2116,1724,451
6.280,2117,1709,432
6.300,2117,1709,432
6.320,2103,1718,427
6.340,2103,1718,427
6.360,2121,1711,422
6.380,2121,1711,422
6.400,2116,1719,430
6.420,2116,1719,430
6.440,2117,1714,427
6.460,2117,1714,427
6.480,2118,1712,432
6.500,2118,1712,432
6.520,2112,1709,430
6.540,2112,1709,430
6.560,2121,1720,432
6.580,2121,1720,432
6.600,2114,1717,426
6.620,2114,1717,426
6.640,2126,1706,438
6.660,2126,1706,438
6.680,2108,1717,436
6.700,2108,1717,436
6.720,2114,1707,432
6.740,2114,1707,432
6.760,2133,1705,444
6.780,2133,1705,444
6.800,2112,1712,430
6.820,2112,1712,430
6.840,2113,1737,434
6.860,2113,1737,434
6.880,2113,1713,426
6.900,2113,1713,426
6.920,2114,1711,421
6.940,2114,1711,421
6.960,2120,1707,444
6.980,2120,1707,444
7.000,2121,1718,429
7.020,2121,1718,429
7.040,2117,1714,427
7.060,2117,1714,427
7.080,2115,1717,427
7.100,2115,1717,427
7.120,2127,1711,429
7.140,2127,1711,429
7.160,2120,1685,443
7.180,2120,1685,443
7.200,2113,1710,429
7.220,2113,1710,429
7.240,2114,1713,427
7.260,2114,1713,427
7.280,2110,1716,449
7.300,2110,1716,449
7.320,2115,1709,431
7.340,2115,1709,431
7.360,2126,1704,428
7.380,2126,1704,428
7.400,2122,1703,436
7.420,2122,1703,436
7.440,2119,1719,444
7.460,2119,1719,444
7.480,2116,1709,417
7.500,2116,1709,417
7.520,2119,1715,424
7.540,2119,1715,424
7.560,2119,1728,416
7.580,2119,1728,416
7.600,2120,1711,434
7.620,2120,1711,434
7.640,2134,1702,447
7.660,2134,1702,447
7.680,2117,1710,424
7.700,2117,1710,424
7.720,2108,1720,423
7.740,2108,1720,423
7.760,2121,1724,444
7.780,2121,1724,444
7.800,2119,1716,433
7.820,2119,1716,433
7.840,2119,1719,451
7.860,2119,1719,451
7.880,2113,1708,429
7.900,2113,1708,429
7.920,2095,1711,431
7.940,2095,1711,431
7.960,2113,1705,418
7.980,2113,1705,418
8.000,2121,1716,426
8.020,2121,1716,426
8.040,2119,1720,424
8.060,2119,1720,424
8.080,2112,1709,419
8.100,2112,1709,419
8.120,2116,1718,438
8.140,2116,1718,438
8.160,2124,1706,446
8.180,2124,1706,446
8.200,2122,1717,437
8.220,2122,1717,437
8.240,2128,1714,440
8.260,2128,1714,440
8.280,2119,1710,434
8.300,2119,1710,434
8.320,2112,1712,426
8.340,2112,1712,426
8.360,2109,1722,412
8.380,2109,1722,412
8.400,2121,1712,427
8.420,2121,1712,427
8.440,2128,1702,435
8.460,2128,1702,435
8.480,2121,1712,452
8.500,2121,1712,452
8.520,2101,1714,431
8.540,2101,1714,431
8.560,2108,1724,438
8.580,2108,1724,438
8.600,2116,1722,431
8.620,2116,1722,431
8.640,2114,1715,426
8.660,2114,1715,426
8.680,2119,1709,430
8.700,2119,1709,430
8.720,2122,1716,439
8.740,2122,1716,439
8.760,2111,1716,414
8.780,2111,1716,414
8.800,2113,1706,432
8.820,2113,1706,432
8.840,2135,1712,432
8.860,2135,1712,432
8.880,2108,1711,427
8.900,2108,1711,427
8.920,2118,1716,418
8.940,2118,1716,418
8.960,2124,1703,456
8.980,2124,1703,456
9.000,2111,1712,434
9.020,2111,1712,434
9.040,2124,1708,428
9.060,2124,1708,428
9.080,2117,1714,438
9.100,2117,1714,438
9.120,2099,1703,421
9.140,2099,1703,421
9.160,2118,1714,433
9.180,2118,1714,433
9.200,2123,1715,438
9.220,2123,1715,438
9.240,2103,1720,438
9.260,2103,1720,438
9.280,2110,1716,429
9.300,2110,1716,429
9.320,2117,1717,425
9.340,2117,1717,425
9.360,2115,1729,414
9.380,2115,1729,414
9.400,2117,1720,426
9.420,2117,1720,426
9.440,2111,1699,427
9.460,2111,1699,427
9.480,2116,1707,426
9.500,2116,1707,426
9.520,2104,1709,427
9.540,2104,1709,427
9.560,2112,1711,424
9.580,2112,1711,424
9.600,2116,1722,436
9.620,2116,1722,436
9.640,2119,1711,433
9.660,2119,1711,433
9.680,2112,1711,436
9.700,2112,1711,436
9.720,2119,1715,417
9.740,2119,1715,417
9.760,2113,1719,414
9.780,2113,1719,414
9.800,2116,1711,428
9.820,2116,1711,428
9.840,2118,1715,427
9.860,2118,1715,427
9.880,2116,1703,429
9.900,2116,1703,429
9.920,2106,1711,436
9.940,2106,1711,436
9.960,2122,1710,435
9.980,2122,1710,435
10.000,2116,1720,431
10.020,2116,1720,431
10.040,2119,1713,425
10.060,2119,1713,425
10.080,2118,1728,437
10.100,2118,1728,437
10.120,2102,1703,427
10.140,2102,1703,427
10.160,2116,1706,439
10.180,2116,1706,439
10.200,2120,1710,434
10.220,2120,1710,434
10.240,2119,1720,428
10.260,2119,1720,428
10.280,2109,1717,429
10.300,2109,1717,429
10.320,2123,1706,417
10.340,2123,1706,417
10.360,2121,1725,424
10.380,2121,1725,424
10.400,2128,1720,430
10.420,2128,1720,430
10.440,2128,1717,434
10.460,2128,1717,434
10.480,2117,1708,423
10.500,2117,1708,423
10.520,2118,1724,430
10.540,2118,1724,430
10.560,2124,1715,423
10.580,2124,1715,423
10.600,2115,1717,431
10.620,2115,1717,431
10.640,2105,1723,435
10.660,2105,1723,435
10.680,2112,1712,431
10.700,2112,1712,431
10.720,2112,1707,422
10.740,2112,1707,422
10.760,2122,1721,439
10.780,2122,1721,439
10.800,2120,1710,435
10.820,2120,1710,435
10.840,2106,1721,427
10.860,2106,1721,427
10.880,2115,1713,434
10.900,2115,1713,434
10.920,2109,1708,432
10.940,2109,1708,432
10.960,2113,1716,429
10.980,2112,1713,437
11.000,2112,1713,437
11.020,2109,1718,414
11.040,2109,1718,414
11.060,2111,1708,427
11.080,2111,1708,427
11.100,2121,1699,442
11.120,2121,1699,442
11.140,2123,1709,441
11.160,2123,1709,441
11.180,2108,1716,435
11.200,2108,1716,435
11.220,2128,1714,437
11.240,2128,1714,437
11.260,2116,1725,449
11.280,2116,1725,449
11.300,2112,1734,435
11.320,2112,1734,435
11.340,2105,1729,422
11.360,2105,1729,422
11.380,2118,1735,433
11.400,2118,1735,433
11.420,2115,1722,427
11.440,2115,1722,427
11.460,2166,1738,417
11.480,2166,1738,417
11.500,2112,1732,426
11.520,2112,1732,426
11.540,2122,1746,427
11.560,2122,1746,427
11.580,2122,1738,418
11.600,2122,1738,418
11.620,2123,1755,423
11.640,2123,1755,423
11.660,2132,1739,419
11.680,2132,1739,419
11.700,2126,1775,428
11.720,2126,1775,428
11.740,2134,1749,426
11.760,2134,1749,426
11.780,2134,1781,421
11.800,2134,1781,421
11.820,2154,1785,410
11.840,2154,1785,410
11.860,2133,1775,424
11.880,2133,1775,424
11.900,2145,1764,428
11.920,2145,1764,428
11.940,2155,1819,443
11.960,2155,1819,443
11.980,2146,1835,434
12.000,2146,1835,434
12.020,2151,1831,445
12.040,2151,1831,445
12.060,2141,1857,420
12.080,2141,1857,420
12.100,2139,1880,395
12.120,2139,1880,395
12.140,2152,1873,429
12.160,2152,1873,429
12.180,2136,1846,423
12.200,2136,1846,423
12.220,2140,1907,433
12.240,2140,1907,433
12.260,2121,1936,413
12.280,2121,1936,413
12.300,2103,1955,374
12.320,2103,1955,374
12.340,2138,1952,439
12.360,2138,1952,439
12.380,2116,1957,445
12.400,2116,1957,445
12.420,2106,1943,423
12.440,2106,1943,423
12.460,2113,1936,422
12.480,2113,1936,422
12.500,2129,1928,440
12.520,2129,1928,440
12.540,2125,1934,407
12.560,2125,1934,407
12.580,2125,1967,437
12.600,2125,1967,437
12.620,2118,1978,415
12.640,2118,1978,415
12.660,2119,1949,458
12.680,2119,1949,458
12.700,2121,1945,453
12.720,2121,1945,453
12.740,2120,1954,431
12.760,2120,1954,431
12.780,2141,1988,424
12.800,2141,1988,424
12.820,2123,1961,393
12.840,2123,1961,393
12.860,2101,1963,418
12.880,2101,1963,418
12.900,2124,1953,410
12.920,2124,1953,410
12.940,2137,1976,433
12.960,2137,1976,433
12.980,2122,1993,442
13.000,2122,1993,442
13.020,2129,1988,448
13.040,2129,1988,448
13.060,2129,2008,414
13.080,2129,2008,414
13.100,2127,1983,434
13.120,2127,1983,434
13.140,2134,2001,445
13.160,2134,2001,445
13.180,2134,2015,445
13.200,2134,2015,445
13.220,2151,1981,427
13.240,2151,1981,427
13.260,2123,1989,426
13.280,2123,1989,426
13.300,2112,1981,438
13.320,2112,1981,438
13.340,2143,2006,435
13.360,2143,2006,435
13.380,2148,1994,446
13.400,2148,1994,446
13.420,2126,2007,426
13.440,2126,2007,426
13.460,2133,1997,427
13.480,2133,1997,427
13.500,2136,1999,404
13.520,2136,1999,404
13.540,2156,2000,446
13.560,2156,2000,446
13.580,2131,2004,432
13.600,2131,2004,432
13.620,2152,2041,401
13.640,2152,2041,401
13.660,2132,1996,432
13.680,2132,1996,432
13.700,2116,1979,476
13.720,2116,1979,476
13.740,2133,2006,450
13.760,2133,2006,450
13.780,2129,2015,421
13.800,2129,2015,421
13.820,2155,1978,432
13.840,2155,1978,432
13.860,2133,2007,408
13.880,2133,2007,408
13.900,2112,1998,417
13.920,2112,1998,417
13.940,2143,2010,437
13.960,2143,2010,437
13.980,2144,2010,438
14.000,2144,2010,438
14.020,2134,1969,469
14.040,2134,1969,469
14.060,2129,1994,426
14.080,2129,1994,426
14.100,2125,1990,406
14.120,2125,1990,406
14.140,2139,1993,419
14.160,2139,1993,419
14.180,2127,2014,420
14.200,2127,2014,420
14.220,2141,2011,399
14.240,2141,2011,399
14.260,2126,1997,434
14.280,2126,1997,434
14.300,2125,1967,435
14.320,2125,1967,435
14.340,2142,2002,429
14.360,2142,2002,429
14.380,2128,1995,420
14.400,2128,1995,420
14.420,2146,1990,442
14.440,2146,1990,442
14.460,2136,2007,431
14.480,2136,2007,431
14.500,2147,1997,426
14.520,2147,1997,426
14.540,2135,2004,450
14.560,2135,2004,450
14.580,2136,1992,457
14.600,2136,1992,457
14.620,2133,2009,398
14.640,2133,2009,398
14.660,2119,2002,429
14.680,2119,2002,429
14.700,2135,1994,430
14.720,2135,1994,430
14.740,2136,1996,434
14.760,2136,1996,434
14.780,2121,2031,413
14.800,2121,2031,413
14.820,2113,1997,422
14.840,2113,1997,422
14.860,2133,2002,433
14.880,2133,2002,433
14.900,2134,1997,416
14.920,2134,1997,416
14.940,2129,2004,444
14.960,2129,2004,444
14.980,2133,2001,438
15.000,2133,2001,438
15.020,2125,1992,445
15.040,2125,1992,445
15.060,2133,2039,428
15.080,2133,2039,428
15.100,2143,2007,425
15.120,2143,2007,425
15.140,2133,1999,417
15.160,2133,1999,417
15.180,2131,2013,427
15.200,2131,2013,427
15.220,2140,2018,417
15.240,2140,2018,417
15.260,2125,2023,429
15.280,2125,2023,429
15.300,2124,1998,401
15.320,2124,1998,401
15.340,2133,2006,405
15.360,2133,2006,405
15.380,2139,2026,436
15.400,2139,2026,436
15.420,2133,2025,397
15.440,2133,2025,397
15.460,2124,2011,427
15.480,2124,2011,427
15.500,2127,1991,427
15.520,2127,1991,427
15.540,2131,2009,450
15.560,2131,2009,450
15.580,2139,2041,472
15.600,2139,2041,472
15.620,2164,2010,437
15.640,2164,2010,437
15.660,2134,2012,420
15.680,2134,2012,420
15.700,2147,2018,377
15.720,2147,2018,377
15.740,2129,2012,438
15.760,2129,2012,438
15.780,2140,2057,433
15.800,2140,2057,433
15.820,2128,2037,400
15.840,2128,2037,400
15.860,2125,2024,445
15.880,2125,2024,445
15.900,2125,2022,402
15.920,2125,2022,402
15.940,2133,2023,432
15.960,2133,2023,432
15.980,2141,2009,464
16.000,2141,2009,464
16.020,2129,2025,447
16.040,2129,2025,447
16.060,2127,2004,439
16.080,2127,2004,439
16.100,2127,2040,458
16.120,2127,2040,458
16.140,2143,2019,430
16.160,2143,2019,430
16.180,2137,2010,447
16.200,2137,2010,447
16.220,2134,2020,399
16.240,2134,2020,399
16.260,2114,2013,428
16.280,2114,2013,428
16.300,2144,2075,415
16.320,2144,2075,415
16.340,2125,1997,425
16.360,2125,1997,425
16.380,2154,1987,446
16.400,2154,1987,446
16.420,2158,1998,392
16.440,2158,1998,392
16.460,2133,2002,409
16.480,2133,2002,409
16.500,2154,2037,391
16.520,2154,2037,391
16.540,2143,2013,399
16.560,2143,2013,399
16.580,2136,2047,440
16.600,2136,2047,440
16.620,2141,1998,426
16.640,2141,1998,426
16.660,2128,1992,406
16.680,2128,1992,406
16.700,2146,2015,436
16.720,2146,2015,436
16.740,2147,2014,458
16.760,2147,2014,458
16.780,2135,2023,415
16.800,2135,2023,415
16.820,2119,2024,489
16.840,2119,2024,489
16.860,2141,2011,494
16.880,2141,2011,494
16.900,2128,2013,427
16.920,2128,2013,427
16.940,2148,2012,444
16.960,2148,2012,444
16.980,2144,2007,425
17.000,2144,2007,425
17.020,2137,2010,429
17.040,2137,2010,429
17.060,2137,2037,432
17.080,2137,2037,432
17.100,2132,2003,376
17.120,2132,2003,376
17.140,2123,2008,428
17.160,2123,2008,428
17.180,2122,2004,446
17.200,2122,2004,446
17.220,2140,2003,381
17.240,2140,2003,381
17.260,2135,2006,444
17.280,2135,2006,444
17.300,2120,2031,431
17.320,2120,2031,431
17.340,2147,2009,455
17.360,2147,2009,455
17.380,2139,2010,473
17.400,2139,2010,473
17.420,2128,2038,454
17.440,2128,2038,454
17.460,2141,2013,434
17.480,2141,2013,434
17.500,2128,1998,414
17.520,2128,1998,414
17.540,2139,2058,430
17.560,2139,2058,430
17.580,2122,2032,428
17.600,2122,2032,428
17.620,2132,2008,463
17.640,2132,2008,463
17.660,2131,1999,442
17.680,2131,1999,442
17.700,2137,2033,439
17.720,2137,2033,439
17.740,2149,2032,450
17.760,2149,2032,450
17.780,2151,2021,463
17.800,2151,2021,463
17.820,2119,2028,440
17.840,2119,2028,440
17.860,2131,2014,427
17.880,2131,2014,427
17.900,2142,2037,455
17.920,2142,2037,455
17.940,2131,2020,441
17.960,2131,2020,441
17.980,2148,2043,450
18.000,2148,2043,450
18.020,2162,1983,463
18.040,2162,1983,463
18.060,2132,2015,405
18.080,2132,2015,405
18.100,2141,1987,412
18.120,2141,1987,412
18.140,2123,2017,408
18.160,2123,2017,408
18.180,2166,2014,430
18.200,2166,2014,430
18.220,2130,2001,461
18.240,2130,2001,461
18.260,2134,2017,420
18.280,2134,2017,420
18.300,2127,2020,423
18.320,2127,2020,423
18.340,2140,2015,442
18.360,2133,2028,418
18.380,2140,2015,442
18.400,2133,2028,418
18.420,2134,2022,402
18.440,2134,2022,402
18.460,2128,2028,443
18.480,2128,2028,443
18.500,2146,2031,425
18.520,2146,2031,425
18.540,2139,2027,445
18.560,2139,2027,445
18.580,2125,2033,423
18.600,2125,2033,423
18.620,2117,2011,461
18.640,2117,2011,461
18.660,2135,2025,435
18.680,2135,2025,435
18.700,2132,1975,442
18.720,2132,1975,442
18.740,2138,2041,444
18.760,2138,2041,444
18.780,2130,2033,417
18.800,2130,2033,417
18.820,2143,2005,475
18.840,2143,2005,475
18.860,2141,2017,424
18.880,2141,2017,424
18.900,2143,1991,468
18.920,2143,1991,468
18.940,2134,2047,481
18.960,2134,2047,481
18.980,2122,2048,412
19.000,2162,2020,414
19.020,2122,2048,412
19.040,2162,2020,414
19.060,2147,2040,434
19.080,2147,2040,434
19.100,2149,2020,462
19.120,2149,2020,462
19.140,2132,2030,429
19.160,2132,2030,429
19.180,2149,2047,425
19.200,2149,2047,425
19.220,2132,2029,395
19.240,2132,2029,395
19.260,2143,2038,423
19.280,2108,2044,371
19.300,2108,2044,371
19.320,2130,2031,434
19.340,2130,2031,434
19.360,2134,2023,442
19.380,2134,2023,442
19.400,2152,2019,442
19.420,2152,2019,442
19.440,2144,2030,423
19.460,2144,2030,423
19.480,2149,2017,470
19.500,2145,2043,442
19.520,2145,2043,442
19.540,2141,2034,442
19.560,2141,2034,442
19.580,2127,2027,434
19.600,2127,2027,434
19.620,2124,2039,422
19.640,2124,2039,422
19.660,2127,2026,409
19.680,2127,2026,409
19.700,2140,2038,440
19.720,2140,2038,440
19.740,2133,2045,466
19.760,2133,2045,466
19.780,2126,2011,443
19.800,2126,2011,443
19.820,2139,2034,435
19.840,2139,2034,435
19.860,2142,2040,429
19.880,2142,2040,429
19.900,2143,2039,432
19.920,2143,2039,432
19.940,2148,2046,438
19.960,2148,2046,438
19.980,2145,2034,405
20.000,2145,2034,405
20.020,2128,2028,452
20.040,2128,2028,452
20.060,2172,1988,466
20.080,2172,1988,466
20.100,2137,2012,437
20.120,2137,2012,437
20.140,2152,2022,450
20.160,2152,2022,450
20.180,2131,2003,457
20.200,2131,2003,457
20.220,2144,2017,425
20.240,2144,2017,425
20.260,2145,2028,425
20.280,2145,2028,425
20.300,2142,2023,438
20.320,2142,2023,438
20.340,2143,2025,450
20.360,2143,2025,450
20.380,2128,2024,429
20.400,2128,2024,429
20.420,2135,2021,437
20.440,2135,2021,437
20.460,2148,2038,494
20.480,2148,2038,494
20.500,2144,2023,428
20.520,2144,2023,428
20.540,2142,2038,443
20.560,2142,2038,443
20.580,2128,2020,436
20.600,2128,2020,436
20.620,2123,2035,424
20.640,2123,2035,424
20.660,2145,2038,399
20.680,2145,2038,399
20.700,2136,2008,430
20.720,2136,2008,430
20.740,2160,2018,437
20.760,2160,2018,437
20.780,2137,2027,438
20.800,2137,2027,438
20.820,2141,2044,434
20.840,2141,2044,434
20.860,2107,2026,479
20.880,2107,2026,479
20.900,2141,2015,422
20.920,2141,2015,422
20.940,2155,2025,413
20.960,2155,2025,413
20.980,2133,2018,426
21.000,2133,2018,426
21.020,2122,2013,413
21.040,2122,2013,413
21.060,2149,2012,431
21.080,2149,2012,431
21.100,2131,2024,420
21.120,2131,2024,420
21.140,2153,2036,442
21.160,2153,2036,442
21.180,2131,2026,445
21.200,2131,2026,445
21.220,2132,2019,425
21.240,2132,2019,425
21.260,2118,1999,414
21.280,2118,1999,414
21.300,2138,2014,427
21.320,2138,2014,427
21.340,2157,2028,459
21.360,2157,2028,459
21.380,2134,2028,431
21.400,2134,2028,431
21.420,2139,2029,428
21.440,2139,2029,428
21.460,2135,2040,414
21.480,2135,2040,414
21.500,2141,2019,435
21.520,2141,2019,435
21.540,2145,2034,445
21.560,2145,2034,445
21.580,2139,2015,402
21.600,2139,2015,402
21.620,2140,2012,426
21.640,2140,2012,426
21.660,2127,2015,392
21.680,2127,2015,392
21.700,2159,2012,421
21.720,2159,2012,421
21.740,2152,2048,413
21.760,2152,2048,413
21.780,2142,1996,425
21.800,2142,1996,425
21.820,2138,2014,431
21.840,2138,2014,431
21.860,2116,2019,406
21.880,2116,2019,406
21.900,2135,2024,448
21.920,2135,2024,448
21.940,2131,2017,451
21.960,2131,2017,451
21.980,2143,2020,421
22.000,2143,2020,421
22.020,2133,2018,440
22.040,2133,2018,440
22.060,2144,2026,423
22.080,2144,2026,423
22.100,2135,2021,420
22.120,2135,2021,420
22.140,2136,2038,434
22.160,2136,2038,434
22.180,2142,2014,410
22.200,2142,2014,410
22.220,2132,2013,436
22.240,2132,2013,436
22.260,2139,1988,462
22.280,2139,1988,462
22.300,2136,2002,420
22.320,2136,2002,420
22.340,2140,2019,453
22.360,2140,2019,453
22.380,2138,2007,461
22.400,2138,2007,461
22.420,2131,2019,439
22.440,2131,2019,439
22.460,2134,2000,367
22.480,2134,2000,367
22.500,2133,2016,424
22.520,2133,2016,424
22.540,2147,2017,429
22.560,2147,2017,429
22.580,2129,2018,416
22.600,2129,2018,416
22.620,2134,2009,432
22.640,2134,2009,432
22.660,2131,2030,411
22.680,2131,2030,411
22.700,2139,2015,488
22.720,2139,2015,488
22.740,2117,2021,479
22.760,2117,2021,479
22.780,2127,2012,419
22.800,2127,2012,419
22.820,2111,1993,415
22.840,2111,1993,415
22.860,2117,1974,413
22.880,2117,1974,413
22.900,2123,1981,428
22.920,2123,1981,428
22.940,2129,1976,443
22.960,2129,1976,443
22.980,2118,1977,436
23.000,2118,1977,436
23.020,2129,1927,437
23.040,2129,1927,437
23.060,2139,1948,445
23.080,2139,1948,445
23.100,2134,1954,446
23.120,2134,1954,446
23.140,2133,1960,466
23.160,2133,1960,466
23.180,2110,1943,425
23.200,2110,1943,425
23.220,2124,1951,429
23.240,2124,1951,429
23.260,2124,1982,396
23.280,2124,1982,396
